"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
325, 1.228460970926184e+00, -1.550618563158356e-01, 1.026449227310531e+00, 9.848716613266112e-01, 1.436596273593059e-02, 3.760992797248388e+00, 1.315361257337727e+00, 1.009155604186632e+00, 7.164247186926112e-01, 9.103997499291383e-02
326, 1.100192375747522e+00, -1.444660156228165e-01, 1.040825620828976e+00, 9.823207625879243e-01, 2.242311872089817e-02, 3.809264094325912e+00, 1.338188129793628e+00, 1.012487712757449e+00, 7.036470133156892e-01, 1.366937199047160e-01
327, 1.177688567755596e+00, -2.624527635617550e-01, 1.026902191559917e+00, 9.867706163663691e-01, 2.105889031930764e-02, 3.763093916066754e+00, 1.315509716161673e+00, 1.008824316465462e+00, 7.176943003579497e-01, 9.133689264080669e-02
328, 1.057972137209419e+00, -2.659346419800229e-01, 1.028885160704814e+00, 9.782637909156188e-01, 3.431691683012881e-02, 3.767618721476831e+00, 1.320791970095170e+00, 1.010923003046749e+00, 7.096731085682976e-01, 1.019014005078005e-01
329, 8.512171976545111e-01, 2.193110581393529e-01, 9.796935668516136e-01, 1.007097756755595e+00, -8.392885811029152e-02, 3.609698029398832e+00, 1.235387499770872e+00, 9.930326063036349e-01, 7.763611251258666e-01, -6.890754014079503e-02
330, -3.959052597874846e-01, 1.116016373920053e-01, 1.032541489566226e+00, 9.730014686040037e-01, 6.544757879154431e-02, 3.779041999046090e+00, 1.327408173992215e+00, 1.012389281769218e+00, 7.040017223733608e-01, 1.151338083018913e-01
331, -3.488994671812257e-01, -5.169637915626896e-02, 1.039881010375018e+00, 9.649472775162182e-01, 5.084845022976640e-02, 3.801676914042862e+00, 1.341090832151487e+00, 1.015605650821940e+00, 6.915455494064545e-01, 1.424991246204352e-01
332, 9.290751736795420e-01, 5.512626626862555e-01, 9.805457915357993e-01, 1.010915920660526e+00, -3.677155504972602e-02, 3.612840962398428e+00, 1.236415251333796e+00, 9.929949410117029e-01, 7.764652428049528e-01, -6.685203701494702e-02
333, 4.054471102063026e-01, 2.275065267302639e-01, 7.033086396110533e-01, 1.036031745106007e+00, 1.159647319879795e-02, 2.702495276360051e+00, 7.757277940435098e-01, 8.685882746259147e-01, 1.185519212778285e+00, -9.882269515955200e-01
334, 3.409443118720936e-01, 2.650419633573177e-01, 7.483148946974905e-01, 1.051161655080329e+00, 5.300259664385095e-02, 2.854902587651709e+00, 8.458958068494984e-01, 8.901906839142515e-01, 1.118037190722803e+00, -8.478909259835428e-01
335, 6.431553944604210e-02, 2.241655544885565e-01, 9.342783943258576e-01, 1.019838601217781e+00, 2.063071422316421e-01, 3.465886865254551e+00, 1.154596542969911e+00, 9.732053990661793e-01, 8.466880210935331e-01, -2.304894537427167e-01
336, 1.368398256976131e+00, 1.513950795555161e-01, 1.011315421559243e+00, 9.512604962023824e-01, -6.915325431143982e-03, 3.700315432952677e+00, 1.301162353571600e+00, 1.013200561955052e+00, 7.008706276460720e-01, 6.264216746065987e-02
