"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
444, 4.647914228943223e-01, 1.524001329750101e-01, 1.585336401654596e-04, -1.405691209528066e-04, 2.349179047642749e-04, 2.145034790708662e-04, -1.364788154660079e-05, -2.650474332928018e-04, 0.000000000000000e+00
445, 6.399303761306944e-01, 1.266326396481320e-01, 4.021388235592560e-04, -4.490831313439375e-04, 9.338686169684924e-04, 2.422560161687229e-04, -2.822620447752271e-05, -4.804665920898551e-05, 0.000000000000000e+00
446, -4.602329634040180e-02, -1.070570184765344e-01, -8.474859070690633e-03, -2.320328254394213e-03, -6.811090354608791e-03, -1.395514559572855e-03, -1.025296824877270e-02, 4.573514732246658e-03, 0.000000000000000e+00
447, 2.496253013469874e-02, -4.490917165541462e-02, 9.348971446039708e-04, -1.466293770602460e-03, 1.189840646107563e-03, -7.424415054373655e-03, -3.780925757522502e-02, -1.985779625720333e-02, 0.000000000000000e+00
448, -3.258106106939889e+00, -2.755854066373176e+00, -1.407917439989256e-03, 3.950629717489757e-03, 3.749636026114758e-03, -1.236214283999172e-04, 2.462160123386289e-06, -9.426883276330428e-08, 0.000000000000000e+00
449, -3.368502103112670e+00, 6.467430424647866e-01, -2.315399281681253e-02, 4.255896287053695e-02, -6.899358014762234e-03, -4.587700226162828e-03, 3.069389864189401e-06, -1.551339760362883e-06, 0.000000000000000e+00
450, -2.795590732802173e+00, 8.068365261743804e-01, -1.195852168189205e-03, -2.939619480630219e-03, -1.091054997189457e-02, 1.861878175638230e-03, 2.173366124874621e-06, 1.336579687426925e-05, 0.000000000000000e+00
451, -3.165064208549839e+00, 1.323543810521874e+00, 9.803345794003581e-03, -4.307523942885023e-02, 5.876420804885965e-04, 1.013888552503208e-02, -1.380450723864092e-06, 1.111056886375552e-05, 0.000000000000000e+00
452, -2.475150515968184e+00, 1.428507525749930e+00, 4.389388904357476e-03, -4.818936389708150e-02, 8.665518260717488e-03, 1.070442445999293e-02, -1.271277541029609e-05, 1.180036818305280e-05, 0.000000000000000e+00
453, -2.990619586308061e+00, 2.015453886346017e+00, 7.246031696821477e-03, -1.751556078046197e-02, 3.019097896068266e-03, 3.203249094144118e-03, -1.043294967383469e-06, 1.135034019073347e-07, 0.000000000000000e+00
454, -2.307008578658866e+00, 2.212829993506646e+00, 3.154192006769229e-03, 8.232823073077399e-04, -1.717717968590219e-03, -1.041235641139082e-04, -4.599861285052597e-07, -4.568724257229644e-06, 0.000000000000000e+00
455, -2.821688500436833e+00, 2.748944188047675e+00, 3.584033237933526e-02, 1.716853605784976e-02, 1.212543409950328e-03, -1.533099730139134e-02, -4.797464165015412e-06, -2.163362239533846e-06, 0.000000000000000e+00
456, -2.100036709168404e+00, 2.909507100185779e+00, 5.788343068327110e-02, 1.915348450673336e-02, 2.399584791301405e-03, -2.130921177211904e-02, -5.356598103145658e-06, 5.042076592332544e-07, 0.000000000000000e+00
457, -3.541119723810010e+00, 2.604750000631132e+00, 6.330859874999381e-02, 1.574455665738544e-02, 2.247411857485744e-03, -2.114223247068856e-02, -2.620658091203817e-06, -3.641866385992653e-06, 0.000000000000000e+00
458, -1.661684113517041e+00, 2.391992276667787e+00, 3.854865840712268e-03, -1.156704850790420e-03, -2.284726448017077e-03, -7.655514516034423e-04, 7.451935799611040e-06, 1.567332247022057e-06, 0.000000000000000e+00
459, -1.776598380384959e-01, -3.313948798822099e-01, -6.175723362852317e-03, 8.244969960714568e-03, 2.844669724314957e-03, -1.731854798416143e-03, 4.222344238415804e-04, 5.289069131490555e-04, 0.000000000000000e+00
460, 1.208939491122638e+00, 2.344283544897626e+00, -9.867585871280532e-03, 3.380006897668214e-03, 3.485560826558540e-03, 5.534896674738187e-04, 1.114628812649864e-05, 8.928730494096263e-07, 0.000000000000000e+00
461, 1.197019239137569e+00, 2.961091626665827e+00, 4.403643889005076e-03, 6.228677898625333e-03, 2.131163792894234e-03, -3.489277589164782e-03, -1.705049150797940e-05, -2.669750528366951e-06, 0.000000000000000e+00
462, 1.733327811470120e+00, 2.649511413735847e+00, -5.233461636470409e-03, 4.377143071068944e-03, 1.374979856649625e-03, -4.446357915342742e-04, -5.154370199882737e-06, -1.017339956772443e-07, 0.000000000000000e+00
463, 4.170175168239921e+00, 4.141163847084020e-01, -6.275586970027515e-03, 2.891254695286826e-03, 4.998754206336476e-04, -4.900684250454257e-05, -3.847868246825963e-06, 1.810663114140947e-06, 0.000000000000000e+00
464, 4.291239780724451e+00, -4.058324506304422e-01, -4.790721145697202e-03, 2.095071569322229e-03, -2.097721277677006e-05, -1.387877990084415e-05, -1.763472229266978e-06, -1.779146528467458e-06, 0.000000000000000e+00
465, -1.793638995792593e-01, 3.995853820376597e+00, 9.563909224704263e-02, 3.486676159267185e-02, 2.675557632933881e-03, -3.640783943534212e-02, -1.345203973006706e-05, 1.532506224911218e-05, 0.000000000000000e+00
466, 7.789744561296181e-01, 1.543035146446292e-01, -1.145240218196586e-03, 1.078888865320687e-03, 4.046018905758538e-04, -2.940445225029905e-04, 1.429214331401934e-04, 8.483640055360290e-05, 0.000000000000000e+00
467, 1.147219415743636e+00, 2.539163860432848e-02, -2.763327680019105e-03, 3.077792043986903e-03, -5.016420120971348e-04, -6.202217912363077e-04, -3.345769674288081e-04, 7.525523453047554e-05, 0.000000000000000e+00
468, 2.577686697900728e-01, 1.451751650835689e-01, 1.691786923124365e-03, -1.148749426557675e-03, 1.158951852200912e-03, 3.528008388500306e-05, -1.231062817084860e-03, 7.617381511989194e-04, 0.000000000000000e+00
469, 2.220579428008984e-01, 1.596593924270475e-01, 1.140600798051778e-02, -9.868253786416663e-03, 4.350747578699280e-04, 3.210801953991056e-03, -8.470780324659095e-04, 4.768845542181162e-04, 0.000000000000000e+00
470, 1.684854523253563e+00, -1.010296887478366e-01, -3.385270533779316e-03, 3.023073239721585e-03, -3.246853198724150e-04, -5.963774753646315e-04, -1.946110082661325e-05, -2.565934284211985e-05, 0.000000000000000e+00
471, 2.653179704344263e+00, 5.978744164664442e-01, -3.522833214744469e-03, 2.248091917354267e-03, 2.956121895373846e-05, -2.007626110951069e-04, 8.070167300635472e-06, 3.083969998386596e-06, 0.000000000000000e+00
472, 2.905985020603265e+00, 1.805010567772967e-01, -4.251035601326623e-03, 2.489827798757190e-03, -5.053573288862455e-05, -2.310552670010175e-04, -1.377940762822870e-05, 4.682516545370218e-06, 0.000000000000000e+00
473, 1.006724988050585e+00, 1.399449607149484e-01, -2.367002437438692e-03, 2.465500788052979e-03, -5.751601663356884e-04, -6.923235266704651e-04, 2.474730377783887e-04, 2.386296597139403e-04, 0.000000000000000e+00
474, 9.934402425192791e-01, 8.870310023812075e-02, -2.847502568420313e-03, 3.101911907766505e-03, 2.002192798049241e-03, 8.628300856492119e-05, -9.472048755641859e-04, -8.879121044381450e-04, 0.000000000000000e+00
475, 9.907389745987566e-01, 4.264230239443705e-02, 3.181081540892714e-04, -7.645479745366450e-04, 5.725993399963566e-03, 1.725854357799229e-03, -2.190030320353697e-03, -2.774540062576752e-03, 0.000000000000000e+00
476, 1.007742696036126e+00, 3.999466861553302e-02, -1.733314999715244e-03, 1.755554416846571e-03, 5.786231560547220e-04, 2.943866463385351e-04, -6.361115601351379e-03, -2.602532037694179e-03, 0.000000000000000e+00
477, 6.329687559634100e-01, -4.190759678369633e+00, -2.374073306048715e-03, 1.361027188902054e-03, -2.436840562516897e-03, -1.962824907619840e-04, 1.620767707697843e-07, -4.751963286774886e-07, 0.000000000000000e+00
478, -2.086610847091136e+00, 3.191408336256145e-01, -4.057171790757692e-02, 8.147860618502759e-02, -3.011847944164496e-03, -1.008876381242272e-02, 4.841449182481534e-05, -2.614463347188831e-05, 0.000000000000000e+00
479, 1.838957157136936e+00, 3.389008939245804e+00, 5.122647040435597e-02, 3.261358516026124e-02, 1.078392730089484e-02, -2.658371492341587e-02, 1.009492748954842e-06, -2.047896142621727e-06, 0.000000000000000e+00
480, 4.159077870588686e-01, 7.039484321404028e-01, -1.181470688457319e-03, 6.910728812319623e-04, 8.763958621212610e-03, -7.870471065812611e-04, -4.953248922328459e-04, 2.809457195332979e-04, 0.000000000000000e+00
481, 4.694150890573842e-01, 8.906471192786675e-01, -1.582108287021509e-03, 3.689893268580097e-04, 7.170161618112826e-03, -6.803732876206614e-05, -3.440085900556821e-04, 1.937482455143659e-04, 0.000000000000000e+00
482, 6.246436481193076e-01, 7.094489056746354e-01, -9.767702967215536e-03, 8.878315759301082e-03, 6.644372709096106e-03, -2.757604799830192e-03, -8.740840964584218e-05, 1.236590450559758e-04, 0.000000000000000e+00
483, -4.978635789438124e-01, -1.979776262649327e-01, 1.939338150841901e-02, -4.334626851932750e-02, -6.123782756268924e-03, 5.000737069312680e-03, -9.075067238617507e-04, -6.203800350629285e-05, 0.000000000000000e+00
484, 4.963944863449620e-01, 1.319541876054617e-01, 2.618807663831993e-04, -1.186149566291497e-04, -1.100237056661312e-04, -3.576674072579951e-05, -4.824962549612225e-04, -1.308077379847099e-05, 0.000000000000000e+00
485, -2.635460824586785e+00, 3.479742422553162e+00, 2.500718945918214e-02, 8.953788758390240e-03, -4.249596869554178e-03, -9.109755574009105e-03, -3.183388838568467e-06, -1.271257216849987e-06, 0.000000000000000e+00
486, -4.152352171702546e+00, -2.447583569084312e+00, 2.645194335503954e-03, -6.221161932773610e-03, -6.361478129724426e-03, 1.387421274712013e-03, 1.669836073384394e-06, 1.219108702722391e-06, 0.000000000000000e+00
487, 7.897362698677608e-01, -6.866371309984598e-01, 1.368782829023282e-04, -7.197080765168014e-04, -3.856944932382155e-03, 4.528196115794521e-05, -3.015541805551775e-05, -4.160953162115656e-07, 0.000000000000000e+00
488, 9.316403487741355e-01, 9.224338193089576e-02, -8.610853423709297e-04, 6.757099360043653e-04, 7.748758439163616e-04, -5.675540217393399e-04, 5.408261914597364e-05, 2.536113747903862e-04, 0.000000000000000e+00
489, -5.832394488967270e-01, 2.202213071711597e-01, -2.584123214681944e-02, 5.137802054695939e-02, -9.584468723076608e-03, -6.336072030933783e-03, 4.401362402939400e-04, -6.082475537919768e-05, 0.000000000000000e+00
490, -1.554504084519284e-01, -8.243259368843950e-02, -2.019589514695031e-03, -9.827845647827540e-03, 4.136465364791583e-03, -5.094256403137246e-03, -4.472165799729810e-03, -6.863351262961878e-03, 0.000000000000000e+00
491, -1.179100811071712e-01, 2.928693996042593e-02, -1.342804086655789e-02, 3.230703917583266e-02, -2.356557515423841e-03, 1.036684936602181e-03, 9.709261300631239e-03, 3.006239751699238e-03, 0.000000000000000e+00
492, -1.795957205721912e+00, 1.632684508269787e+00, -1.326157080469457e-02, -1.211774091846633e-02, -2.401485263210708e-03, 7.347662407964257e-03, -1.991857611154200e-06, -1.534913840992979e-05, 0.000000000000000e+00
493, -8.501219149325475e-01, -6.644980204688857e-01, 4.873972050647128e-03, -1.084262037395418e-02, -9.021211845943965e-03, 2.236221558152334e-03, 4.659052724831792e-05, 4.162471545064023e-05, 0.000000000000000e+00
494, -1.324162365064323e+00, -7.159872670661118e-01, 1.986257776884855e-02, -4.511374155006261e-02, -1.599524920599333e-02, 6.005054088684111e-03, -5.335453626251208e-05, 2.549629432786835e-05, 0.000000000000000e+00
495, 2.287434713423403e+00, 1.917904674409601e+00, -7.229698220599722e-03, 2.734313842468222e-03, 8.466905704689644e-04, 4.596453174657684e-04, -1.977165774218149e-07, -6.433011387519424e-07, 0.000000000000000e+00
496, 4.213948139394322e+00, -2.439448939641124e+00, -5.717475195358987e-03, 2.077412363185267e-03, -1.078966730694879e-03, 1.681546519371582e-04, 4.630827400631992e-07, -7.108027366123284e-08, 0.000000000000000e+00
497, 3.471250369465671e+00, -2.005090134576915e+00, -5.768179112999832e-03, 2.489677186894394e-03, -5.299771900491739e-04, 4.947116788959241e-05, -1.477248529728155e-06, -6.269449774310126e-08, 0.000000000000000e+00
498, 3.454601399150915e+00, -1.227348820834689e+00, -5.121414723832611e-03, 2.659333572123243e-03, -3.541748757498223e-04, -1.613184503761034e-04, -7.000594968607971e-07, 1.729271968210996e-06, 0.000000000000000e+00
499, 3.474763121081970e+00, -2.794940955361779e+00, -4.887273682847667e-03, 2.854803248236139e-03, -7.383996184270580e-04, -2.427999866846848e-04, 5.842968607168691e-07, 5.842739032817083e-08, 0.000000000000000e+00
500, 2.750747832046847e+00, -2.327404425482509e+00, -6.342316197811349e-03, 3.605684150418678e-03, -1.058660778935936e-03, -2.684878699763954e-04, 1.001225356754131e-06, -1.619243655018809e-07, 0.000000000000000e+00
501, 2.724599189056303e+00, -3.181524086154499e+00, -3.685175568636978e-03, 3.786332510946603e-03, -1.161458500755046e-03, -8.088291667389360e-04, 4.524992765548479e-07, 9.561264499595077e-08, 0.000000000000000e+00
502, 2.155746011564120e+00, -2.788727215605347e+00, -4.688945310145639e-03, 3.630516464841380e-03, -1.716025979247628e-03, -6.029653100038797e-04, -2.251739112608454e-07, 1.269630594958850e-07, 0.000000000000000e+00
503, 2.879122772927630e+00, -1.615834821771373e+00, -5.321621180816185e-03, 3.099457617915375e-03, -4.936373462943679e-04, -3.209971649685420e-04, -2.432732726350968e-06, -7.273536884822105e-08, 0.000000000000000e+00
504, 2.567728334903322e+00, -4.094428531488430e+00, -3.766804493469783e-03, 5.031542875342960e-03, -2.746580739362990e-03, -1.530751443972941e-03, -6.460482736790878e-07, 3.593203272879978e-07, 0.000000000000000e+00
505, 2.086179136228792e+00, -2.129711193393450e+00, -5.340791420670457e-03, 3.311562032358721e-03, -1.779595632951455e-03, -3.262539892064702e-04, 2.084211501573053e-07, 1.944666642231523e-07, 0.000000000000000e+00
506, 1.626943644000508e+00, -2.460953808750572e+00, -4.160013916620098e-03, 2.802004051178267e-03, -2.105899115382449e-03, -3.786755309069936e-04, -9.593543126833887e-08, 2.087410118430002e-07, 0.000000000000000e+00
507, 1.517483159793515e+00, -3.158925172087455e+00, -3.366158997122102e-03, 3.287814135196456e-03, -2.519634762428982e-03, -6.819301080312208e-04, -8.375436320331130e-08, 3.092529566098550e-08, 0.000000000000000e+00
508, 1.241652300002388e+00, -5.347107480561883e-01, -4.787513435870364e-03, 4.475531427281949e-03, -2.232551993438631e-03, -8.472934480989286e-04, -9.007283638198110e-06, 8.206497503819143e-06, 0.000000000000000e+00
509, 1.028182279966576e+00, -5.329874812584749e-01, -4.133087005030053e-03, 3.780678439733875e-03, -3.788721313472367e-03, -7.494848922609714e-04, 2.578003819857580e-05, 2.007559107534209e-05, 0.000000000000000e+00
510, 8.267077235254715e-01, 8.469825503557374e-01, -5.326723814783572e-03, 4.401083180181318e-03, 3.101647082856465e-03, -4.604929299295896e-04, 2.959717592859003e-04, -1.055203884487866e-04, 0.000000000000000e+00
511, 1.018121697394151e+00, 8.620710890780523e-01, -3.479113610166294e-03, 3.154420467925035e-03, 1.322011977733764e-03, -7.024291256647935e-04, 7.827278776706328e-06, -8.137803267125850e-06, 0.000000000000000e+00
512, 3.484649777824600e+00, 2.599983751418130e-01, -4.385301685619673e-03, 2.278277738613550e-03, 2.887498668889874e-05, -1.397190405979891e-04, -7.828326873559124e-06, 1.123507638470006e-06, 0.000000000000000e+00
513, 3.228987747073567e+00, -3.103696686673658e-01, -4.442430906974906e-03, 2.366331714430769e-03, -1.830664458616418e-04, -9.209198108249919e-05, -2.768343109568858e-06, -4.968486959999339e-06, 0.000000000000000e+00
514, 8.868142288064218e-01, -5.390087208935475e-02, -9.534919205246583e-04, 1.421498450593647e-03, -1.380808227291007e-03, -3.983130695196082e-04, -2.391153169862149e-05, 1.979228763648120e-04, 0.000000000000000e+00
515, 8.662379787959168e-01, -5.135361426339514e-03, 2.331877981102169e-03, -3.034819983749533e-03, -6.292537988367829e-03, 2.522208700898861e-03, -6.364276690967174e-04, -9.729372595851798e-04, 0.000000000000000e+00
516, 7.660446231233686e-01, 1.195732718105741e-01, -3.994990298486074e-04, 2.746660471784652e-04, 1.886621530714346e-03, 2.752386118444662e-04, -1.552911479619336e-04, -2.089679361206550e-04, 0.000000000000000e+00
517, 8.038169757781587e-01, 1.193717887024525e-01, -2.269937981666947e-04, 6.005192870889333e-05, 1.743150022980774e-03, 2.362242276824437e-04, -2.122335137286729e-04, -9.230973961943043e-05, 0.000000000000000e+00
518, 9.911165104978581e-01, 4.891964737520803e-03, 2.483594234118457e-03, -3.188563048216332e-03, -8.326334745111425e-03, 2.005764653190313e-03, -2.794061536921126e-03, 1.645347044895992e-03, 0.000000000000000e+00
519, 1.008688540048657e+00, 8.581625339325917e-03, -5.861793102059274e-04, 8.555636662234201e-04, -3.588428848033352e-03, 1.191501052627169e-04, -5.996434492032687e-03, 7.442575972709337e-04, 0.000000000000000e+00
520, 9.836036498983314e-01, -1.973585269226866e-02, -1.324673033897060e-03, 1.898804299602301e-03, 5.784148384837144e-04, -9.671832967668768e-04, 1.494146323769280e-03, 2.665724642688140e-04, 0.000000000000000e+00
521, 9.548961307772776e-01, -1.912464525694721e-02, -1.462736923225852e-03, 2.135640803258022e-03, 4.122051350019139e-03, -1.705485390948965e-03, 1.410386712428085e-03, -3.066040064945742e-04, 0.000000000000000e+00
522, 2.109184116075926e-01, 2.006233095132169e-01, 1.732849490952635e-02, -1.546954844626568e-02, 2.326142784403504e-03, 4.486460127813507e-03, 1.289862517122972e-03, -1.212997266761967e-05, 0.000000000000000e+00
523, 9.670127339184359e-01, -4.957603191030541e-02, -2.278513222602503e-03, 2.741907926529388e-03, -4.349652819177469e-03, 5.598724014245146e-04, -8.945360451278923e-04, 7.631098946414179e-04, 0.000000000000000e+00
524, 2.377796505642269e+00, 4.145138543391732e+00, 1.348142164929373e-01, 5.606754148590073e-02, 3.571890484238895e-03, -5.296279290604811e-02, 2.079823596074460e-05, -1.084073929458543e-05, 0.000000000000000e+00
525, 2.674777939644601e+00, 3.273566409610143e+00, 2.413143297720165e-02, 2.059223513168367e-02, 7.894064284411920e-03, -1.505552075480786e-02, 1.216379177391806e-06, -4.092437506079787e-06, 0.000000000000000e+00
526, 3.264525214010469e-01, -8.190060416970322e-01, 5.447029618895656e-03, -6.962699568204565e-03, -1.882584344931546e-04, 1.664103948991118e-03, 5.050223032865980e-06, 4.263874037689977e-05, 0.000000000000000e+00
527, -2.000106707910102e+00, 1.136725535782082e+00, 7.523729710057266e-03, -2.924035951173587e-02, 4.883461875675999e-03, 6.386242782197221e-03, -8.342149013972869e-06, 1.494170541547330e-05, 0.000000000000000e+00
528, -1.199141811534554e+00, 1.889161219883462e+00, -1.296669434684582e-02, -5.272116743574847e-03, -3.779532832182744e-03, 4.874716203484554e-03, 1.795851671780699e-06, -1.653775219901841e-06, 0.000000000000000e+00
529, -4.165945795394951e+00, 5.564585651719175e-01, -5.935166480313622e-02, 8.186941366939052e-02, -1.712425167832819e-02, -3.795046869860290e-03, 8.748197608072637e-06, -6.090726611306108e-06, 0.000000000000000e+00
530, 3.418151233615632e+00, 3.984729156857525e+00, 9.978324729755401e-02, 4.072968643588502e-02, 4.048634570401743e-03, -3.835762920075943e-02, 1.661332175180896e-05, -3.584593393024006e-06, 0.000000000000000e+00
531, -2.535162088782148e+00, -4.106401315470061e+00, -3.499011650813245e-04, -1.707636350013250e-03, -1.026407940459307e-03, 7.741155336442249e-04, -1.129378745056119e-07, -2.506838666816867e-07, 0.000000000000000e+00
532, 2.270029381150348e-01, 3.337182770745384e-01, 9.843013579881096e-03, -8.595789238884342e-03, 5.591224073266666e-03, 1.366842882283498e-03, 7.470159925326361e-04, -4.130257120592111e-05, 0.000000000000000e+00
533, 4.128581747904354e-01, -6.336446633555575e-01, 4.622001894981604e-03, -5.771572374300490e-03, -1.177864827626080e-03, 1.311964876488327e-03, 5.077744619829370e-06, 2.465901185704248e-05, 0.000000000000000e+00
534, 8.429242608361727e-01, -5.882168918770744e-02, 6.482931083515395e-04, -3.836570978038547e-04, -6.737659432832331e-04, -1.250013073236130e-04, -1.182666470435518e-04, -4.429276877440302e-04, 0.000000000000000e+00
535, 8.119459412317688e-01, -9.224609566614793e-02, 6.070470003295004e-05, 1.302105420073451e-04, -1.720257592525637e-03, 1.123222635346953e-04, -5.841747237087978e-05, -2.107631896405490e-05, 0.000000000000000e+00
536, 3.923052501495815e-01, 1.382631402502444e-01, -7.941718075191035e-04, 7.437130855692309e-04, 1.578919438006443e-04, -2.221718480976019e-04, 4.982306708218275e-05, 3.016172489310291e-05, 0.000000000000000e+00
537, 3.702300140326418e-01, 1.200449793216564e-01, -9.323821253569330e-04, 9.611846141661187e-04, -1.439715042014783e-04, -1.660153030692508e-04, -1.802864289185491e-04, 9.338675708961842e-05, 0.000000000000000e+00
538, 4.194197065867839e-01, 1.235719081105791e-01, -1.513463776592707e-03, 1.351597549676043e-03, -4.125434260977961e-04, -4.511763739748708e-04, -3.682088528301981e-04, 4.057496375152172e-04, 0.000000000000000e+00
539, -8.036334120878441e-01, -1.539024254499640e-01, 2.505924078012233e-03, -6.964002455175229e-03, 1.409610335390978e-02, 3.499143909750572e-04, -2.363972615616692e-04, -2.576807518471641e-04, 0.000000000000000e+00
540, 5.810019750610862e-01, 1.262750020730340e-01, -2.687250631098765e-04, 2.424931381825417e-04, -2.750113023272789e-04, -2.597258366717182e-04, 3.421609097708131e-04, 2.409507208155186e-04, 0.000000000000000e+00
541, -3.743146739448685e+00, -7.239777661259644e-01, 2.390122673739687e-03, -6.746926014352599e-03, 4.004515525321163e-03, 1.772795435217782e-03, -5.652793308570832e-06, -7.189825380546355e-08, 0.000000000000000e+00
542, 8.204254782498199e-01, -1.456686867981739e-01, -7.748971406154176e-04, 6.969851259114557e-04, -1.422357586973215e-03, -2.719974305065876e-05, 7.004070290805462e-05, 2.479743019307996e-05, 0.000000000000000e+00
543, 1.001504197034064e+00, 6.026175414207838e-02, -2.231518140265714e-03, 2.235221041171448e-03, -1.306195565278399e-03, -6.268200922719887e-04, 1.403965195953794e-03, 7.363586310884362e-04, 0.000000000000000e+00
544, 1.022371516620803e+00, 5.439933822313268e-02, -1.933320110429473e-03, 2.236286100788571e-03, -4.477402308946848e-04, -5.977588989697360e-04, 2.420389787261591e-04, 1.995510466087057e-05, 0.000000000000000e+00
545, 1.028294146362951e+00, 3.431961616377420e-02, -6.314974359559046e-04, 4.623993783831205e-04, 4.550288125496761e-04, -3.617553109460882e-04, 3.005943892352328e-03, 3.010646881294390e-04, 0.000000000000000e+00
546, 1.048206762331117e+00, 4.979854447781272e-02, -1.965603373125049e-03, 2.298782288780393e-03, -2.192386732791082e-04, -6.834561967392246e-05, -1.123121729758973e-04, -2.590904011744409e-04, 0.000000000000000e+00
547, 1.055073879313428e+00, 1.819773747082943e-02, -3.264349101417041e-03, 3.960536560661766e-03, -2.529351133918938e-04, -6.603537193495061e-04, -5.250366567053424e-04, 8.952710738819596e-04, 0.000000000000000e+00
548, 9.791814682593355e-01, 6.131571821240078e-02, -2.062465050682600e-03, 1.863229432566703e-03, -2.718433498714343e-03, -1.358307120415083e-03, 2.796936409586802e-03, -4.788765731988248e-05, 0.000000000000000e+00
549, -3.517231780797551e+00, -4.207921315107448e+00, 6.372746025736951e-04, -2.367964667029274e-03, -1.462112393405860e-04, 7.599585301770851e-04, -9.193155349843942e-07, -5.163815371504721e-07, 0.000000000000000e+00
550, 9.594594748120558e-01, 7.936671911427617e-02, -8.881398385983442e-04, 4.476845079844643e-04, 1.288559443120042e-04, -5.453112408509163e-04, 2.216742304099186e-04, 1.117049181327525e-03, 0.000000000000000e+00
551, 6.249727452133750e-01, 2.646046754542247e-01, -7.942780122195698e-04, 7.863347841997068e-04, 1.181591611237445e-03, -7.386636363928553e-05, 2.985585423991721e-04, -5.492617855570522e-05, 0.000000000000000e+00
552, 5.760780860694639e-01, 3.168584381044168e-01, -2.437375777089681e-03, 2.155128415763667e-03, 8.641449962019150e-04, -5.257131936037962e-04, -4.922401475414795e-04, 1.465853200911520e-05, 0.000000000000000e+00
553, -7.483462842451560e-01, -2.531995407557809e+00, -6.997048746781623e-04, -1.164773068356672e-03, -1.298909147353148e-03, 3.769635515713058e-04, -7.622784019460454e-08, 5.215410486420500e-07, 0.000000000000000e+00
554, 1.667844239831653e+00, -1.906515988029708e+00, -4.401937817379562e-03, 2.886816803473658e-03, -1.622688440281882e-03, -3.715493293226629e-04, 4.478291066739321e-07, 6.334842140747800e-07, 0.000000000000000e+00
555, 3.918505646138865e-02, 5.952115483414825e-02, -1.076753329321516e-02, 1.515056852199740e-02, -1.218436660281724e-02, -3.703284244959005e-03, -1.117198693059324e-02, -8.705642244380198e-03, 0.000000000000000e+00
556, 4.195965729396538e-02, 8.913501052497577e-02, 5.263338146016606e-03, -2.938296147712046e-03, -6.140921788943300e-03, 2.078142498822952e-03, 1.685604353085675e-02, -3.669814238000080e-03, 0.000000000000000e+00
557, 7.222511143206330e-02, 9.504749349920805e-02, -6.343993324456981e-04, -3.865112329891195e-04, 2.323478836971998e-03, 1.180672528593409e-03, 1.397984764401312e-02, -2.867719035747635e-03, 0.000000000000000e+00
558, 5.412944364225072e-02, 1.191289576811052e-01, -2.040791005485499e-03, 2.057951876566081e-03, -1.160472588454045e-03, 8.710568588879788e-05, -2.844861425595596e-03, 8.007576727317456e-04, 0.000000000000000e+00
559, 8.781680359720546e-02, 1.306399307134706e-01, -8.517530024754536e-04, 2.860366941449660e-03, -2.982365245943657e-03, -2.683482670082964e-03, -2.186383114653116e-03, 1.131974584041046e-03, 0.000000000000000e+00
560, 1.438805202554262e-01, 8.654236431849965e-02, 9.647548760057156e-04, 1.843463531777135e-03, -7.856751314772356e-03, -2.327781610297664e-03, -3.197866297177013e-03, 4.839496941249979e-04, 0.000000000000000e+00
561, 5.303327137345083e-02, 1.596915112158740e-01, 2.033933855755832e-03, -1.949790264073105e-03, -5.860693362785676e-03, 4.220826939339424e-03, -1.965008752767143e-03, 5.561178377106155e-04, 0.000000000000000e+00
562, 7.146817146700571e-01, 1.130325397275694e-01, -2.516759600238036e-04, 7.862820074323423e-05, -5.484052272898204e-04, -3.753673468409383e-04, 1.374120801700537e-04, 4.168818236570933e-04, 0.000000000000000e+00
563, 3.447170590055878e+00, 2.913217195055344e+00, -5.409770881123785e-03, 5.724186617370453e-03, 2.117262395086960e-03, -1.622739163658075e-03, -2.714599026675392e-06, 1.710596661762731e-06, 0.000000000000000e+00
564, 1.946164817274647e+00, 1.627926611324115e+00, -5.403348338440642e-03, 3.240602105022829e-03, 9.401141389618773e-04, -3.262232666529227e-04, 3.039912206883634e-06, 6.290045794487610e-06, 0.000000000000000e+00
565, 1.738976497441242e+00, 2.056054814257467e+00, -1.018995047575131e-02, 3.356448453693660e-03, 2.474855091590477e-03, 5.357026632074073e-04, 5.688708611295730e-06, -2.287171372669108e-06, 0.000000000000000e+00
566, 1.502070005760913e+00, 1.822614441105936e-01, -2.740248148299825e-03, 2.501254571739282e-03, 2.401846064779878e-04, -4.479877823974125e-04, 2.884769994280795e-05, 4.114062730823688e-05, 0.000000000000000e+00
567, 1.393180233625112e+00, 2.883924020360065e-01, -2.970105733497658e-03, 2.622511475288876e-03, 7.758933526056946e-05, -4.102262660397969e-04, 5.856606021216329e-05, -2.445037919796000e-06, 0.000000000000000e+00
568, 1.320466257639341e+00, 4.198961750679949e-01, -4.134803374112058e-03, 3.876334070902795e-03, -2.962686119690419e-05, -7.002265012516206e-04, -2.370016508593611e-05, -3.027456590921082e-05, 0.000000000000000e+00
569, 1.489993848622509e+00, 4.317406240632427e-01, -2.783525179816221e-03, 2.356206412193226e-03, 2.164261455326370e-04, -3.158992994054760e-04, -1.562490209717528e-05, -5.501765211873074e-06, 0.000000000000000e+00
