"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
51, 4.372870000000000e-02, -2.856010000000000e-02, 1.062605875993022e+00, 2.630900332362841e+02, -6.899766114386657e+01, 2.423824814892031e+05, 8.302928964938229e+04, 2.714330341813547e+02, 7.738961707999470e-01, -4.585768184411834e-01
52, 6.475967078254398e-02, -3.274699543835524e-02, 1.038157873574155e+00, 2.719926659256374e+02, -4.670172249282053e+01, 2.375694065739843e+05, 8.035541593940764e+04, 2.688780461380749e+02, 8.075384273896374e-01, -5.255967086414182e-01
53, 8.553488330687127e-02, -3.556193247371515e-02, 1.047777989955380e+00, 2.783455841168890e+02, -3.156659911716077e+01, 2.398926743669283e+05, 8.097818774514855e+04, 2.684740870246749e+02, 8.127868292459618e-01, -5.099871090238830e-01
54, 1.061505009820029e-01, -3.746964881996864e-02, 1.057412605832252e+00, 2.819202509751706e+02, -2.181238264417390e+01, 2.421029192234093e+05, 8.171844123319679e+04, 2.684597507569786e+02, 8.129727629514882e-01, -4.914328641826768e-01
55, 1.266469198137981e-01, -3.872669790150157e-02, 1.062323303014433e+00, 2.819348039834958e+02, -1.360467942553424e+01, 2.430891613723694e+05, 8.223602728722020e+04, 2.689112713499915e+02, 8.071054903838941e-01, -4.784597157574467e-01
56, 1.470633491619426e-01, -3.949414393320921e-02, 1.072783141852141e+00, 2.833652242462530e+02, -7.625851553321673e+00, 2.453634905093877e+05, 8.316492143877827e+04, 2.692971973337359e+02, 8.020726032485537e-01, -4.551772459037556e-01
57, 1.674056500567488e-01, -3.987308682494258e-02, 1.082914646270180e+00, 2.824424866744521e+02, -2.663327495139394e+00, 2.474039556333778e+05, 8.422711506944532e+04, 2.701850347448241e+02, 7.904278602877371e-01, -4.285536622120001e-01
58, 1.876904124430044e-01, -3.993636753607353e-02, 1.098441257735961e+00, 2.844813418997016e+02, 9.316098720124102e-01, 2.508010460615401e+05, 8.558490094181181e+04, 2.706598942481836e+02, 7.841607565578731e-01, -3.945211423730978e-01
59, 2.079312198530412e-01, -3.973960177365989e-02, 1.106666115052195e+00, 2.830286322291174e+02, 4.368329075728665e+00, 2.524178670767394e+05, 8.648684642742191e+04, 2.714795004622745e+02, 7.732763704086739e-01, -3.719141332287654e-01
60, 2.281340462798342e-01, -3.932617331926129e-02, 1.117689202565083e+00, 2.823006599643733e+02, 7.071142641456332e+00, 2.546784222076188e+05, 8.760198818373220e+04, 2.722679363438262e+02, 7.627225127006729e-01, -3.439634197052306e-01
61, 2.483081221249158e-01, -3.873058106548512e-02, 1.127830463325875e+00, 2.807732618368966e+02, 9.406054206259945e+00, 2.567010328920083e+05, 8.868502981070588e+04, 2.731555868730233e+02, 7.507376999968557e-01, -3.168172868675854e-01
62, 2.684568767425466e-01, -3.798191859837193e-02, 1.138053864188512e+00, 2.798495004548543e+02, 1.126759039677085e+01, 2.587873455353048e+05, 8.972952717751609e+04, 2.738899859515395e+02, 7.407354928007507e-01, -2.906372550370174e-01
63, 2.885886852591266e-01, -3.710407730479019e-02, 1.146765196373213e+00, 2.787659911442519e+02, 1.284200182021598e+01, 2.605474123717684e+05, 9.063721428594254e+04, 2.745589703106320e+02, 7.315526475989974e-01, -2.678863337365924e-01
64, 3.087061836199688e-01, -3.611783987058013e-02, 1.153769537157991e+00, 2.770293971246809e+02, 1.425662659595592e+01, 2.619059025922038e+05, 9.142372870261077e+04, 2.752602208589238e+02, 7.218503481515250e-01, -2.481725717704349e-01
65, 3.288150939815371e-01, -3.504104851427082e-02, 1.162024263678783e+00, 2.767834531269718e+02, 1.543093841756711e+01, 2.636314176793022e+05, 9.222613175753018e+04, 2.757035696612258e+02, 7.156742536600297e-01, -2.280605655689371e-01
66, 3.489180868155163e-01, -3.388927367420329e-02, 1.169750683442264e+00, 2.763545428381674e+02, 1.627929414526258e+01, 2.652334213312205e+05, 9.299026034884709e+04, 2.761517172452664e+02, 7.093971116311831e-01, -2.089078979998300e-01
67, 3.690177305366279e-01, -3.267667897580902e-02, 1.176264590801432e+00, 2.754072414325413e+02, 1.689731867626067e+01, 2.665454703771208e+05, 9.367302791950002e+04, 2.766388224705341e+02, 7.025341178300096e-01, -1.917945214604893e-01
68, 3.891185348096109e-01, -3.141540180580921e-02, 1.181162114681420e+00, 2.742522662613038e+02, 1.742272927498179e+01, 2.675038247850174e+05, 9.421448635644773e+04, 2.770842040102117e+02, 6.962211531412407e-01, -1.782230184920225e-01
69, 4.092879181097746e-01, -3.011049799789516e-02, 1.184629142765399e+00, 2.732553939494026e+02, 1.822312519151810e+01, 2.681730903696801e+05, 9.460694549391977e+04, 2.774241095509468e+02, 6.913780907530217e-01, -1.683861409299537e-01
70, 4.295562066481508e-01, -2.872927647584412e-02, 1.189001618136096e+00, 2.729830323269141e+02, 1.924479759785243e+01, 2.690830039360188e+05, 9.503606175043003e+04, 2.776576077889558e+02, 6.880385053615247e-01, -1.576304630207206e-01
71, 4.498254971845848e-01, -2.727308226077124e-02, 1.194937086392622e+00, 2.733603648744815e+02, 2.015804533778204e+01, 2.703655983348897e+05, 9.557114450566407e+04, 2.778339663141217e+02, 6.855091014322859e-01, -1.442187647157308e-01
72, 4.700961986831578e-01, -2.575016134745222e-02, 1.199511413513107e+00, 2.723300239624101e+02, 2.088967048105518e+01, 2.712685568866026e+05, 9.606902167837502e+04, 2.782163031699938e+02, 6.800041740892332e-01, -1.317396138404233e-01
73, 4.903686836968110e-01, -2.416787774350210e-02, 1.205041245809399e+00, 2.710638218977679e+02, 2.146547276866600e+01, 2.723587128815253e+05, 9.667230981813499e+04, 2.786786997582328e+02, 6.733068259679402e-01, -1.166183668140630e-01
74, 5.106463147338414e-01, -2.253284229300934e-02, 1.209531695068589e+00, 2.695631198008518e+02, 2.209876198557902e+01, 2.732158562113307e+05, 9.719031703330745e+04, 2.791318138487250e+02, 6.667005768829186e-01, -1.036346621034480e-01
75, 5.309284404240566e-01, -2.085092431637286e-02, 1.214878397735712e+00, 2.691879063771899e+02, 2.270185501526581e+01, 2.743267944580209e+05, 9.771675765404903e+04, 2.794086394832234e+02, 6.626429066916276e-01, -9.043957646143452e-02
76, 5.512153551546889e-01, -1.912760718939512e-02, 1.220072944037551e+00, 2.687501575270917e+02, 2.307007592500990e+01, 2.754009283451362e+05, 9.823339993366555e+04, 2.796900208561426e+02, 6.585010708519736e-01, -7.749008347545988e-02
77, 5.715083045329012e-01, -1.736759571814533e-02, 1.224626790582251e+00, 2.673242585331741e+02, 2.333599014631186e+01, 2.762776326866895e+05, 9.875125356838141e+04, 2.801189266072640e+02, 6.521532071580751e-01, -6.451022821566232e-02
78, 5.918085138286273e-01, -1.557504956180123e-02, 1.228720953043425e+00, 2.656232619282280e+02, 2.368167160214383e+01, 2.770416988023797e+05, 9.924097737782248e+04, 2.805700830723038e+02, 6.454299877828127e-01, -5.223543909052727e-02
79, 6.121161000879186e-01, -1.375361047194441e-02, 1.233495365217897e+00, 2.649935253471330e+02, 2.400405989900229e+01, 2.780171431726597e+05, 9.972764699168595e+04, 2.808546653661121e+02, 6.411641096143477e-01, -4.003720251590991e-02
80, 6.324311696780670e-01, -1.190650812043750e-02, 1.238318248592550e+00, 2.644607264340302e+02, 2.413082972860229e+01, 2.790083353866250e+05, 1.002134070741826e+05, 2.811234971819580e+02, 6.371160449505172e-01, -2.786176308840827e-02
81, 6.527547892753673e-01, -1.003686243132682e-02, 1.241786353702085e+00, 2.626393691421322e+02, 2.426682007746644e+01, 2.796345449828809e+05, 1.006492631077410e+05, 2.815576351496473e+02, 6.305405027502465e-01, -1.693715456885849e-02
82, 6.730879336066804e-01, -8.147269782262920e-03, 1.247008716834862e+00, 2.620724162827326e+02, 2.444964895003821e+01, 2.807103251134102e+05, 1.011727824220861e+05, 2.818368634123954e+02, 6.262857133057439e-01, -3.815290647528152e-03
83, 6.934288268355531e-01, -6.239881247426780e-03, 1.250494791280702e+00, 2.608423689566428e+02, 2.462199748525605e+01, 2.813782397329572e+05, 1.015724442127574e+05, 2.821614045045619e+02, 6.213145036197928e-01, 6.202119385002220e-03
84, 7.137803752240732e-01, -4.316257859873027e-03, 1.255786370470736e+00, 2.604401737326240e+02, 2.469111999073021e+01, 2.824792280014913e+05, 1.020919494754778e+05, 2.824095143015809e+02, 6.174948494940689e-01, 1.922337223478630e-02
85, 7.341418185600805e-01, -2.378028886765523e-03, 1.258833474624260e+00, 2.587324677883203e+02, 2.477912724752121e+01, 2.830267904704656e+05, 1.024775260726076e+05, 2.827899307985592e+02, 6.116050730845664e-01, 2.888774086484368e-02
86, 7.545132077850711e-01, -4.260802948362133e-04, 1.264605326169762e+00, 2.585271559205978e+02, 2.483350759974869e+01, 2.842426615576381e+05, 1.030292314181451e+05, 2.830147338628749e+02, 6.081054037511544e-01, 4.271607970630613e-02
87, 7.748954425031525e-01, 1.538710080854783e-03, 1.267660588332779e+00, 2.571003245630543e+02, 2.491868702358042e+01, 2.848101777849253e+05, 1.033973546620279e+05, 2.833413975867445e+02, 6.029936419131323e-01, 5.194298496108551e-02
88, 7.952894611377520e-01, 3.516070229952531e-03, 1.273139088158981e+00, 2.566975830346873e+02, 2.497273719744089e+01, 2.859532914225073e+05, 1.039319811652538e+05, 2.835808800918840e+02, 5.992260927671890e-01, 6.534324743820595e-02
89, 8.156946555881308e-01, 5.506097443197452e-03, 1.277043394690985e+00, 2.561981637406270e+02, 2.525561086940294e+01, 2.867574463570367e+05, 1.043234808280180e+05, 2.837788381494893e+02, 5.960986229290246e-01, 7.515607603740705e-02
90, 8.361115758963488e-01, 7.508672734623271e-03, 1.283572067045625e+00, 2.560172103904220e+02, 2.521802454542231e+01, 2.881373167219018e+05, 1.049429601888361e+05, 2.840119706065494e+02, 5.924000354602900e-01, 9.068315145180005e-02
91, 8.565399739712949e-01, 9.524627144863403e-03, 1.287337623731088e+00, 2.540611454938641e+02, 2.526641058978210e+01, 2.888290069327848e+05, 1.054044293025182e+05, 2.844264568488949e+02, 5.857815357990556e-01, 1.022497445988139e-01
92, 8.769825760065805e-01, 1.155482364612814e-02, 1.294779895591161e+00, 2.533935639124645e+02, 2.510308838354713e+01, 2.903770887618020e+05, 1.061354709629275e+05, 2.847529265288044e+02, 5.805292270110233e-01, 1.205730975790463e-01
93, 8.974371982788081e-01, 1.360053037003927e-02, 1.298644081949050e+00, 2.508243452089332e+02, 2.519086766057828e+01, 2.910590351394256e+05, 1.066368783602425e+05, 2.852468615216180e+02, 5.725141204802567e-01, 1.331407325381244e-01
94, 9.179067525274694e-01, 1.566353136369063e-02, 1.305924958928381e+00, 2.485386864397351e+02, 2.502964939879255e+01, 2.924869548876665e+05, 1.074386491038470e+05, 2.857892633507481e+02, 5.636140413786159e-01, 1.532368900348978e-01
95, 9.383901445897536e-01, 1.774571636758693e-02, 1.313590414994220e+00, 2.460850300421643e+02, 2.502784963726748e+01, 2.939918890087809e+05, 1.082811828694364e+05, 2.863496210784219e+02, 5.543056038265677e-01, 1.743547611778563e-01
96, 9.588872978030895e-01, 1.984947908026534e-02, 1.318645193193392e+00, 2.409299912302455e+02, 2.490693084722538e+01, 2.947994382738607e+05, 1.090216098012989e+05, 2.872025070878372e+02, 5.399019907538638e-01, 1.929133533393372e-01
97, 9.794001547081745e-01, 2.197731070886845e-02, 1.346557744973494e+00, 2.403979035511716e+02, 2.350140438755304e+01, 3.007389613346712e+05, 1.116300121500961e+05, 2.879781795812007e+02, 5.265372798180742e-01, 2.582922223421206e-01
98, 9.999288519865568e-01, 2.413173724102237e-02, 1.343548259489823e+00, 2.090207743474785e+02, 3.812095055889939e+01, 2.986909363474793e+05, 1.127564237428104e+05, 2.915356132114617e+02, 4.613530375732083e-01, 2.865254111357303e-01
