"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
179, 3.459241453068500e-01, -5.280118655732408e-03, 2.999936083997478e-04, 5.955858362425940e-03, 3.777025588137133e+05, 3.024812092651848e+04, 1.323802131404313e+05, 4.368325419791096e+05
180, 2.852249784506570e-01, -7.661783836368256e-03, 3.401584685761348e-04, 4.411918334624718e-03, 5.258504562809976e+05, 3.574165396185467e+04, 1.685159763915170e+05, 5.948085198679067e+05
181, 3.956004076773577e-01, 4.825303664474071e-02, -1.116857866439877e-03, 7.260697652862692e-03, -3.522781176405359e+05, 4.810752103837276e+04, 8.264471905123966e+04, 4.331619304700622e+05
182, 3.863679605568167e-01, -3.541830668292296e-03, 2.599420157614223e-04, 7.027488275875532e-03, 3.004477612209637e+05, 2.778850145473626e+04, 1.118426626486102e+05, 3.526729316088638e+05
183, 7.630071944130284e-01, -1.548926792038406e-04, 8.738556811445692e-05, 1.796365581831931e-02, 7.436785657243201e+04, 5.309901525865523e+02, 2.186653933144411e+04, 8.581646119502054e+04
184, 7.221157439895679e-01, -2.378248353096834e-03, 1.694858714701848e-04, 1.671298044719569e-02, 9.724986589218531e+04, 2.489657278599881e+03, 2.465422655269369e+04, 1.068214429978196e+05
185, 6.813485251706484e-01, -5.021231020435771e-03, 2.615116562187691e-04, 1.547991916634111e-02, 1.245038844396298e+05, 3.744692016115991e+03, 2.646582115359914e+04, 1.318504505571233e+05
186, 6.700515383077217e-01, 1.201559085954784e-02, -2.447683626350038e-04, 1.513219139949983e-02, 2.142849090162091e+04, 4.527620531812147e+03, 2.997905423860629e+04, 6.229457593901953e+04
187, 6.507435809377459e-01, 9.729116975690866e-03, -1.689541068998143e-04, 1.455564667963566e-02, 4.357220448378457e+04, 4.708476440993566e+03, 3.032536860132173e+04, 7.203402862958686e+04
188, 6.585979388149935e-01, 2.856639275659097e-02, -7.330075586506027e-04, 1.478200835832517e-02, -7.991789316153247e+04, 4.018634205382977e+03, 3.383920381946993e+04, 1.078225741065360e+05
189, 6.914406051337542e-01, 1.521813650601616e-02, -3.502178923349171e-04, 1.577446098050049e-02, 1.231027513150379e+03, 5.715546110069252e+03, 2.979353844819731e+04, 5.975559086899699e+04
190, 6.408433115336621e-01, -8.305143901364878e-03, 3.690730160191519e-04, 1.426944788197431e-02, 1.649181945808315e+05, 5.321757474418959e+03, 3.038184747557429e+04, 1.707725076268933e+05
191, 5.999775325053320e-01, -1.017160259890958e-02, 4.314364701873798e-04, 1.306248863920550e-02, 1.930350528428988e+05, 6.476710228421201e+03, 3.190275476399498e+04, 1.971678428273414e+05
