CFL,Total_Iter,CL,CD
470.0,2463,0.4506039793,0.01664996625
471.5,2463,0.4506039793,0.01664996625
473.0,2463,0.4506039793,0.01664996625
474.5,2463,0.4506039793,0.01664996625
476.0,2463,0.4506039793,0.01664996625
477.5,2463,0.4506039793,0.01664996625
479.0,2463,0.4506039793,0.01664996625
480.5,2463,0.4506039793,0.01664996625
482.0,2463,0.4506039793,0.01664996625
483.5,2462,0.4506039793,0.01664996625
485.0,2461,0.4506039793,0.01664996625
486.5,2461,0.4506039793,0.01664996625
488.0,2461,0.4506039793,0.01664996625
489.5,2461,0.4506039793,0.01664996625
491.0,2461,0.4506039793,0.01664996625
492.5,2461,0.4506039793,0.01664996625
494.0,2461,0.4506039793,0.01664996625
495.5,2461,0.4506039793,0.01664996625
497.0,2461,0.4506039793,0.01664996625
498.5,2461,0.4506039793,0.01664996625
500.0,2461,0.4506039793,0.01664996625
501.5,2461,0.4506039793,0.01664996625
503.0,2461,0.4506039793,0.01664996625
504.5,2460,0.4506039793,0.01664996625
506.0,2461,0.4506039793,0.01664996625
507.5,2461,0.4506039793,0.01664996625
509.0,2460,0.4506039793,0.01664996625
510.5,2461,0.4506039793,0.01664996625
512.0,2461,0.4506039793,0.01664996625
513.5,2461,0.4506039793,0.01664996625
515.0,2460,0.4506039793,0.01664996625
516.5,2459,0.4506039793,0.01664996625
518.0,2459,0.4506039793,0.01664996625
519.5,2459,0.4506039793,0.01664996625
521.0,2458,0.4506039793,0.01664996625
522.5,2458,0.4506039793,0.01664996625
524.0,2457,0.4506039793,0.01664996625
525.5,2457,0.4506039793,0.01664996625
527.0,2457,0.4506039793,0.01664996625
528.5,2457,0.4506039793,0.01664996625
530.0,2457,0.4506039793,0.01664996625
531.5,2456,0.4506039793,0.01664996625
533.0,2455,0.4506039793,0.01664996625
534.5,2455,0.4506039793,0.01664996625
536.0,2455,0.4506039793,0.01664996625
537.5,2455,0.4506039793,0.01664996625
539.0,2455,0.4506039793,0.01664996625
540.5,2455,0.4506039793,0.01664996625
542.0,2454,0.4506039793,0.01664996625
543.5,2453,0.4506039793,0.01664996625
545.0,2453,0.4506039793,0.01664996625
546.5,2453,0.4506039793,0.01664996625
548.0,2453,0.4506039793,0.01664996625
549.5,2453,0.4506039793,0.01664996625
551.0,2453,0.4506039793,0.01664996625
552.5,2453,0.4506039793,0.01664996625
554.0,2452,0.4506039793,0.01664996625
555.5,2452,0.4506039793,0.01664996625
557.0,2452,0.4506039793,0.01664996625
558.5,2452,0.4506039793,0.01664996625
560.0,2452,0.4506039793,0.01664996625
561.5,2452,0.4506039793,0.01664996625
563.0,2451,0.4506039793,0.01664996625
564.5,2451,0.4506039793,0.01664996625
566.0,2452,0.4506039793,0.01664996625
567.5,2451,0.4506039793,0.01664996625
569.0,2451,0.4506039793,0.01664996625
570.5,2451,0.4506039793,0.01664996625
572.0,2451,0.4506039793,0.01664996625
573.5,2451,0.4506039793,0.01664996625
575.0,2451,0.4506039793,0.01664996625
576.5,2451,0.4506039793,0.01664996625
578.0,2451,0.4506039793,0.01664996625
579.5,2451,0.4506039793,0.01664996625
581.0,2451,0.4506039793,0.01664996625
582.5,2451,0.4506039793,0.01664996625
584.0,2451,0.4506039793,0.01664996625
585.5,2451,0.4506039793,0.01664996625
587.0,2451,0.4506039793,0.01664996625
588.5,2451,0.4506039793,0.01664996625
590.0,2451,0.4506039793,0.01664996625
591.5,2451,0.4506039793,0.01664996625
593.0,2451,0.4506039793,0.01664996625
594.5,2451,0.4506039793,0.01664996625
596.0,2451,0.4506039793,0.01664996625
597.5,2451,0.4506039793,0.01664996625
599.0,2451,0.4506039793,0.01664996625
600.5,2451,0.4506039793,0.01664996625
602.0,2451,0.4506039793,0.01664996625
603.5,2451,0.4506039793,0.01664996625
605.0,2450,0.4506039793,0.01664996625
606.5,2450,0.4506039793,0.01664996625
608.0,2449,0.4506039793,0.01664996625
609.5,2450,0.4506039793,0.01664996625
611.0,2448,0.4506039793,0.01664996625
612.5,2448,0.4506039793,0.01664996625
614.0,2448,0.4506039793,0.01664996625
615.5,2448,0.4506039793,0.01664996625
617.0,2448,0.4506039793,0.01664996625
618.5,2447,0.4506039793,0.01664996625
620.0,2447,0.4506039793,0.01664996625
621.5,2447,0.4506039793,0.01664996625
623.0,2447,0.4506039793,0.01664996625
624.5,2447,0.4506039793,0.01664996625
626.0,2447,0.4506039793,0.01664996625
627.5,2447,0.4506039793,0.01664996625
629.0,2447,0.4506039793,0.01664996625
630.5,2447,0.4506039793,0.01664996625
632.0,2447,0.4506039793,0.01664996625
633.5,2447,0.4506039793,0.01664996625
635.0,2447,0.4506039793,0.01664996625
636.5,2447,0.4506039793,0.01664996625
638.0,2447,0.4506039793,0.01664996625
639.5,2447,0.4506039793,0.01664996625
641.0,2447,0.4506039793,0.01664996625
642.5,2446,0.4506039793,0.01664996625
644.0,2445,0.4506039793,0.01664996625
645.5,2445,0.4506039793,0.01664996625
647.0,2444,0.4506039793,0.01664996625
648.5,2444,0.4506039793,0.01664996625
650.0,2444,0.4506039793,0.01664996625
651.5,2444,0.4506039793,0.01664996625
653.0,2444,0.4506039793,0.01664996625
654.5,2444,0.4506039793,0.01664996625
656.0,2444,0.4506039793,0.01664996625
657.5,2444,0.4506039793,0.01664996625
659.0,2444,0.4506039793,0.01664996625
660.5,2444,0.4506039793,0.01664996625
662.0,2444,0.4506039793,0.01664996625
663.5,2444,0.4506039793,0.01664996625
665.0,2444,0.4506039793,0.01664996625
666.5,2444,0.4506039793,0.01664996625
668.0,2443,0.4506039793,0.01664996625
669.5,2443,0.4506039793,0.01664996625
671.0,2443,0.4506039793,0.01664996625
672.5,2443,0.4506039793,0.01664996625
674.0,2443,0.4506039793,0.01664996625
675.5,2443,0.4506039793,0.01664996625
677.0,2442,0.4506039793,0.01664996625
678.5,2443,0.4506039793,0.01664996625
680.0,2443,0.4506039793,0.01664996625
681.5,2443,0.4506039793,0.01664996625
683.0,2442,0.4506039793,0.01664996625
684.5,2442,0.4506039793,0.01664996625
686.0,2442,0.4506039793,0.01664996625
687.5,2442,0.4506039793,0.01664996625
689.0,2442,0.4506039793,0.01664996625
690.5,2442,0.4506039793,0.01664996625
692.0,2442,0.4506039793,0.01664996625
693.5,2442,0.4506039793,0.01664996625
695.0,2442,0.4506039793,0.01664996625
696.5,2442,0.4506039793,0.01664996625
698.0,2442,0.4506039793,0.01664996625
699.5,2442,0.4506039793,0.01664996625
701.0,2442,0.4506039793,0.01664996625
702.5,2442,0.4506039793,0.01664996625
704.0,2442,0.4506039793,0.01664996625
705.5,2442,0.4506039793,0.01664996625
707.0,2442,0.4506039793,0.01664996625
708.5,2442,0.4506039793,0.01664996625
710.0,2442,0.4506039793,0.01664996625
711.5,2442,0.4506039793,0.01664996625
713.0,2442,0.4506039793,0.01664996625
714.5,2442,0.4506039793,0.01664996625
716.0,2442,0.4506039793,0.01664996625
717.5,2442,0.4506039793,0.01664996625
719.0,2442,0.4506039793,0.01664996625
720.5,2442,0.4506039793,0.01664996625
722.0,2442,0.4506039793,0.01664996625
723.5,2442,0.4506039793,0.01664996625
725.0,2442,0.4506039793,0.01664996625
726.5,2442,0.4506039793,0.01664996625
728.0,2442,0.4506039793,0.01664996625
729.5,2441,0.4506039793,0.01664996625
731.0,2441,0.4506039793,0.01664996625
732.5,2441,0.4506039793,0.01664996625
734.0,2441,0.4506039793,0.01664996625
735.5,2441,0.4506039793,0.01664996625
737.0,2441,0.4506039793,0.01664996625
738.5,2440,0.4506039793,0.01664996625
740.0,2440,0.4506039793,0.01664996625
741.5,2440,0.4506039793,0.01664996625
743.0,2440,0.4506039793,0.01664996625
744.5,2440,0.4506039793,0.01664996625
746.0,2440,0.4506039793,0.01664996625
747.5,2439,0.4506039793,0.01664996625
749.0,2439,0.4506039793,0.01664996625
750.5,2439,0.4506039793,0.01664996625
752.0,2439,0.4506039793,0.01664996625
753.5,2439,0.4506039793,0.01664996625
755.0,2439,0.4506039793,0.01664996625
756.5,2439,0.4506039793,0.01664996625
758.0,2438,0.4506039793,0.01664996625
759.5,2438,0.4506039793,0.01664996625
761.0,2437,0.4506039793,0.01664996625
762.5,2436,0.4506039793,0.01664996625
764.0,2437,0.4506039793,0.01664996625
765.5,2437,0.4506039793,0.01664996625
767.0,2437,0.4506039793,0.01664996625
768.5,2436,0.4506039793,0.01664996625
770.0,2436,0.4506039793,0.01664996625
771.5,2435,0.4506039793,0.01664996625
773.0,2435,0.4506039793,0.01664996625
774.5,2435,0.4506039793,0.01664996625
776.0,2435,0.4506039793,0.01664996625
