"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
603, 3.353831222704211e-01, 1.498007525222923e+00, 1.068410259485960e-01, 8.948332946686836e-01, 3.179234914691818e+02, -4.071180375412643e+00, 1.054189271368661e-01, 2.225821997118454e+05, 6.643829547375375e+04, 2.579169825122038e+02, 1.102082033060712e+00, -8.744254068825209e-01
604, 3.353804247818952e-01, 1.547982270083136e+00, 1.081816033274651e-01, 9.062513653365364e-01, 3.186709111734053e+02, -4.098648308037628e+00, 5.904296186404785e-01, 2.250881745492603e+05, 6.762023111453018e+04, 2.591979540171344e+02, 1.088058899488406e+00, -8.448005234884091e-01
605, 3.353782325649699e-01, 1.597958144870465e+00, 1.095227991045237e-01, 9.196056950006525e-01, 3.190899881602260e+02, -4.384992720610025e+00, 1.922852668022343e-01, 2.279784463513127e+05, 6.904325870340194e+04, 2.608093886234787e+02, 1.070357301971252e+00, -8.091327384309785e-01
606, 3.353763845590474e-01, 1.647935614547703e+00, 1.108703129739285e-01, 9.332611462167508e-01, 3.204624457585196e+02, -5.580238351839085e+00, 7.606106828162016e-01, 2.310336335526229e+05, 7.039862999319209e+04, 2.620382040484563e+02, 1.056808952902936e+00, -7.751607394231614e-01
607, 3.353742353866873e-01, 1.697912522870257e+00, 1.122203805298328e-01, 9.465911467746506e-01, 3.208434980920724e+02, -5.934851289968561e+00, 1.429106615368539e+00, 2.339252268630686e+05, 7.181247861788198e+04, 2.635366801008654e+02, 1.040223452827330e+00, -7.397230225134248e-01
608, 3.353714565238515e-01, 1.747891935053555e+00, 1.135728359968185e-01, 9.600808057961608e-01, 3.208177393869815e+02, -6.258577114297326e+00, 1.087267664924213e+00, 2.368170151267954e+05, 7.327770026249041e+04, 2.651353504454556e+02, 1.022444314766163e+00, -7.029976553525368e-01
609, 3.353690133300442e-01, 1.797871266910280e+00, 1.149272211641788e-01, 9.720202344676321e-01, 3.199753149567474e+02, -7.149965975084642e+00, 7.567826157049148e-01, 2.393056611779328e+05, 7.464535819233510e+04, 2.667663784059476e+02, 1.004206465767101e+00, -6.687176951780002e-01
610, 3.353678732602456e-01, 1.847851537772991e+00, 1.162827015668869e-01, 9.876544392407277e-01, 3.186278194310358e+02, -9.292651910237280e+00, 1.159405922937125e+00, 2.425549966778651e+05, 7.644569568908060e+04, 2.688757342475625e+02, 9.804560682035419e-01, -6.235927437245551e-01
611, 3.353657773187915e-01, 1.897832335065787e+00, 1.176388264448166e-01, 1.003004674857433e+00, 3.185340321695169e+02, -1.097340995958717e+01, 2.923308871355128e-01, 2.458676216069317e+05, 7.809102524026981e+04, 2.704592003316619e+02, 9.624928612629121e-01, -5.823530226963889e-01
612, 3.353637395704463e-01, 1.947813318623098e+00, 1.189954914898396e-01, 1.020450138009517e+00, 3.173548846267133e+02, -1.333993036234640e+01, 2.274415562912153e+00, 2.495488443785810e+05, 8.004449030002645e+04, 2.724854060155320e+02, 9.393209955389472e-01, -5.333899720756750e-01
613, 3.374126364208553e-01, 5.010662931881200e-02, -4.012305459996005e-02, 1.148416914516550e+00, 3.040257593396407e+02, -7.221682099015438e-01, 9.660011997761808e+00, 2.764558391928366e+05, 9.446876254333662e+04, 2.857539473207221e+02, 7.804998039850178e-01, -1.718496576028168e-01
614, 3.374177255747429e-01, 1.002343353696948e-01, -3.994724180169888e-02, 1.148764788245088e+00, 3.055526125717176e+02, -7.769613327930692e-01, 9.922329645549745e+00, 2.766490137237770e+05, 9.438796201640497e+04, 2.854230785668713e+02, 7.846543553740939e-01, -1.738749000153059e-01
615, 3.374181182397581e-01, 1.503565003277578e-01, -3.967738808800950e-02, 1.149120771992230e+00, 3.068606643807228e+02, -5.010201780451660e-01, 1.013511869883914e+01, 2.768276250794557e+05, 9.432434304431609e+04, 2.851423378910336e+02, 7.881698192636949e-01, -1.754694916028379e-01
616, 3.374310131497725e-01, 2.004287208135718e-01, -3.932638506607637e-02, 1.147403731356681e+00, 3.066043236486803e+02, 2.347148043050846e-01, 1.042704527493650e+01, 2.764301853708286e+05, 9.416721384114228e+04, 2.850933290620013e+02, 7.887827277231092e-01, -1.794078907518609e-01
617, 3.374499336736437e-01, 2.505019356026440e-01, -3.888068359314948e-02, 1.150132895891865e+00, 3.076628905539166e+02, 8.652282740414569e-01, 1.003759526918498e+01, 2.771118858745443e+05, 9.436701399455800e+04, 2.850202916088502e+02, 7.896955766742932e-01, -1.743999562731459e-01
618, 3.374481121922247e-01, 3.005855904886153e-01, -3.837449242796302e-02, 1.149251171590150e+00, 3.066559437172038e+02, 9.720894708187608e-01, 1.010186862343793e+01, 2.768407995189423e+05, 9.435332836899413e+04, 2.851975969098557e+02, 7.874789872654671e-01, -1.747429826169820e-01
619, 3.374531048597521e-01, 3.506716709460191e-01, -3.779377089317441e-02, 1.148115215926261e+00, 3.061016677512346e+02, 9.761626082731040e-01, 1.007563887765473e+01, 2.765479914103221e+05, 9.427925069612767e+04, 2.852556411955495e+02, 7.867526781292056e-01, -1.765997185889462e-01
620, 3.374649371748194e-01, 4.007439919854979e-01, -3.711288864228427e-02, 1.148130865530260e+00, 3.060760929620290e+02, 1.365878933481959e+00, 9.440388247970972e+00, 2.765480755512717e+05, 9.428423495929776e+04, 2.852668334275319e+02, 7.866126929623791e-01, -1.764747894387241e-01
621, 3.374633722836836e-01, 4.508082257107770e-01, -3.642161609109044e-02, 1.145693735878802e+00, 3.060921810044933e+02, 2.036478972865108e+00, 1.071294433215867e+01, 2.760153563091005e+05, 9.402980480664979e+04, 2.851022128836711e+02, 7.886723405276631e-01, -1.828520094362450e-01
622, 3.374758589328951e-01, 5.008556319505322e-01, -3.564085345219373e-02, 1.147378251434134e+00, 3.063350468957123e+02, 1.894198598279094e+00, 1.053467676744482e+01, 2.764047973723224e+05, 9.418445524119609e+04, 2.851518600332014e+02, 7.880516670734186e-01, -1.789757399235723e-01
623, 3.374835304988767e-01, 5.509188376703119e-01, -3.480760799224972e-02, 1.145691000717402e+00, 3.051993446806714e+02, 2.354533306680409e+00, 1.043496672082553e+01, 2.759461595585172e+05, 9.409814525711446e+04, 2.853101050562529e+02, 7.860712310180821e-01, -1.811390753252243e-01
624, 3.374785613254164e-01, 6.009655337766038e-01, -3.393161808575988e-02, 1.145590263417360e+00, 3.049765602841263e+02, 2.334108136735696e+00, 1.017992022892973e+01, 2.759063317983068e+05, 9.410544951374149e+04, 2.853573425606725e+02, 7.854796027570696e-01, -1.809559961935092e-01
625, 3.374903423231547e-01, 6.510153033055994e-01, -3.298485557984113e-02, 1.147312423849258e+00, 3.065755658149083e+02, 2.735524021235107e+00, 1.006811215489385e+01, 2.764079542613811e+05, 9.416007727148675e+04, 2.850944100362223e+02, 7.887704028954940e-01, -1.795867668569424e-01
626, 3.374869117964511e-01, 7.010577498451911e-01, -3.201071638118028e-02, 1.147474872633117e+00, 3.075405531811383e+02, 3.176755394974963e+00, 1.011683091096306e+01, 2.765180088072569e+05, 9.410250504942992e+04, 2.848797586570348e+02, 7.914512862949918e-01, -1.810297983608008e-01
627, 3.374852444889359e-01, 7.510892482222568e-01, -3.098593186091184e-02, 1.145918572499306e+00, 3.075283768503418e+02, 3.536668489407938e+00, 1.036125616211133e+01, 2.761749734491665e+05, 9.394288728114046e+04, 2.847827882057604e+02, 7.926608112320420e-01, -1.850305726923857e-01
628, 3.374987765404615e-01, 8.011262528112142e-01, -2.992889098327160e-02, 1.144375712971716e+00, 3.078418345207201e+02, 3.204929730016399e+00, 1.073110283392513e+01, 2.758597263590595e+05, 9.375982254076950e+04, 2.846110363323324e+02, 7.948004987078898e-01, -1.896190387644473e-01
629, 3.375001756343511e-01, 8.511555422075481e-01, -2.882701530556678e-02, 1.142888831014818e+00, 3.050207005421053e+02, 3.564068790015121e+00, 1.073685400103531e+01, 2.753163193270349e+05, 9.382299796464227e+04, 2.851733317795069e+02, 7.877839921944895e-01, -1.880355645878204e-01
630, 3.374950379278846e-01, 9.011696247360531e-01, -2.769929635773897e-02, 1.145897201313655e+00, 3.033981434385901e+02, 3.434761036434689e+00, 9.234242913454755e+00, 2.758528776647191e+05, 9.425811985472702e+04, 2.857437277961393e+02, 7.806305624559944e-01, -1.771293571673230e-01
631, 3.375057036522878e-01, 9.511875387256302e-01, -2.654005027811527e-02, 1.138322656317879e+00, 3.029721302154717e+02, 3.018289833127391e+00, 1.049163365700728e+01, 2.741521944754683e+05, 9.351232876017592e+04, 2.853691915353810e+02, 7.853320131342535e-01, -1.958224005532806e-01
632, 3.375081936377785e-01, 1.001202816606682e+00, -2.535013108949661e-02, 1.139377675498961e+00, 3.026450021193115e+02, 3.414536524437529e+00, 1.000980437142969e+01, 2.743591627787877e+05, 9.364613142745917e+04, 2.855128949220054e+02, 7.835301903703417e-01, -1.924686744455853e-01
633, 3.375085167485042e-01, 1.051215406108940e+00, -2.413942291836738e-02, 1.137152912570053e+00, 3.033996252370114e+02, 3.981392199778385e+00, 1.075861933916430e+01, 2.739283356299642e+05, 9.335839913149217e+04, 2.851925130835583e+02, 7.875445106291071e-01, -1.996806032703586e-01
634, 3.375103998099905e-01, 1.101223735159687e+00, -2.290716953079700e-02, 1.140437317500163e+00, 3.042621409351886e+02, 4.138113008399306e+00, 1.052493363518291e+01, 2.747179136692379e+05, 9.362965666976041e+04, 2.851974270724967e+02, 7.874831461994453e-01, -1.928816095995259e-01
635, 3.375061872924664e-01, 1.151227324826267e+00, -2.165538817148208e-02, 1.141869851385245e+00, 3.043462879672095e+02, 4.944515441656605e+00, 8.786609073472654e+00, 2.750369712247857e+05, 9.377330254142542e+04, 2.852766310645096e+02, 7.864919086134020e-01, -1.892811663509190e-01
