"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
1170, 4.933850517596428e+00, 0.000000000000000e+00, 1.561126021003113e+00, 1.219534594480681e+00, 3.113511666706917e+02, -4.998900501602193e-01, 5.064742342930123e-01, 2.927090724883403e+05, 1.011857519146628e+05, 2.882231306010851e+02, 7.490846022798285e-01, -3.490213974982133e-03
1171, 5.892509405520675e+00, 0.000000000000000e+00, 2.069700603209538e+00, 1.219827652099584e+00, 3.118144984906925e+02, -3.181913014720997e-01, 2.300763321986010e+00, 2.928084133503682e+05, 1.011811662828935e+05, 2.881408275748045e+02, 7.501450667936505e-01, -3.605151541604443e-03
1172, 3.950959495812413e+00, 0.000000000000000e+00, -9.807556758211536e-01, 1.224731743288414e+00, 3.113455890996260e+02, 1.251577243592220e+00, -1.184012768889338e+00, 2.938597768681453e+05, 1.017136614351361e+05, 2.884974016393939e+02, 7.455473272284384e-01, 9.741689224408951e-03
1173, 1.512149886261870e-01, 0.000000000000000e+00, -1.294135001713502e-01, 1.153796588925286e+00, 3.243555768147732e+02, -2.427479280301325e-01, -1.642096909325783e+01, 2.792467773231664e+05, 9.341537600250804e+04, 2.812501143702981e+02, 8.360639714254809e-01, -1.982524940723843e-01
1174, 7.627088793906511e-01, 0.000000000000000e+00, -8.265608563356161e-02, 1.236881232959283e+00, 2.978761766575511e+02, 5.429073714028428e-02, 1.703729920272118e+01, 2.956370164502697e+05, 1.038604594496654e+05, 2.916928821030330e+02, 7.035449507403687e-01, 6.355057581434356e-02
1175, 6.859048056880369e-01, 0.000000000000000e+00, -1.094757717690162e-01, 1.225837820674316e+00, 3.046695959919093e+02, -6.616962490368344e-02, 1.611214982196187e+01, 2.936553241227251e+05, 1.022752644859685e+05, 2.898285652928683e+02, 7.282319805966262e-01, 2.381811125679376e-02
1176, 3.861568741054908e-02, 0.000000000000000e+00, -4.574936416424911e-02, 1.181441592772757e+00, 2.995566359119545e+02, -9.089881291786877e-01, -7.516281784567498e+01, 2.840987735313757e+05, 9.749237964357912e+04, 2.866566406456105e+02, 7.691008947691703e-01, -9.606354799342702e-02
1177, 4.340023604997324e-02, 0.000000000000000e+00, -7.218446251446826e-02, 1.204479311375199e+00, 3.071979506032890e+02, -4.960730890389876e-01, -5.968260464615083e+01, 2.894953520558148e+05, 9.953670082649804e+04, 2.870697884438994e+02, 7.638513735174727e-01, -4.482321427753907e-02
1178, -8.031244161167332e-01, 0.000000000000000e+00, -2.031548152024810e-01, 1.238887622246376e+00, 3.081876635451540e+02, 1.746059711412862e-01, 1.188358691472186e+01, 2.967866910646142e+05, 1.033588226133504e+05, 2.898139137573327e+02, 7.284239088199911e-01, 5.097719003145859e-02
1179, -9.919771304277891e-01, 0.000000000000000e+00, -4.541407360445774e-01, 1.233940561762940e+00, 3.092755502131388e+02, 9.680206873368112e-02, 1.119430420543745e+01, 2.957652788058597e+05, 1.027823998064266e+05, 2.893530771616664e+02, 7.344451919692035e-01, 3.652931499352022e-02
1180, 1.108045845433673e+00, 0.000000000000000e+00, -1.274886320266356e-01, 1.268146217237340e+00, 2.966827894720939e+02, -1.527897554662483e-02, -3.986638401985632e+00, 3.024856960935121e+05, 1.071099849874072e+05, 2.934027770157455e+02, 6.804056278612315e-01, 1.449990166774607e-01
1181, 1.108728743501574e+00, 0.000000000000000e+00, -1.599454986900592e-02, 1.257264912527049e+00, 2.781633299838921e+02, -5.920765200247499e-01, -1.020667877863848e+01, 2.988615852330475e+05, 1.072195681151519e+05, 2.962448779802706e+02, 6.407352007768258e-01, 1.477456868593198e-01
1182, 1.206280157121701e+00, 0.000000000000000e+00, -9.185152508774111e-02, 1.249846191975694e+00, 2.948050721671291e+02, -3.600663486695804e-01, -5.115324861900521e+00, 2.982832294381553e+05, 1.054017677285696e+05, 2.929509532350445e+02, 6.865693195875273e-01, 1.021830329986626e-01
1183, 1.206898360285457e+00, 0.000000000000000e+00, 2.908145469988525e-02, 1.238936576462619e+00, 2.880566909218153e+02, -4.677087453310985e-01, -1.221463173569941e+01, 2.954144774768855e+05, 1.047468517578719e+05, 2.936942855138986e+02, 6.764093279129038e-01, 8.576774895484189e-02
1184, 7.927129707276716e-01, 0.000000000000000e+00, -2.578286274080085e-01, 1.244982589107809e+00, 3.083827298350809e+02, 1.765120411552142e-01, 1.141680575469164e+01, 2.981516880492131e+05, 1.039624239021431e+05, 2.900792813825417e+02, 7.249427010711065e-01, 6.610628604998069e-02
1185, -1.119464226845666e-02, 0.000000000000000e+00, -4.967398728543849e-01, 1.240974292444334e+00, 3.078888506761497e+02, 5.326415800044183e-01, -2.694645245556068e+00, 2.972130750061249e+05, 1.036064140321368e+05, 2.900196670932055e+02, 7.257257169686450e-01, 5.718299909405001e-02
1186, 4.276384957222122e-02, 0.000000000000000e+00, -6.455337654132351e-01, 1.232150745316207e+00, 3.095509420888340e+02, 4.402500798329927e-02, 1.812728317296855e-01, 2.953737070746966e+05, 1.025958955905941e+05, 2.892475806296105e+02, 7.358194706804934e-01, 3.185463943934155e-02
1187, 7.586215349155814e-02, 0.000000000000000e+00, -8.692639464209501e-02, 1.167123903185332e+00, 3.191185382057452e+02, -4.809394781953450e-01, -4.336791899613787e+01, 2.819570831862569e+05, 9.500963047326784e+04, 2.827836250591200e+02, 8.173724925007437e-01, -1.582929555261273e-01
1188, 4.855296110086447e-02, 0.000000000000000e+00, -1.093369230475876e-01, 1.224123890408683e+00, 3.114275512482207e+02, 1.171405158217622e+00, -4.678481458534188e+01, 2.939862948194836e+05, 1.013907151069561e+05, 2.877242087967729e+02, 7.554928632397059e-01, 1.647130616628024e-03
1189, 3.992411413995128e+00, 0.000000000000000e+00, 1.120210785460175e+00, 1.219883989595473e+00, 3.109900739102427e+02, -7.769761405349033e-01, -2.693678918569008e+00, 2.927609744537849e+05, 1.012467038878230e+05, 2.883141479579670e+02, 7.479118996841001e-01, -1.962469963196214e-03
1190, 1.689339436097870e+00, 0.000000000000000e+00, 1.317680750204074e+00, 1.222434273992383e+00, 3.122451249987886e+02, 6.338045290062361e-01, -6.544122274929678e-01, 2.934163291819115e+05, 1.014151058786182e+05, 2.881912048419158e+02, 7.494961633891972e-01, 2.258478427331372e-03
1191, -5.248627035174049e-02, 0.000000000000000e+00, -5.795570969296816e-02, 1.364477825123804e+00, 2.650857989296543e+02, 2.042307593542919e+00, -2.029494645450066e+01, 3.221932688988736e+05, 1.185163423075627e+05, 3.017278163812516e+02, 5.587685744491632e-01, 4.308961450009647e-01
1192, -8.420570095324993e-02, 0.000000000000000e+00, -3.747926596111528e-02, 1.347328621367040e+00, 2.680853273736040e+02, -5.237573824412396e-02, 2.257745139378158e-01, 3.184565123515563e+05, 1.167141168924074e+05, 3.009216572448512e+02, 5.713611772343296e-01, 3.857238734051894e-01
1193, -6.169500271244484e-02, 0.000000000000000e+00, 5.735501386551914e-03, 1.378474567223304e+00, 2.483778896265717e+02, 5.546763872102271e-01, 1.917176383604476e+01, 3.244531888701408e+05, 1.207772007939117e+05, 3.043615550286327e+02, 5.159980380716127e-01, 4.875639251388728e-01
1194, -1.473618325693572e-01, 0.000000000000000e+00, -4.511218446723549e-02, 1.317475495585868e+00, 2.849623772763219e+02, 3.518716866173421e-01, 9.165237662965142e+00, 3.127631078741057e+05, 1.127653275868215e+05, 2.973285629285260e+02, 6.251572691383493e-01, 2.867485834739605e-01
1195, -8.776019318022127e-03, 0.000000000000000e+00, 1.149611762444103e-02, 1.472934436809215e+00, 1.536006250602348e+02, 5.036953868592657e-01, 7.349226159151239e+01, 3.426262446948785e+05, 1.331135245114269e+05, 3.139368952031227e+02, 3.250058149918392e-01, 7.967703988545907e-01
1196, 1.161555727900561e-01, 0.000000000000000e+00, -9.434341474757925e-02, 1.137009331478438e+00, 3.216558790217298e+02, -7.446010066728895e-01, -2.635186951802017e+01, 2.754009872015256e+05, 9.183908878691948e+04, 2.805867309952017e+02, 8.440835111104750e-01, -2.377616884366090e-01
1197, -6.507272469649317e-03, 0.000000000000000e+00, -8.098057597341758e-03, 1.512370233151971e+00, 1.216843241028502e+02, 7.950437311259852e+00, -5.227170751139101e+01, 3.505749046182099e+05, 1.379021435384988e+05, 3.167499012663388e+02, 2.455330822793614e-01, 9.167957838261772e-01
1198, -2.609329867241474e-02, 0.000000000000000e+00, -5.166045118604421e-04, 1.446993690153997e+00, 1.876744402439635e+02, 2.164290451634400e+00, 1.878462949006566e+01, 3.373420737929874e+05, 1.300191519597570e+05, 3.121363042528849e+02, 3.675338505113080e-01, 7.192108238163568e-01
1199, -5.186468567201312e+00, 0.000000000000000e+00, 4.107366320310922e+00, 1.221588502338651e+00, 3.120111519153600e+02, 3.979530000465617e-03, 1.098246409991788e+01, 2.932266423230373e+05, 1.013324888118023e+05, 2.881557997857892e+02, 7.499600815362465e-01, 1.877049551168688e-04
1200, -3.550807278171808e+00, 0.000000000000000e+00, -1.760431241304375e+00, 1.222799672848613e+00, 3.117310789715518e+02, 5.510246992328785e-03, 1.093994080673780e+01, 2.934737140646279e+05, 1.014758490601287e+05, 2.882776493655464e+02, 7.483837607954864e-01, 3.780989135321296e-03
1201, 2.840503735102242e-01, 0.000000000000000e+00, -1.269805420577489e-01, 1.161647381095076e+00, 3.214479701634650e+02, -1.316526259004479e-01, 1.933223806231869e+00, 2.807061107927248e+05, 9.449175259935023e+04, 2.825681308006226e+02, 8.200124558796277e-01, -1.712734183346786e-01
1202, 9.822012728030531e-01, 0.000000000000000e+00, -1.568473088999133e-02, 1.299875293372613e+00, 2.615953517572710e+02, -4.121028755668321e-01, 1.226260186300242e+01, 3.074256961589069e+05, 1.124180863196073e+05, 3.004263981766604e+02, 5.789942297998352e-01, 2.780450790732596e-01
1203, 4.531140674495822e-01, 0.000000000000000e+00, -7.355412144676357e-02, 1.178290614634915e+00, 3.059534066238503e+02, -3.506961704237593e-02, 1.278848370834482e+01, 2.832070554303915e+05, 9.736636957455527e+04, 2.870517182711657e+02, 7.640814141901225e-01, -9.922195482416037e-02
1204, -6.764614330883637e+00, 0.000000000000000e+00, -1.007249220423093e+00, 1.221835569872197e+00, 3.119563102188052e+02, 8.119330518402735e-04, 1.091388553626270e+01, 2.932765848894711e+05, 1.013615398573606e+05, 2.881801265420972e+02, 7.496393832755016e-01, 9.158612162959537e-04
1205, 3.372715141900352e-01, 0.000000000000000e+00, 1.402334948035968e+00, 1.183273621672118e+00, 3.200566065143649e+02, -8.390423439304547e-01, 8.733510229039823e+00, 2.853643450318848e+05, 9.681868741534391e+04, 2.842350293690356e+02, 7.994728336274783e-01, -1.129494536353591e-01
1206, 3.621872350383595e-01, 0.000000000000000e+00, -7.868738321545193e-02, 1.163771902102257e+00, 3.092338368161724e+02, -9.653856955594775e-02, 9.013289289574271e+00, 2.802369656952082e+05, 9.564709333023366e+04, 2.855009129319830e+02, 7.836778842516064e-01, -1.423151288542078e-01
1207, 1.907297171550346e-01, 0.000000000000000e+00, -1.027798365577576e-01, 1.138597744417116e+00, 3.224916794733718e+02, 2.604352793580383e-02, -8.686508593532295e+00, 2.757390056585944e+05, 9.201410821522199e+04, 2.807292687710797e+02, 8.423636472942170e-01, -2.333748758418388e-01
1208, -3.483933964449933e+00, 0.000000000000000e+00, 8.834978665385532e-01, 1.222373433083382e+00, 3.118328743772179e+02, 1.831204286608267e-05, 1.116538041911127e+01, 2.933872463569810e+05, 1.014245118660034e+05, 2.882322792311361e+02, 7.489669951221231e-01, 2.494236847570841e-03
1209, -3.822170116970794e+00, 0.000000000000000e+00, 3.807899262494987e+00, 1.221432166845633e+00, 3.120275193016388e+02, 5.988315140020181e-03, 1.106732594711090e+01, 2.931933535585291e+05, 1.013151519237250e+05, 2.881433752449931e+02, 7.501187400952134e-01, -2.468392535416565e-04
1210, -4.467766410927479e+00, 0.000000000000000e+00, 5.479985101446147e+00, 1.221383244790993e+00, 3.120539118198987e+02, -2.486415371725203e-04, 1.096925597806723e+01, 2.931847014444713e+05, 1.013087084870972e+05, 2.881365906575691e+02, 7.502126743543088e-01, -4.083421748252885e-04
1211, -5.456922020409436e+00, 0.000000000000000e+00, 6.648935127321558e+00, 1.221494141425026e+00, 3.120333429521542e+02, 1.566724710450277e-03, 1.092081806044616e+01, 2.932074633420844e+05, 1.013215381096316e+05, 2.881469173871295e+02, 7.500776595056454e-01, -8.677130543265013e-05
1212, -3.118075302952090e+00, 0.000000000000000e+00, 4.973612698541465e+00, 1.221040159443274e+00, 3.121142813394331e+02, 7.507763086890808e-04, 1.104437003963534e+01, 2.931132186343925e+05, 1.012691867543929e+05, 2.881051135868614e+02, 7.506158276153878e-01, -1.398943255380684e-03
1213, 9.782112910426743e-01, 0.000000000000000e+00, -3.509787368042964e-02, 1.296466073761056e+00, 2.701873963970090e+02, 3.364101547022583e-01, 1.027477143600732e+01, 3.071575169717991e+05, 1.115851315320899e+05, 2.989845627973725e+02, 6.008021287458568e-01, 2.571673023132976e-01
1214, 9.507369304958435e-01, 0.000000000000000e+00, -3.383023047532217e-02, 1.282027392627907e+00, 2.755481294131367e+02, 1.872418171822309e-01, 1.536776018890148e+01, 3.042576975603754e+05, 1.098214335657514e+05, 2.975729127434496e+02, 6.216067540534583e-01, 2.129607103529396e-01
1215, 1.011248273665347e+00, 0.000000000000000e+00, -2.312698535761631e-02, 1.291299628747734e+00, 2.584645394487811e+02, 1.337933769168932e+00, -2.838192470654225e+00, 3.053016030886415e+05, 1.117723437422503e+05, 3.006844186677456e+02, 5.750270277752068e-01, 2.618597235455697e-01
1216, 3.203317046923007e-01, 0.000000000000000e+00, 4.044433405437051e+00, 1.216576147869146e+00, 3.131583951111991e+02, -1.291706979225111e-01, 1.006407016457175e+01, 2.921991979572440e+05, 1.007410292851638e+05, 2.876541728810452e+02, 7.563997778390485e-01, -1.463706122038327e-02
1217, 1.650824860517684e-02, 0.000000000000000e+00, -9.164180952594388e-02, 1.269806006781349e+00, 2.971086485536544e+02, 2.001972105651776e-01, -5.630179821224237e+01, 3.032389443860541e+05, 1.068928294420205e+05, 2.924251948719418e+02, 6.936963087843621e-01, 1.395560741952127e-01
1218, 2.041345802976718e-01, 0.000000000000000e+00, -2.451773202214187e-01, 1.180957314805737e+00, 3.188996806087616e+02, -5.145707918114600e-01, -6.228503928316678e+00, 2.847601119611408e+05, 9.667462183052160e+04, 2.843687530218136e+02, 7.978111646161670e-01, -1.165604168758464e-01
1219, 1.884518246026213e+00, 0.000000000000000e+00, -1.057513782474705e+00, 1.229640426458648e+00, 3.107817691468330e+02, 4.879880857951803e-03, 9.762399600963784e-01, 2.949060938205606e+05, 1.022527619150898e+05, 2.888687131565635e+02, 7.407421697729916e-01, 2.325409066603419e-02
1220, 7.874238284414701e-01, 0.000000000000000e+00, 1.091667122218175e+00, 1.175537161233448e+00, 3.180629726944039e+02, -1.141759612567130e+00, -5.544059014799430e+00, 2.835008555534405e+05, 9.618334591674346e+04, 2.842281643841216e+02, 7.995575657015420e-01, -1.288741090583179e-01
1221, 4.621731777318797e-01, 0.000000000000000e+00, -1.555531264862499e-01, 1.193810818735226e+00, 3.162753341564653e+02, -9.221908767468630e-02, 1.053593419187057e+01, 2.874021219978753e+05, 9.818413680460930e+04, 2.856994525713025e+02, 7.811847304567801e-01, -7.872484990737999e-02
1222, 2.652382350257814e-01, 0.000000000000000e+00, -8.033700692868795e-02, 1.139714952016790e+00, 3.138024349177880e+02, -1.531060205557287e-03, 2.622529731763681e+00, 2.752823362969892e+05, 9.283162296793693e+04, 2.829458246759576e+02, 8.153824556145594e-01, -2.128840991983350e-01
1223, -3.755616146529471e+00, 0.000000000000000e+00, -6.217117378282469e+00, 1.222308498182779e+00, 3.118903300564404e+02, 7.607981780618767e-03, 1.076183719346775e+01, 2.933804257589945e+05, 1.014165214350563e+05, 2.882248827786458e+02, 7.491201950523426e-01, 2.293958950102247e-03
1224, 8.267395495740361e-01, 0.000000000000000e+00, -7.483300375025161e-02, 1.249350638404774e+00, 2.940430610661232e+02, -1.638013593035083e-02, 1.675692310948410e+01, 2.981506380668078e+05, 1.053743029831964e+05, 2.929907868291404e+02, 6.860273979467042e-01, 1.014946369041026e-01
1225, 9.302426222753803e-01, 0.000000000000000e+00, -2.226922915174284e-02, 1.273129209216052e+00, 2.745556714493281e+02, 3.468545963847086e-02, 1.815334950407052e+01, 3.022133659320910e+05, 1.089917598494529e+05, 2.973889140489075e+02, 6.242816505943148e-01, 1.921651727174404e-01
1226, 4.737611673016168e+00, 0.000000000000000e+00, 2.624644468566725e+00, 1.220054972753469e+00, 3.122019674728984e+02, -3.679870690849599e-01, 4.854699357608576e+00, 2.928893029748138e+05, 1.011738557508205e+05, 2.880663263282038e+02, 7.511048538823093e-01, -3.788387965602962e-03
1227, 1.067799605802338e+00, 0.000000000000000e+00, -2.337595094603672e-01, 1.264594973658726e+00, 3.023364797642043e+02, 2.297250477069787e-01, 4.527486586613401e-01, 3.020750680195560e+05, 1.063736033479843e+05, 2.922039025421510e+02, 6.966818323761761e-01, 1.265418186297414e-01
1228, 9.282480378234973e-01, 0.000000000000000e+00, 5.100345352151309e+00, 1.218459895780837e+00, 3.127513073815595e+02, -5.695636270786633e-02, 9.951095550121829e+00, 2.925865160823800e+05, 1.009631036851650e+05, 2.878425844483071e+02, 7.539939852552263e-01, -9.070829034905473e-03
1229, 2.273864121850566e+00, 0.000000000000000e+00, 6.799520087580097e-01, 1.223102251745678e+00, 3.095143830912203e+02, -1.281797660488582e-01, -4.554996746052349e+00, 2.933681728577676e+05, 1.016789278202146e+05, 2.887831069290571e+02, 7.418515649659791e-01, 8.871100965279478e-03
1230, -1.027907384734077e+00, 0.000000000000000e+00, 1.246115776134684e-02, 1.232860740211679e+00, 3.093948673668276e+02, 6.482022158289430e-02, 1.230753602994759e+01, 2.955374570771836e+05, 1.026614559043424e+05, 2.892657322929316e+02, 7.355830572603557e-01, 3.349789020788679e-02
1231, 7.780020939682909e-01, 0.000000000000000e+00, -4.472916340294460e-02, 1.235325460284719e+00, 2.896055088908011e+02, 3.029428447674575e-02, 1.832589589173587e+01, 2.947344134185963e+05, 1.042605662041232e+05, 2.931853590398629e+02, 6.833761762050622e-01, 7.357913873865199e-02
1232, -6.691961478606371e+00, 0.000000000000000e+00, -5.542581230165358e+00, 1.221856936682831e+00, 3.119795437268442e+02, -1.214521863794613e-03, 1.084730393501668e+01, 2.932860956268893e+05, 1.013634874016811e+05, 2.881806240391990e+02, 7.496758154655160e-01, 9.646758652575563e-04
1233, 8.227972633713158e+00, 0.000000000000000e+00, 2.467336739794405e+00, 1.219538758273619e+00, 3.118302748061110e+02, -3.927599627311710e-01, 4.397066588623055e+00, 2.927472421427490e+05, 1.011489964409282e+05, 2.881174505585703e+02, 7.504455439209246e-01, -4.411479554865577e-03
1234, 5.751642435029299e-01, 0.000000000000000e+00, -6.604935176087148e-02, 1.199710493620990e+00, 3.011062123955435e+02, -3.988718443836597e-02, 1.640396835523183e+01, 2.876079386007494e+05, 9.988384435242732e+04, 2.892160456568907e+02, 7.362297774089985e-01, -3.612215973456923e-02
1235, 7.455552256871478e-01, 0.000000000000000e+00, -4.907800962525313e-02, 1.229835024390096e+00, 2.920669824778711e+02, 3.746262864819246e-02, 1.820549684774303e+01, 2.936770169616050e+05, 1.035446196011018e+05, 2.924719845672967e+02, 6.930639828149181e-01, 5.563413911330286e-02
1236, 8.843924543002945e-01, 0.000000000000000e+00, -2.834749683423022e-02, 1.258750899310598e+00, 2.804936739715971e+02, -9.584456450900339e-02, 1.844257039071460e+01, 2.993685069267404e+05, 1.071926012177982e+05, 2.958207326479147e+02, 6.467605259886618e-01, 1.470697691849216e-01
1237, 8.834851623184968e-01, 0.000000000000000e+00, -5.691797142433131e-02, 1.261181337954257e+00, 2.876265683530544e+02, -8.153582723920488e-02, 1.664884094972526e+01, 3.003638305714187e+05, 1.069822810960606e+05, 2.946713482688368e+02, 6.628978965207618e-01, 1.417981546680592e-01
1238, -6.289731331271932e+00, 0.000000000000000e+00, 1.676120654904057e+00, 1.221763252140159e+00, 3.119717504155267e+02, 1.095366831832387e-03, 1.094809545639637e+01, 2.932618688585279e+05, 1.013530099736399e+05, 2.881729316180899e+02, 7.497330517556047e-01, 7.020620872469098e-04
1239, -7.064490163578176e+00, 0.000000000000000e+00, 4.982253708644984e-01, 1.221765489386801e+00, 3.119735654945109e+02, 7.823674630826077e-04, 1.092304174144850e+01, 2.932623133195930e+05, 1.013531212778204e+05, 2.881727203938012e+02, 7.497342023699683e-01, 7.048518951296390e-04
1240, -7.649640967599632e+00, 0.000000000000000e+00, -2.462900298199135e+00, 1.221784567057815e+00, 3.119736174678661e+02, 2.128485314004832e-03, 1.088881332819860e+01, 2.932668696024037e+05, 1.013553097751044e+05, 2.881744430511623e+02, 7.497175074946770e-01, 7.597059621460884e-04
1241, -7.095808116046198e+00, 0.000000000000000e+00, 4.008092426780494e+00, 1.221634668570543e+00, 3.120011835886145e+02, 1.472713530951496e-03, 1.092979148987826e+01, 2.932360372205394e+05, 1.013380571632140e+05, 2.881607441587171e+02, 7.498969366747423e-01, 3.272741123358664e-04
1242, 7.394139552681055e+00, 0.000000000000000e+00, -3.807720912470721e+00, 1.222696610834481e+00, 3.120519356770979e+02, 3.972587179119290e-01, 7.316412339373679e+00, 2.934662294670888e+05, 1.014495704932798e+05, 2.882272887497957e+02, 7.490280675877395e-01, 3.122324270834105e-03
1243, 6.507580365410222e+00, 0.000000000000000e+00, -5.251904691187760e+00, 1.222968348727830e+00, 3.118183221007881e+02, 1.693478068744114e-01, 9.074735092537219e+00, 2.935136438989738e+05, 1.014912197799023e+05, 2.882815490335663e+02, 7.483412234412820e-01, 4.166251890134237e-03
1244, -9.299066454335533e-01, 0.000000000000000e+00, -8.346696048409957e+00, 1.222554999731344e+00, 3.119280879881059e+02, 8.686317127187914e-03, 1.060553056367718e+01, 2.934498181758134e+05, 1.014441845918674e+05, 2.882453711203159e+02, 7.490202526870241e-01, 2.987328171376609e-03
1245, -1.830771014473488e-01, 0.000000000000000e+00, -6.903553237801334e+00, 1.222874424466058e+00, 3.117827140898532e+02, 2.555136019611258e-03, 1.045605945937421e+01, 2.934988378716987e+05, 1.014832990995572e+05, 2.882811907379863e+02, 7.484174096000779e-01, 3.967722271826175e-03
1246, 1.294261286222403e+00, 0.000000000000000e+00, -6.733962634169467e+00, 1.222997818733981e+00, 3.117573333409923e+02, 3.023833545911243e-02, 1.021534680617122e+01, 2.935227637687250e+05, 1.014978769466192e+05, 2.882935113949077e+02, 7.482459286378883e-01, 4.333111895804413e-03
1247, 2.417266168352580e+00, 0.000000000000000e+00, -8.004338939449935e+00, 1.222703737914384e+00, 3.118667787047485e+02, 3.011831649254653e-02, 1.032870819991344e+01, 2.934766559088334e+05, 1.014640617062143e+05, 2.882667792770796e+02, 7.487320225916545e-01, 3.485542434847457e-03
