"PointID","x","y","z","Displacement_x","Displacement_y","Displacement_z","Sxx","Syy","Sxy","Szz","Sxz","Syz","Von_Mises_Stress"
1401, 9.801208119475679e-01, 1.298177596392428e+00, 4.188115242652479e-03, 5.561374046983772e-06, 5.442739994436507e-05, 2.324916427171278e-02, -4.181324915913175e+04, 3.612259849419045e+05, -5.873247348877103e+04, 4.518431395486511e+04, 2.427916896083876e+04, 3.275369917779600e+04, 3.876610992845491e+05
1402, 9.535449047632774e-01, 1.973771907781932e+00, 9.600064854259509e-03, -7.338257949136839e-06, -3.296401745421368e-04, 4.177174773911702e-02, -6.317431177622491e+03, 3.847102678691881e+03, -5.300917137174454e+03, -4.320062356012790e+03, 1.605826669124050e+04, 5.924237490981366e+03, 3.240675287853028e+04
1403, 8.980744263949076e-01, 5.501026252749373e-01, 2.023503104826920e-02, 8.653952180109892e-06, -1.262358593379573e-04, 5.284418129345270e-03, -2.829650017131933e+05, 4.429759964424969e+05, -1.608761537437881e+04, -1.068504445611861e+05, 2.949466604312703e+04, 2.828787117543707e+05, 8.207345669625336e+05
1404, 9.317983969534115e-01, 5.462860545592889e-01, 1.387377691682595e-02, -4.106781793362935e-06, -1.433196222791477e-05, 5.169696189264439e-03, -2.448835180978934e+05, 7.576737795962873e+05, -1.494525187905460e+05, 9.701486395540061e+04, 2.480785091652887e+05, 1.707478960624819e+05, 1.057518065609274e+06
1405, 9.205932586392478e-01, 5.833511738012506e-01, 1.602265821374225e-02, 4.251777214747676e-07, -6.026800618344139e-05, 5.871535563393815e-03, -2.348828244389172e+05, 7.225907893051927e+05, -1.364657376086874e+05, -8.876323046136006e+04, -9.934936109806804e+02, 2.811817031262962e+05, 1.044634914841920e+06
1406, 9.532833696295556e-01, 5.689934668298707e-01, 9.652280261060017e-03, -1.303913220585678e-05, 5.865000488426350e-05, 5.564017716064740e-03, -2.110206287413365e+05, 1.206776976094781e+06, -7.139977191880785e+04, 5.522022725911553e+04, 1.559038796624377e+05, 4.782188659450346e+04, 1.341130580376077e+06
1407, 9.166086838698763e-01, 1.988186394258979e-01, 1.677846920041954e-02, -2.175526933351213e-06, -1.518551023770021e-05, 6.158370854130318e-04, -6.147894067280689e+05, 3.834478800140993e+05, 5.932602836889838e+04, -2.072221996769470e+05, 2.645816581919268e+05, -3.885479578246115e+03, 9.881064271168021e+05
1408, 9.496043395555225e-01, 1.843941304770029e-01, 1.038462263779339e-02, -1.913829658807716e-05, 3.419323186454326e-05, 4.664392861996602e-04, -2.149367448641498e+05, 1.522334742962600e+06, -1.814676046920778e+05, -2.568128958408967e+05, 2.105822240071543e+05, 1.224610802853140e+05, 1.835601351046464e+06
1409, 9.280735212092168e-01, 2.301922682660686e-01, 1.459206236884006e-02, -6.507391532462048e-06, -1.626639420323345e-06, 8.514529632595025e-04, -5.296557085196394e+05, 8.332489552968615e+05, -2.768806642931022e+04, -3.957835085005200e+05, 4.772144018905102e+05, 5.547252877492507e+04, 1.545221049027706e+06
1410, 8.903242681221546e-01, 9.071744552256080e-01, 2.165219395835418e-02, 1.326415389121816e-07, -2.708164306099298e-04, 1.303610065224087e-02, -4.240648011438688e+04, 2.215916081350571e+05, -1.363267454983831e+05, -4.728339392308166e+04, 5.214043622207826e+04, 1.910522162470615e+04, 3.687982092859555e+05
1411, 9.246393488847917e-01, 1.860738760682729e+00, 1.525084613178867e-02, -1.697876256656259e-05, -4.411979083013828e-04, 3.861028193415140e-02, 5.196362779943818e+03, 3.933082587895443e+04, -1.830395057797874e+04, -6.380734903072398e+02, 1.322037732795082e+04, 2.728849256753859e+04, 7.184554264120379e+04
1412, 9.430692931932985e-01, 1.890562442743040e+00, 1.167582083489609e-02, -1.025107087727212e-05, -3.549253894354135e-04, 3.946789390985644e-02, -9.950939241563584e+02, 1.942813444294871e+04, -1.339455626201125e+04, 1.098252401223261e+03, 3.926366817165285e+03, 2.657119474258649e+04, 5.550958581525329e+04
1413, 9.506054392383780e-01, 1.846267450072983e+00, 1.018570200896787e-02, -6.351716977104349e-06, -2.984178092826917e-04, 3.826852390730856e-02, -2.768725856825900e+04, -7.512327648771523e+03, -7.249004284810006e+03, -1.435591248854492e+04, 5.784920198103516e+03, 2.131458210552697e+04, 4.400872601132415e+04
1414, 9.230725536515954e-01, 4.899429319370165e-01, 1.555029415431788e-02, -4.085230209525947e-06, -3.414738353618718e-05, 4.214524809542208e-03, -6.677589346920761e+04, 1.136690979393047e+06, -3.889146097031931e+04, -2.680803262712117e+04, 8.336468607382235e+04, 3.198630677362789e+05, 1.316872713530543e+06
1415, 9.483495723509970e-01, 5.096922697643240e-01, 1.063355879217626e-02, -1.283624617190449e-05, 4.386775784687852e-05, 4.507092554362657e-03, -9.657091214346119e+04, 1.244416242961609e+06, -1.194193971085137e+05, -7.555785838183810e+04, 4.194317258854763e+04, 7.051851026136255e+04, 1.354063924143693e+06
1416, 9.717601561946299e-01, 4.930057892885000e-01, 5.913499928762314e-03, -2.191379708435526e-05, 1.209933192759249e-04, 4.199977874591032e-03, -6.520509688920561e+04, 1.660663818672817e+06, -1.405761812176807e+05, 8.339641385600921e+04, 1.320390303686194e+05, 4.310269970908546e+04, 1.691567506032260e+06
1417, 7.688531407076499e-01, 8.509140298556875e-01, 4.177247928635129e-02, 1.489524220996824e-06, -7.005056994059677e-04, 1.170065047529960e-02, -6.327142018882366e+04, -4.058631137487588e+05, -2.772618611422838e+05, -2.310127846546590e+05, -9.900579806362228e+03, 1.502945895101293e+05, 6.218692065044951e+05
1418, 7.709009109356236e-01, 3.394573250072024e-01, 4.146514381452500e-02, 3.067688904556665e-05, -3.292252636344743e-04, 2.225168339379399e-03, -2.255945768472923e+05, -2.466090669755234e+05, 4.783161071799650e+04, -1.522036423918438e+05, 1.926235017008708e+05, 3.736790906191827e+05, 7.378708075234425e+05
1419, 9.422433043735482e-01, 1.330997252452628e-01, 1.183812969045441e-02, -1.530362448295269e-05, 2.289334548777333e-05, 1.883544378907809e-04, -1.089483464976403e+06, 5.589619227758511e+05, 6.050316010373613e+04, -2.195030357816109e+05, 2.722364152450550e+05, -2.958910559955415e+04, 1.508664759864612e+06
1420, 8.703135018010806e-01, 1.522587411912398e+00, 2.523544315248384e-02, -2.551968580430386e-05, -5.878577915790911e-04, 2.922020564042957e-02, 5.589010979706272e+04, 1.144649161995466e+05, -4.813782106066344e+04, 1.926701489827286e+04, 7.286387795825972e+02, 8.752396794657562e+04, 1.919690777358919e+05
1421, 8.575791796371786e-01, 3.689045254715077e-02, 2.745965665171371e-02, 6.558501272447420e-06, -1.309533740353336e-05, 8.959561576274422e-06, -8.378356541543790e+05, -6.837765827481194e+05, 5.482224108300024e+04, -1.019646560957488e+06, 3.381624118195266e+05, -4.358744348360618e+05, 1.003412415846345e+06
1422, 9.077699017440418e-01, 1.621924294546234e+00, 1.843880741261105e-02, -1.735307429223676e-05, -4.405362600864854e-04, 3.201257099288146e-02, -5.181477510186587e+02, 6.678604156565381e+04, -4.216650223685634e+04, 1.661195898203759e+03, -5.794034511179439e+03, 6.352023025585993e+04, 1.480781471941677e+05
1423, 9.420204573739472e-01, 1.607910901677661e+00, 1.188188729611258e-02, -5.585425057422211e-06, -2.580143523532863e-04, 3.169096268465643e-02, 8.224318770729189e+03, 1.287775102216750e+05, -4.726687612955430e+04, 8.616303067386736e+03, -5.950075106605786e+03, 1.460370234848652e+04, 1.481028627273920e+05
1424, 9.499193283589590e-01, 1.571695538673426e+00, 1.032206232870103e-02, -2.401143976402814e-06, -2.028280171714192e-04, 3.070863694525167e-02, -1.225867176151854e+04, 1.286373868493991e+05, -3.054254121376929e+04, 1.585855228082610e+04, -5.127517879974780e+03, 2.043605171155029e+04, 1.442601226679649e+05
1425, 9.735451541072693e-01, 1.561223740577367e+00, 5.546836853331792e-03, 5.494102296145498e-06, -6.907463336977560e-05, 3.046241670663473e-02, -1.744875783418194e+04, 1.325368264070372e+05, -1.181675886906389e+04, 5.075411452948154e+03, -2.178671697579509e+03, 1.142110193891250e+04, 1.430006465100078e+05
1426, 8.746359832151767e-01, 1.120837122413335e+00, 2.447068178180617e-02, -7.339340110233683e-06, -4.157575581081041e-04, 1.841720941142633e-02, -8.255086839875171e+04, 1.405735784984689e+05, -1.149951932058091e+05, -7.827163725436566e+04, -3.220293219288184e+04, 1.098509407726152e+05, 3.575366932397417e+05
1427, 3.782274297153643e-01, 1.576659948319986e+00, 7.867290372291626e-02, -1.360234829320163e-04, -2.020571256557650e-03, 2.977977456195581e-02, 6.257961941900244e+04, -3.107900871428027e+05, -6.440175155012590e+04, 2.344070633815540e+04, -3.404175744062448e+04, 2.378972586429623e+04, 3.793950995074412e+05
1428, 7.619311547343122e-01, 1.928634596445336e+00, 4.280325483688961e-02, -7.491272635890694e-05, -1.210347727735513e-03, 4.012095560002374e-02, 2.066681827190274e+04, 2.996194258009320e+04, -2.939008221230453e+04, 2.134321796642360e+04, 7.354729159408000e+03, 7.274972671304500e+03, 5.470788092840323e+04
