"Time_Iter","Outer_Iter","Inner_Iter",     "rms[U]"     ,     "rms[R]"     ,     "rms[E]"     ,   "rms[DispX]"   ,   "rms[DispY]"   ,   "rms[DispZ]"   
          0,           6,          11,      -3.402961872,       2.658666649,      -1.664283169,                 0,                 0,                 0
          0,           6,          12,      -4.079290189,       2.119876728,      -2.611660664,                 0,                 0,                 0
          0,           6,          13,      -4.791155372,       2.140717625,      -3.321994252,                 0,                 0,                 0
          0,           6,          14,      -3.311693038,       1.797524424,       -2.20456727,                 0,                 0,                 0
          0,           6,          15,      -3.930079741,       2.343081698,      -2.524564613,                 0,                 0,                 0
          0,           6,          16,      -3.627934991,       2.040289618,      -2.388122362,                 0,                 0,                 0
          0,           6,          17,       -3.88756743,       2.177093559,       -2.59568609,                 0,                 0,                 0
          0,           6,          18,      -3.851632535,         2.1085636,        -2.6410014,                 0,                 0,                 0
          0,           6,          19,       -4.38661627,        2.34187478,      -2.875473448,                 0,                 0,                 0
          0,           6,          20,      -2.120587195,       2.039273464,      -1.031763733,                 0,                 0,                 0
          0,           6,          21,      -3.238346149,       2.923644627,      -1.120944321,                 0,                 0,                 0
          0,           6,          22,      -4.486812432,       1.913905909,      -3.304025577,                 0,                 0,                 0
          0,           6,          23,      -4.479508587,       1.821625265,      -3.436154711,                 0,                 0,                 0
          0,           6,          24,      -3.378057893,       1.802534561,       -2.39156324,                 0,                 0,                 0
          0,           6,          25,      -3.891855556,       2.056345445,      -2.502313941,                 0,                 0,                 0
          0,           6,          26,      -4.228915241,       1.902477458,      -2.926482774,                 0,                 0,                 0
          0,           6,          27,      -4.307336143,       1.815774194,      -3.235880577,                 0,                 0,                 0
          0,           6,          28,      -2.337412297,        1.84254227,      -1.332637602,                 0,                 0,                 0
          0,           6,          29,      -3.723226397,       2.737848021,      -1.707587321,                 0,                 0,                 0
          0,           6,          30,       -3.46023742,       2.503788343,      -1.754008553,                 0,                 0,                 0
          0,           6,          31,      -3.739441829,       2.031783867,      -2.463754658,                 0,                 0,                 0
          0,           6,          32,      -4.275005226,       2.200523375,      -2.999171615,                 0,                 0,                 0
          0,           6,          33,        -3.1879336,       1.900507243,       -2.21913981,                 0,                 0,                 0
          0,           6,          34,      -3.764299317,       2.470793063,      -2.242496548,                 0,                 0,                 0
          0,           6,          35,      -4.387089545,         1.8600321,       -3.25826526,                 0,                 0,                 0
          0,           6,          36,      -4.752251204,       1.864332575,       -3.62983752,                 0,                 0,                 0
          0,           6,          37,      -2.845011975,       1.683373987,      -1.901222828,                 0,                 0,                 0
          0,           6,          38,       -3.47716702,       2.446646695,      -1.909522232,                 0,                 0,                 0
          0,           6,          39,      -4.414854412,       1.840232216,      -3.216516305,                 0,                 0,                 0
          0,           6,          40,      -3.208234523,       1.754436192,      -2.326244342,                 0,                 0,                 0
          0,           6,          41,      -3.959658519,       2.467038161,      -2.310857893,                 0,                 0,                 0
          0,           6,          42,      -3.420003442,       1.784911625,      -2.496387479,                 0,                 0,                 0
          0,           6,          43,      -4.781157034,        2.35362417,      -3.131254092,                 0,                 0,                 0
          0,           6,          44,       -4.81599736,        2.09608222,      -3.458332152,                 0,                 0,                 0
          0,           6,          45,      -4.052291793,       1.918983374,       -2.79230469,                 0,                 0,                 0
          0,           6,          46,      -4.007163517,       1.709036818,       -3.08310418,                 0,                 0,                 0
          0,           6,          47,      -3.352161563,       1.823827739,      -2.402153115,                 0,                 0,                 0
          0,           6,          48,      -4.095470071,       2.548102379,      -2.452566978,                 0,                 0,                 0
          0,           6,          49,      -4.245593614,       1.646415318,      -3.254980135,                 0,                 0,                 0
          0,           7,           0,      -2.929937308,       2.037263558,      -2.020475069,                 0,                 0,                 0
          0,           7,           1,       -3.95496864,       2.761026643,      -2.176132732,                 0,                 0,                 0
          0,           7,           2,      -3.841602739,       2.388170872,      -2.642284104,                 0,                 0,                 0
          0,           7,           3,      -4.161951722,       1.894951306,      -2.999374353,                 0,                 0,                 0
          0,           7,           4,      -3.656557065,       1.897334078,      -2.740758453,                 0,                 0,                 0
          0,           7,           5,      -4.674243673,       2.292302137,      -3.139639293,                 0,                 0,                 0
          0,           7,           6,      -4.124052941,       1.840979629,      -2.966276964,                 0,                 0,                 0
          0,           7,           7,      -4.222997766,       1.685465188,      -3.217369185,                 0,                 0,                 0
          0,           7,           8,      -5.206723431,       1.641071816,      -4.285874536,                 0,                 0,                 0
          0,           8,           0,      -3.568929846,       1.672420944,      -2.675811742,                 0,                 0,                 0
          0,           8,           1,      -4.092213913,       2.153446104,      -2.686285919,                 0,                 0,                 0
          0,           8,           2,       -2.85386532,        1.59810148,      -2.017406787,                 0,                 0,                 0
          0,           8,           3,      -4.102109039,       2.663573685,      -2.203823787,                 0,                 0,                 0
          0,           8,           4,      -4.086581033,       2.328332733,      -2.526147904,                 0,                 0,                 0
          0,           8,           5,      -4.338221256,       1.684610177,      -3.447083138,                 0,                 0,                 0
          0,           8,           6,      -5.230315499,       1.754246612,      -4.373290143,                 0,                 0,                 0
          0,           9,           0,       -4.83261273,       1.851920676,      -3.675648125,                 0,                 0,                 0
          0,           9,           1,      -3.380450994,       1.459582687,      -2.561716964,                 0,                 0,                 0
          0,           9,           2,      -4.288714397,       2.369006916,      -2.591979296,                 0,                 0,                 0
          0,           9,           3,       -4.58616151,       1.787665047,      -3.686502619,                 0,                 0,                 0
          0,           9,           4,      -4.164669781,       1.716012579,       -3.20090801,                 0,                 0,                 0
          0,           9,           5,      -4.475645921,       2.119434012,      -3.233315938,                 0,                 0,                 0
          0,           9,           6,       -4.44884066,       1.823952306,      -3.416841579,                 0,                 0,                 0
          0,           9,           7,      -2.082482367,       1.778333312,      -1.263300165,                 0,                 0,                 0
          0,           9,           8,      -3.787669563,       2.968337192,      -1.505772433,                 0,                 0,                 0
          0,           9,           9,      -3.585922861,       2.000246872,      -2.288208166,                 0,                 0,                 0
          0,           9,          10,      -4.300500541,       2.066629761,      -3.139780247,                 0,                 0,                 0
          0,           9,          11,      -4.644906765,       1.666723573,      -3.812342335,                 0,                 0,                 0
          0,           9,          12,      -3.883264225,       1.744101132,      -3.156056146,                 0,                 0,                 0
          0,           9,          13,      -4.668454444,       2.176008389,      -3.289403548,                 0,                 0,                 0
          0,           9,          14,      -4.240259639,       1.423323134,      -3.627996988,                 0,                 0,                 0
          0,           9,          15,      -3.922610214,       1.769241595,      -3.146225368,                 0,                 0,                 0
          0,           9,          16,      -5.009424336,       1.743981361,      -4.147906997,                 0,                 0,                 0
          0,          10,           0,      -4.382271456,       1.764096445,      -3.276856465,                 0,                 0,                 0
          0,          10,           1,      -4.007943603,       1.514963904,      -3.356036655,                 0,                 0,                 0
          0,          10,           2,      -3.852071963,       1.845319784,       -3.06197377,                 0,                 0,                 0
          0,          10,           3,      -4.454530351,       2.034815589,      -3.255371974,                 0,                 0,                 0
          0,          10,           4,      -4.788510975,       1.567949068,      -4.030201583,                 0,                 0,                 0
          0,          11,           0,      -4.801900966,        1.37621711,      -4.075706027,                 0,                 0,                 0
          0,          11,           1,      -4.613044804,       1.247544705,      -3.911489217,                 0,                 0,                 0
          0,          11,           2,      -4.812043323,       1.676152152,      -3.933803748,                 0,                 0,                 0
          0,          11,           3,       -3.58374772,       1.551911654,      -2.938332357,                 0,                 0,                 0
          0,          11,           4,      -3.949163743,        2.36329406,      -2.822414573,                 0,                 0,                 0
          0,          11,           5,      -4.569944581,       2.095179477,      -3.318066515,                 0,                 0,                 0
          0,          11,           6,      -3.821013909,       1.472377872,      -3.118361167,                 0,                 0,                 0
          0,          11,           7,      -4.403857544,        1.84699302,      -3.165218259,                 0,                 0,                 0
          0,          11,           8,      -4.244168348,       1.272982554,      -3.575568653,                 0,                 0,                 0
          0,          11,           9,       -4.70519647,       1.862847771,      -3.644587409,                 0,                 0,                 0
          0,          11,          10,      -2.179380578,       1.169015446,      -1.564421977,                 0,                 0,                 0
          0,          11,          11,       -3.80099503,       2.765272328,      -1.852393114,                 0,                 0,                 0
          0,          11,          12,      -3.975385403,       2.270813323,       -2.63318702,                 0,                 0,                 0
          0,          11,          13,      -4.861142574,       1.488029549,       -4.17024574,                 0,                 0,                 0
          0,          12,           0,      -4.792939759,       1.435525556,      -4.129647991,                 0,                 0,                 0
          0,          12,           1,      -4.487547904,        1.57217496,       -3.89984922,                 0,                 0,                 0
          0,          12,           2,      -4.846424203,       1.670802197,      -4.092685901,                 0,                 0,                 0
          0,          13,           0,      -4.686750479,       1.198971252,      -4.165728678,                 0,                 0,                 0
          0,          13,           1,      -4.891389161,       1.401709358,      -4.196754277,                 0,                 0,                 0
          0,          14,           0,      -2.684737328,       1.113932387,      -2.305970542,                 0,                 0,                 0
          0,          14,           1,      -4.200645379,       2.602785949,      -2.427033677,                 0,                 0,                 0
          0,          14,           2,      -4.715705626,       1.549430002,      -3.797398794,                 0,                 0,                 0
          0,          14,           3,      -5.787852497,       1.315142668,      -5.151902791,                 0,                 0,                 0
          0,          15,           0,      -5.007765181,      0.9932413169,      -4.740206735,                 0,                 0,                 0
          0,          15,           1,      -5.546040321,       1.198114037,      -5.053418286,                 0,                 0,                 0
          0,          16,           0,      -5.402984216,       1.132416343,      -5.033688754,                 0,                 0,                 0
          0,          16,           1,       -4.64406067,       1.316776129,       -4.32717127,                 0,                 0,                 0
          0,          17,           0,      -5.333315497,       1.539630466,       -4.53591217,                 0,                 0,                 0
          0,          17,           1,      -4.125971589,       1.284669828,      -3.856767925,                 0,                 0,                 0
          0,          17,           2,      -4.370200461,       1.582149873,      -3.618213522,                 0,                 0,                 0
          0,          17,           3,      -5.110074303,       1.559784174,      -4.261269242,                 0,                 0,                 0
          0,          18,           0,      -4.713333006,       1.097093434,      -4.393322896,                 0,                 0,                 0
          0,          18,           1,      -4.569966429,       1.235450027,      -4.132545774,                 0,                 0,                 0
          0,          19,           0,      -4.720060296,       1.462781946,       -4.17781585,                 0,                 0,                 0
          0,          19,           1,      -4.888947389,       1.075612109,      -4.462109393,                 0,                 0,                 0
          0,          20,           0,      -4.914011186,       1.134552696,      -4.613074856,                 0,                 0,                 0
          0,          20,           1,      -4.687681123,       1.129693224,      -4.318780496,                 0,                 0,                 0
          0,          21,           0,      -2.597545059,       1.317655079,      -2.340250334,                 0,                 0,                 0
          0,          21,           1,      -4.287001124,       2.457091896,      -2.566684603,                 0,                 0,                 0
          0,          21,           2,      -4.712543743,       1.920292703,      -3.507274229,                 0,                 0,                 0
          0,          21,           3,      -4.268679983,       1.160034029,      -4.118152947,                 0,                 0,                 0
          0,          22,           0,      -4.743651916,       1.406541434,      -4.124287322,                 0,                 0,                 0
          0,          22,           1,      -4.947019602,      0.9042999593,      -4.745353194,                 0,                 0,                 0
          0,          23,           0,      -4.825362021,        1.09962516,      -4.638242257,                 0,                 0,                 0
          0,          23,           1,      -5.637128435,       1.135750074,      -5.156455607,                 0,                 0,                 0
          0,          24,           0,      -6.134308386,      0.8905762115,      -5.968519661,                 0,                 0,                 0
          0,          24,           1,      -6.668026466,      0.9544049636,      -6.471927196,                 0,                 0,                 0
          0,          25,           0,      -5.025975903,      0.7624788822,      -4.830449798,                 0,                 0,                 0
          0,          25,           1,      -3.886361874,      0.8241471033,       -3.79525914,                 0,                 0,                 0
          0,          25,           2,      -4.896011289,       1.767599215,      -3.861456986,                 0,                 0,                 0
          0,          25,           3,      -5.870818632,      0.8884081581,      -5.837721484,                 0,                 0,                 0
          0,          26,           0,      -3.865132954,      0.6802831613,       -3.80005367,                 0,                 0,                 0
          0,          26,           1,      -4.683663207,       1.629312777,      -3.829143468,                 0,                 0,                 0
          0,          26,           2,      -4.958792197,       1.055457981,      -4.752534187,                 0,                 0,                 0
          0,          27,           0,      -4.826836943,       0.981070325,      -4.628043125,                 0,                 0,                 0
          0,          27,           1,      -4.669698452,       1.170312109,      -4.465492638,                 0,                 0,                 0
          0,          28,           0,      -4.956651085,       1.412218242,      -4.529880787,                 0,                 0,                 0
          0,          28,           1,      -4.762695395,       1.034294323,      -4.610315433,                 0,                 0,                 0
          0,          29,           0,       -4.95137266,       1.168553675,      -4.665248523,                 0,                 0,                 0
          0,          29,           1,      -5.920567317,      0.9027776399,      -5.690653881,                 0,                 0,                 0
          0,          30,           0,       -4.55986115,      0.6303153106,      -4.489940925,                 0,                 0,                 0
          0,          30,           1,      -4.012057254,        1.28056722,      -3.928757755,                 0,                 0,                 0
          0,          30,           2,      -5.523612983,       1.378097968,      -4.970866412,                 0,                 0,                 0
          0,          31,           0,      -4.808448719,       1.493078401,      -4.088424927,                 0,                 0,                 0
          0,          31,           1,      -4.251107652,      0.8196837687,      -4.194935333,                 0,                 0,                 0
          0,          32,           0,       -5.05090305,       1.497852717,      -4.263784683,                 0,                 0,                 0
          0,          32,           1,      -5.148498224,      0.9727974351,      -5.004463653,                 0,                 0,                 0
          0,          33,           0,      -4.899217834,      0.9022124993,      -4.740173464,                 0,                 0,                 0
          0,          33,           1,      -5.431600631,        1.12386924,      -4.979622375,                 0,                 0,                 0
          0,          34,           0,       -5.94613016,      0.7717941479,      -5.722503248,                 0,                 0,                 0
          0,          34,           1,      -5.648773029,      0.8944576946,       -5.60832178,                 0,                 0,                 0
          0,          35,           0,      -6.241586767,      0.7404675922,      -6.521297693,                 0,                 0,                 0
          0,          35,           1,      -5.606066796,      0.5858295374,      -5.544314319,                 0,                 0,                 0
          0,          36,           0,      -2.592247166,      0.9698301472,      -2.588835634,                 0,                 0,                 0
          0,          36,           1,      -4.441415182,       2.019643908,      -3.060970357,                 0,                 0,                 0
          0,          36,           2,      -4.890509125,        1.47206277,      -4.238640394,                 0,                 0,                 0
          0,          37,           0,      -5.240490673,       1.134167336,      -5.034836505,                 0,                 0,                 0
          0,          37,           1,      -6.524058814,      0.5708750844,      -6.929056287,                 0,                 0,                 0
          0,          38,           0,      -5.916744124,      0.3537397694,      -6.273829997,                 0,                 0,                 0
          0,          38,           1,      -5.800362612,      0.3634737198,      -6.166723931,                 0,                 0,                 0
          0,          39,           0,      -4.557879932,      0.4300191882,      -5.005334749,                 0,                 0,                 0
          0,          39,           1,      -5.213204952,       1.072391033,      -4.980678602,                 0,                 0,                 0
          0,          40,           0,      -4.831070207,      0.4811720563,      -5.169551002,                 0,                 0,                 0
          0,          40,           1,      -5.570249075,      0.8365183705,      -5.580051712,                 0,                 0,                 0
          0,          41,           0,      -6.050607712,      0.4411552734,      -6.225534917,                 0,                 0,                 0
          0,          41,           1,      -5.478200579,      0.6610286372,      -5.688070755,                 0,                 0,                 0
          0,          42,           0,       -4.68413395,      0.4013872894,      -5.120002559,                 0,                 0,                 0
          0,          42,           1,      -5.284449187,      0.8596840226,      -5.181244754,                 0,                 0,                 0
          0,          43,           0,      -5.255415089,      0.5705333585,      -5.629350564,                 0,                 0,                 0
          0,          43,           1,      -5.322990392,      0.5297222276,      -5.566873667,                 0,                 0,                 0
          0,          44,           0,      -5.736772837,      0.4933374296,      -5.990907155,                 0,                 0,                 0
          0,          44,           1,      -5.339892881,        0.28658311,      -5.753591179,                 0,                 0,                 0
          0,          45,           0,      -5.268785096,      0.7796232228,       -5.49351798,                 0,                 0,                 0
          0,          45,           1,       -5.41543324,      0.7147143975,      -5.580860152,                 0,                 0,                 0
          0,          46,           0,      -5.407473196,      0.4733399004,      -5.732525771,                 0,                 0,                 0
          0,          46,           1,      -5.944798237,      0.3319117691,      -6.422055258,                 0,                 0,                 0
          0,          47,           0,      -4.891121199,      0.2286572368,      -5.326848185,                 0,                 0,                 0
          0,          47,           1,      -5.352933545,      0.8795118321,      -5.353999626,                 0,                 0,                 0
          0,          48,           0,       -4.86445919,      0.4400829803,      -5.309153671,                 0,                 0,                 0
          0,          48,           1,       -5.35337519,       1.038850842,      -5.349511448,                 0,                 0,                 0
          0,          49,           0,      -5.306783209,      0.4008977424,      -5.763524509,                 0,                 0,                 0
          0,          49,           1,      -6.505995424,       0.466928986,      -6.661315493,                 0,                 0,                 0
