"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          89,      -6.972178198,      -4.136480001,      -4.716381059,      -4.590576315,      -1.485761394,    0.003835089407,      0.3093588595,     0.00715847244,       0.276545129,      -0.050337564,    0.007000565284,   -0.006963715323,     0.00715847244,      0.3093042491,       80.66535788
          0,           0,          90,      -7.037680476,      -4.191460714,      -4.760928971,      -4.644787419,      -1.550522303,    0.003835082714,      0.3093588108,    0.007158472745,      0.2765451064,    -0.05033752693,    0.007000568732,   -0.006963720311,    0.007158472745,      0.3093042002,       80.66548595
          0,           0,          91,      -7.107022733,      -4.247488979,      -4.800706539,      -4.696218204,      -1.620138568,    0.003835078233,      0.3093587548,    0.007158473063,      0.2765450707,    -0.05033751263,    0.007000570568,   -0.006963722835,    0.007158473063,      0.3093041441,        80.6655656
          0,           0,          92,       -7.17247701,      -4.303861146,      -4.843681981,      -4.748354925,      -1.685841506,    0.003835076626,      0.3093587154,    0.007158473286,      0.2765450399,    -0.05033751991,     0.00700057086,   -0.006963723068,    0.007158473286,      0.3093041047,       80.66558915
          0,           0,          93,      -7.233999098,      -4.359961165,      -4.895396761,      -4.799718688,      -1.746463022,    0.003835077741,      0.3093587043,    0.007158473368,       0.276545025,    -0.05033754103,    0.007000569952,   -0.006963721565,    0.007158473368,      0.3093040936,       80.66556278
          0,           0,          94,      -7.297392034,      -4.415633113,       -4.95646902,      -4.848883677,      -1.808170925,    0.003835080813,      0.3093587202,    0.007158473327,      0.2765450287,    -0.05033756599,    0.007000568333,   -0.006963719052,    0.007158473327,      0.3093041097,       80.66550234
          0,           0,          95,       -7.36449903,      -4.470853098,       -5.02266944,      -4.898059216,      -1.874014272,    0.003835084748,      0.3093587537,    0.007158473225,       0.276545047,     -0.0503375864,    0.007000566528,   -0.006963716287,    0.007158473225,      0.3093041432,       80.66542829
          0,           0,          96,      -7.428610679,      -4.525347576,      -5.086599093,      -4.950483059,      -1.937943765,     0.00383508844,       0.309358792,    0.007158473132,      0.2765450721,    -0.05033759765,    0.007000565004,   -0.006963713933,    0.007158473132,      0.3093041816,       80.66536061
          0,           0,          97,      -7.481639812,       -4.57880322,      -5.141632955,      -5.006180927,      -1.991250577,    0.003835091043,      0.3093588243,    0.007158473097,       0.276545096,    -0.05033759933,     0.00700056409,    -0.00696371246,    0.007158473097,       0.309304214,        80.6653143
          0,           0,          98,      -7.525925097,      -4.631446506,      -5.186211617,      -5.061701614,      -2.035144625,    0.003835092143,      0.3093588447,    0.007158473136,      0.2765451133,    -0.05033759408,     0.00700056392,   -0.006963712072,    0.007158473136,      0.3093042344,       80.66529647
