TITLE = "Aircraft Slices"
VARIABLES = "x (m)", "y (m)", "z (m)", "x<sub>2D</sub>/c", "y<sub>2D</sub>/c"
ZONE T="<greek>h</greek> = 0.920541 ", I= 16, F=POINT
1.18115 1.91667 0.193603 0.631578 -0.0438146
1.19636 1.91667 0.195111 0.72186 -0.0339168
1.20576 1.91667 0.196027 0.777704 -0.02789
1.20874 1.91667 0.196326 0.795403 -0.0259316
1.22909 1.91667 0.198452 0.916226 -0.012042
1.2432 1.91667 0.200331 1 1.28911e-18
ZONE T="<greek>h</greek> = 0.988729 ", I= 30, F=POINT
1.2619 1.93333 0.233046 1 -2.6784e-18
1.26675 1.93333 0.231316 1.0298 -0.0110703
1.24344 1.93333 0.22796 0.885592 -0.0299233
1.2332 1.93333 0.226541 0.822199 -0.0378662
1.21157 1.93333 0.224141 0.688479 -0.0509506
1.21014 1.93333 0.223977 0.679635 -0.0518493
1.2092 1.93333 0.223879 0.673792 -0.0523756
1.18665 1.93333 0.221551 0.53438 -0.064939
1.17174 1.93333 0.220269 0.442178 -0.0716617
1.1682 1.93333 0.219962 0.42026 -0.0732697
1.14517 1.93333 0.218587 0.277972 -0.0799096
1.14496 1.93333 0.218575 0.276664 -0.0799707
1.14385 1.93333 0.218573 0.269823 -0.0798941
1.11965 1.93333 0.218573 0.120335 -0.077948
1.11467 1.93333 0.221932 0.0898968 -0.056802
1.1 1.93333 0.23094 0 0
1.11018 1.93333 0.236156 0.063294 0.0313953
1.12481 1.93333 0.244732 0.154297 0.0831815
1.13123 1.93333 0.248302 0.194239 0.104714
1.13533 1.93333 0.25061 0.219782 0.118634
1.15476 1.93333 0.253118 0.33996 0.132564
1.1659 1.93333 0.254692 0.408881 0.141387
1.18108 1.93333 0.253615 0.502504 0.133519
1.19055 1.93333 0.252911 0.560983 0.12841
1.2094 1.93333 0.249379 0.677057 0.105081
1.21328 1.93333 0.24857 0.700943 0.0997769
1.22877 1.93333 0.244282 0.79629 0.0720468
1.23592 1.93333 0.242342 0.84031 0.059495
1.23746 1.93333 0.241877 0.84977 0.0564988
1.2619 1.93333 0.233046 1 -2.6784e-18
ZONE T="<greek>h</greek> = 0.997252 ", I= 27, F=POINT
1.27279 1.95 0.259808 1 0
1.25218 1.95 0.256449 0.860553 -0.0227279
1.24815 1.95 0.255881 0.833313 -0.0265733
1.2269 1.95 0.253214 0.689518 -0.0446152
1.22031 1.95 0.252461 0.644938 -0.0497115
1.20481 1.95 0.250713 0.540005 -0.0615349
1.19509 1.95 0.249702 0.474252 -0.0683762
1.1796 1.95 0.24848 0.369468 -0.076643
1.16703 1.95 0.247589 0.284405 -0.0826731
1.15315 1.95 0.247453 0.190459 -0.0835959
1.14126 1.95 0.247442 0.110003 -0.0836671
1.125 1.95 0.259806 6.69845e-06 -4.87257e-06
1.125 1.95 0.259807 0 0
1.125 1.95 0.259807 4.87846e-06 2.71243e-06
1.125 1.95 0.259808 1.07521e-05 6.01306e-06
1.1285 1.95 0.261521 0.0237008 0.0116013
1.13145 1.95 0.262963 0.0436318 0.0213566
1.15485 1.95 0.265161 0.201991 0.0362269
1.16121 1.95 0.265408 0.245039 0.0378976
1.18398 1.95 0.264904 0.399119 0.0344886
1.18965 1.95 0.264814 0.437462 0.0338763
1.21322 1.95 0.263684 0.596971 0.0262267
1.21807 1.95 0.263493 0.629737 0.0249383
1.24291 1.95 0.262015 0.797841 0.0149351
1.24653 1.95 0.261821 0.822316 0.0136207
1.27122 1.95 0.260136 0.989402 0.00221883
1.27279 1.95 0.259808 1 0
