"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Ux_adj]"  ,   "rms[Uy_adj]"  ,   "rms[Uz_adj]"  
          0,          24,          26,      -1.512623145,      -1.001029908,      -1.127016572
          0,          24,          27,       -1.21191558,     -0.9000319444,     -0.9702925805
          0,          24,          28,      -1.141146737,     -0.7887806454,     -0.8857241023
          0,          24,          29,      -1.514405347,      -1.276716911,      -1.358767813
          0,          24,          30,      -1.585712168,       -1.27822615,      -1.389757093
          0,          24,          31,       -1.48378105,      -1.434879515,      -1.404108723
          0,          24,          32,      -1.410245263,      -1.188897054,      -1.313791176
          0,          24,          33,      -1.180625379,     -0.8824570542,     -0.9762107896
          0,          24,          34,      -1.123597025,     -0.7635968887,      -0.901626628
          0,          24,          35,      -1.464889868,      -1.206902929,      -1.212293731
          0,          24,          36,      -1.475553888,      -1.195508894,      -1.302280968
          0,          24,          37,      -1.467105116,      -1.211883177,      -1.312089931
          0,          24,          38,      -1.520362374,      -1.317689944,      -1.387884849
          0,          24,          39,      -1.632735144,      -1.506714783,       -1.48997096
          0,          24,          40,      -1.335962889,      -1.202012992,      -1.177594866
          0,          24,          41,       -1.28277953,      -1.093882401,      -1.141755181
          0,          24,          42,      -1.304329441,      -1.094378462,      -1.156137521
          0,          24,          43,      -1.301555399,      -1.101145467,      -1.131054208
          0,          24,          44,      -1.240440008,      -1.048390398,       -1.08490659
          0,          24,          45,      -1.253835566,     -0.9905193666,      -1.107102958
          0,          24,          46,      -1.719951902,      -1.322722907,      -1.505066459
          0,          24,          47,      -1.201570195,      -1.068671304,      -1.049650322
          0,          24,          48,      -1.060963303,     -0.8578075571,      -0.964843242
          0,          24,          49,       -1.08560474,     -0.8771869443,     -0.9920977034
          0,          25,           0,     -0.9538511959,     -0.7881352839,     -0.8430759557
          0,          25,           1,      -1.024129918,     -0.8209799216,     -0.9110467106
          0,          25,           2,      -1.342253059,      -1.071184722,      -1.112597546
          0,          25,           3,      -1.272585746,      -1.078221203,      -1.114882225
          0,          25,           4,      -1.403059364,      -1.204971518,      -1.283946902
          0,          25,           5,      -1.358243309,      -1.189436521,      -1.194912056
          0,          25,           6,      -1.489869615,      -1.394653528,      -1.326213092
          0,          25,           7,      -1.653060456,      -1.616633756,      -1.538485281
          0,          25,           8,      -1.167520272,     -0.8729096285,     -0.9645072293
          0,          25,           9,      -1.093762934,     -0.7596611186,     -0.8862503771
          0,          25,          10,      -1.299965749,      -1.012990228,      -1.164722641
          0,          25,          11,       -1.46733911,      -1.262297362,      -1.355170271
          0,          25,          12,      -1.577170272,      -1.410764586,      -1.361201921
          0,          25,          13,      -1.079971665,     -0.8679354323,     -0.8963788409
          0,          25,          14,      -1.068018749,     -0.7551774415,     -0.8530763008
          0,          25,          15,      -1.215676457,     -0.9545469275,      -1.004310338
          0,          25,          16,      -1.186430638,      -1.006482937,      -1.013662483
          0,          25,          17,      -1.218689879,     -0.9331104729,     -0.9823029459
          0,          25,          18,      -1.280430345,     -0.9142634682,     -0.9925794663
          0,          25,          19,      -1.478484007,      -1.039642128,      -1.131430933
          0,          25,          20,      -1.560119379,      -1.195018087,      -1.278078122
          0,          25,          21,      -1.467841208,       -1.30156336,      -1.203848286
          0,          25,          22,      -1.039269599,     -0.6919694548,     -0.7625828329
          0,          25,          23,      -1.001439056,     -0.5937380094,     -0.6994193736
          0,          25,          24,      -1.291545699,      -1.128085323,      -1.180131108
          0,          25,          25,      -1.220099034,      -1.092117281,      -1.071837236
          0,          25,          26,      -1.175701132,      -1.020807987,      -1.052523465
          0,          25,          27,      -1.326704204,      -1.184401191,      -1.185299868
          0,          25,          28,       -1.23726495,      -1.086239455,      -1.065893206
          0,          25,          29,      -1.373386952,      -1.270536377,      -1.242296481
          0,          25,          30,      -1.371585807,      -1.136590726,      -1.185538664
          0,          25,          31,      -1.214219212,     -0.9358534031,      -1.103577518
          0,          25,          32,      -1.022986038,     -0.8390935786,     -0.9140035534
          0,          25,          33,      -1.027179388,     -0.8168414357,     -0.9145818011
          0,          25,          34,      -1.553769854,      -1.270776918,      -1.372438287
          0,          25,          35,      -1.358407498,      -1.046628265,      -1.064237656
          0,          25,          36,      -1.247889217,     -0.9430374023,      -1.012291615
          0,          25,          37,      -1.424902441,      -1.202953884,      -1.276089935
          0,          25,          38,      -1.476160065,      -1.173911462,      -1.199409569
          0,          25,          39,      -1.273792568,      -1.137107638,      -1.114031841
          0,          25,          40,      -1.292748375,       -1.13761014,      -1.151199271
          0,          25,          41,      -1.417373345,      -1.163415322,      -1.237966844
          0,          25,          42,      -1.212557773,       -1.07761976,      -1.104915361
          0,          25,          43,      -1.282015571,      -1.092970432,      -1.133351738
          0,          25,          44,      -1.586013562,      -1.178114342,      -1.280002645
          0,          25,          45,      -1.675546139,      -1.494871618,      -1.494353258
          0,          25,          46,      -1.030517348,     -0.8286363642,     -0.8698445113
          0,          25,          47,     -0.9894250875,     -0.8198977238,     -0.8821265938
          0,          25,          48,      -1.322569517,        -1.1915857,      -1.045322612
          0,          25,          49,      -1.362400277,      -1.132458047,      -1.202932124
          0,          26,           0,      -1.495312262,      -1.371034334,      -1.309434576
          0,          26,           1,      -1.130976202,      -0.969752751,     -0.9885978706
          0,          26,           2,      -1.045974362,     -0.8339082087,     -0.9180265438
          0,          26,           3,       -1.28862985,      -1.083679683,      -1.122686771
          0,          26,           4,      -1.324518354,      -1.088995494,      -1.117465574
          0,          26,           5,      -1.243839385,      -1.137466438,      -1.090871423
          0,          26,           6,      -1.339748939,      -1.254486805,      -1.239207003
          0,          26,           7,      -1.592887761,      -1.461792995,      -1.409576458
          0,          26,           8,      -1.711780763,      -1.591030163,      -1.550152286
          0,          26,           9,      -1.683733234,      -1.517518508,      -1.348292325
          0,          26,          10,      -1.137541435,     -0.7443920182,     -0.8559776648
          0,          26,          11,      -1.018006448,     -0.6296669883,     -0.7700792305
          0,          26,          12,      -1.281493129,       -1.06885565,      -1.100844801
          0,          26,          13,      -1.414899343,      -1.275268671,      -1.244990475
          0,          26,          14,      -1.403258088,       -1.35334632,      -1.245311548
          0,          26,          15,      -1.336521479,      -1.192498449,      -1.107645067
          0,          26,          16,     -0.9813591341,     -0.6878467657,      -0.777185563
          0,          26,          17,     -0.9301966078,      -0.629658075,     -0.7389871196
          0,          26,          18,      -1.248962456,      -1.136175194,      -1.059126978
          0,          26,          19,      -1.405909558,      -1.155050482,      -1.256734459
          0,          26,          20,       -1.38398902,      -1.134254722,      -1.192524887
          0,          26,          21,      -1.309501616,        -1.1438737,      -1.128501134
          0,          26,          22,      -1.268313224,      -1.118515003,      -1.101689868
          0,          26,          23,      -1.360272765,      -1.140597665,      -1.188142341
          0,          26,          24,      -1.633628026,      -1.381551961,      -1.454785144
          0,          26,          25,      -1.633090715,      -1.508799771,      -1.323713445
          0,          26,          26,      -1.093723793,     -0.8674208927,     -0.8615531685
          0,          26,          27,      -1.082803391,     -0.7525399584,     -0.8249926433
          0,          26,          28,      -1.557760625,      -1.090340476,      -1.231071212
          0,          26,          29,      -1.772566267,      -1.622971549,      -1.460255595
          0,          26,          30,      -1.334689158,      -1.113064103,      -1.133135152
          0,          26,          31,       -1.24502386,     -0.8974775668,     -0.9953758833
          0,          26,          32,      -1.278364978,     -0.9419145071,      -1.078749232
          0,          26,          33,      -1.324076632,     -0.9795951192,      -1.101882203
          0,          26,          34,      -1.299626877,     -0.9512574601,      -1.044105904
          0,          26,          35,      -1.216509864,      -0.895972705,      -1.001956096
          0,          26,          36,      -1.276428885,      -1.024135511,      -1.069104188
          0,          26,          37,      -1.275426869,     -0.9925372074,      -1.033947645
          0,          26,          38,      -1.161859455,     -0.8563634946,     -0.9853108938
          0,          26,          39,     -0.9864258172,     -0.7485394583,     -0.7899867064
          0,          26,          40,     -0.9900989907,     -0.6985773482,     -0.7719882525
          0,          26,          41,      -1.158126186,      -1.013871998,     -0.9686349924
          0,          26,          42,      -1.166404461,      -1.039339235,     -0.9930398144
          0,          26,          43,      -1.228287138,     -0.9382342712,     -0.9837892495
          0,          26,          44,      -1.190561454,     -0.8665012604,     -0.9732282255
          0,          26,          45,      -1.436431624,      -1.076290233,      -1.106137655
          0,          26,          46,      -1.542802991,      -1.011889109,      -1.153754232
          0,          26,          47,      -1.490746213,      -1.167526461,      -1.219230997
          0,          26,          48,      -1.352492219,      -1.082646198,      -1.119226257
          0,          26,          49,      -1.554276492,      -1.328302056,      -1.436728726
          0,          27,           0,      -1.559625085,      -1.463182041,      -1.381536473
          0,          27,           1,      -1.517480095,      -1.386294151,      -1.304667923
          0,          27,           2,      -1.202850222,     -0.8481599583,     -0.8969903899
          0,          27,           3,       -1.22436158,     -0.7954781307,      -0.916850758
          0,          27,           4,       -1.59124288,       -1.55119454,      -1.347172355
          0,          27,           5,      -1.573161422,      -1.438224926,      -1.365539117
          0,          27,           6,      -1.379165654,      -1.184840561,      -1.218078486
          0,          27,           7,      -1.325517033,      -1.183019101,      -1.126462449
          0,          27,           8,      -1.323633122,      -1.039023443,      -1.086268621
          0,          27,           9,      -1.448679965,      -1.140592286,      -1.208730874
          0,          27,          10,      -1.589462056,      -1.256864599,      -1.282109368
          0,          27,          11,      -1.366092099,      -1.173467981,      -1.164919399
          0,          27,          12,      -1.336712055,      -1.124855735,      -1.210966841
          0,          27,          13,      -1.290029394,       -1.12306474,      -1.060045477
          0,          27,          14,      -1.284218182,      -1.039413302,      -1.035700835
          0,          27,          15,      -1.688590131,      -1.325146435,      -1.396593392
          0,          27,          16,       -1.65656882,      -1.501985087,      -1.474805169
          0,          27,          17,      -1.275329576,      -1.077599269,      -1.140823526
          0,          27,          18,      -1.225226128,     -0.9553426262,      -1.083164893
          0,          27,          19,      -1.407264135,      -1.264784581,      -1.220956285
          0,          27,          20,      -1.360491044,      -1.167202728,      -1.160838321
          0,          27,          21,      -1.131013404,     -0.8938145592,     -0.9079652855
          0,          27,          22,      -1.068564332,     -0.8009909057,     -0.8740333071
          0,          27,          23,      -1.385918028,      -1.263900425,      -1.229991602
          0,          27,          24,      -1.339575359,      -1.250180907,      -1.145729512
          0,          27,          25,      -1.210758954,      -1.119957433,      -1.099002349
          0,          27,          26,      -1.269730627,       -1.17732579,      -1.120406412
          0,          27,          27,      -1.394090664,      -1.232318713,      -1.188212816
          0,          27,          28,      -1.330381371,      -1.237890902,      -1.198862861
          0,          27,          29,      -1.207434997,      -1.069821051,      -1.061693716
          0,          27,          30,      -1.226524533,      -1.047910645,       -1.08080722
          0,          27,          31,       -1.34854636,      -1.187962753,       -1.22209915
          0,          27,          32,       -1.07176681,     -0.8962407793,     -0.8946978004
          0,          27,          33,      -1.041856326,     -0.7711518727,      -0.839898202
          0,          27,          34,      -1.179207884,     -0.9247682012,     -0.9944938279
          0,          27,          35,      -1.159815386,     -0.9194798746,     -0.9941534028
          0,          27,          36,      -1.360939901,      -1.077153948,      -1.221804196
          0,          27,          37,      -1.406756778,      -1.123605011,      -1.246965491
          0,          27,          38,      -1.696198511,       -1.39691327,      -1.480004914
          0,          27,          39,      -1.560635878,      -1.348965459,      -1.400809051
          0,          27,          40,      -1.304148896,      -1.044918336,      -1.231208665
          0,          27,          41,      -1.356637621,        -1.0871389,      -1.259959718
          0,          27,          42,      -1.434002269,      -1.356004936,      -1.256449359
          0,          27,          43,      -1.411880259,      -1.096782977,      -1.184638689
          0,          27,          44,      -1.669677159,      -1.360442094,      -1.472505898
          0,          27,          45,       -1.63417975,      -1.453484157,      -1.427224452
          0,          27,          46,      -1.462204932,      -1.238947909,      -1.329582286
          0,          27,          47,       -1.26402976,      -1.140470568,      -1.094105938
          0,          27,          48,      -1.251976659,      -1.096203067,      -1.056365226
          0,          27,          49,      -1.276328434,      -1.113662836,      -1.069004075
          0,          28,           0,      -1.271856162,      -1.060331249,      -1.135744358
          0,          28,           1,      -1.149145364,     -0.8367934751,     -0.9188282582
          0,          28,           2,      -1.131897435,     -0.8261590558,     -0.8963366273
          0,          28,           3,      -1.281798915,      -1.027357811,      -1.057322703
          0,          28,           4,      -1.209870245,     -0.8513022115,      -0.971563952
          0,          28,           5,      -1.505254947,      -1.089576267,       -1.29436522
          0,          28,           6,      -1.649816065,       -1.20820157,       -1.36127388
          0,          28,           7,      -1.584562406,       -1.07474342,      -1.221689354
          0,          28,           8,      -1.704189727,      -1.381254834,      -1.453226905
          0,          28,           9,      -1.704976633,      -1.660460234,      -1.567484233
          0,          28,          10,      -1.409417411,      -1.139206354,       -1.17928242
          0,          28,          11,      -1.321274379,      -1.028317625,      -1.127938423
          0,          28,          12,      -1.506465879,       -1.31132055,      -1.379006265
          0,          28,          13,      -1.402033279,      -1.219944361,      -1.247226612
          0,          28,          14,      -1.355208675,      -1.162894462,      -1.220364994
          0,          28,          15,      -1.273245008,      -1.073352043,      -1.039715084
          0,          28,          16,      -1.278812375,      -1.062810062,      -1.099802218
          0,          28,          17,      -1.629187265,      -1.285394173,      -1.504255371
          0,          28,          18,       -1.49085095,      -1.399735752,        -1.2769089
          0,          28,          19,      -1.360728335,       -1.16029863,      -1.114017716
          0,          28,          20,      -1.441575947,      -1.139213157,      -1.249944517
          0,          28,          21,      -1.545160187,      -1.276396933,      -1.323211901
          0,          28,          22,      -1.623492215,      -1.491422383,      -1.492473302
          0,          28,          23,      -1.292545884,      -1.070925011,      -1.116625723
          0,          28,          24,      -1.224835346,     -0.9137009352,     -0.9800170707
          0,          28,          25,      -1.395028883,      -1.087151716,       -1.13917273
          0,          28,          26,      -1.027203133,     -0.8395807728,     -0.8292717354
          0,          28,          27,      -1.006724188,     -0.7119837038,     -0.8028973221
          0,          28,          28,      -1.335911324,      -1.230303196,      -1.210255414
          0,          28,          29,      -1.312318311,     -0.9036731185,      -1.035087244
          0,          28,          30,      -1.271685876,      -0.979740835,      -1.076596949
          0,          28,          31,      -1.333157437,      -1.226447341,      -1.175172942
          0,          28,          32,       -1.26918562,      -1.224672161,       -1.15781391
          0,          28,          33,      -1.288444738,      -1.208785314,      -1.152882082
          0,          28,          34,      -1.509251632,      -1.375220372,      -1.382704134
          0,          28,          35,      -1.300132371,      -1.247447431,       -1.10569661
          0,          28,          36,      -1.236109736,      -1.193477189,      -1.118808988
          0,          28,          37,      -1.538021534,      -1.554865608,      -1.424069159
          0,          28,          38,      -1.331656256,      -1.257987982,      -1.141036686
          0,          28,          39,      -1.140413438,      -1.071348032,      -1.011311627
          0,          28,          40,      -1.192961103,      -1.047973082,      -1.107912697
          0,          28,          41,      -1.024795871,     -0.8710711212,     -0.8367969498
          0,          28,          42,     -0.9945145974,      -0.854414027,     -0.8371434052
          0,          28,          43,      -1.082804911,     -0.9337166896,      -0.891513661
          0,          28,          44,      -1.050887787,     -0.7981919608,     -0.8548514017
          0,          28,          45,      -1.281087261,     -0.9008853053,      -1.031810704
          0,          28,          46,      -1.382911662,     -0.9858271287,      -1.093125178
          0,          28,          47,      -1.159254533,     -0.6844643208,     -0.8021829519
          0,          28,          48,      -1.157696975,     -0.7223099764,     -0.8222398116
          0,          28,          49,      -1.335816249,      -1.138061647,      -1.143938373
          0,          29,           0,      -1.380243994,      -1.068714435,      -1.164735613
          0,          29,           1,      -1.371915008,      -1.162243323,      -1.159280243
          0,          29,           2,      -1.339524959,       -1.08406465,      -1.093048312
          0,          29,           3,     -0.9170504824,     -0.7823467185,     -0.8256884534
          0,          29,           4,     -0.8796244835,     -0.6424010663,     -0.7372608604
          0,          29,           5,        -1.3337408,      -1.109777145,       -1.16806393
          0,          29,           6,      -1.682527189,      -1.560990441,      -1.525195271
          0,          29,           7,      -1.504793871,      -1.363563136,      -1.337948239
          0,          29,           8,      -1.343680976,      -1.204263324,      -1.194877596
          0,          29,           9,      -1.130249857,      -1.019945155,     -0.9928201638
          0,          29,          10,      -1.165116557,      -1.035058119,      -1.027044691
          0,          29,          11,      -1.062076316,     -0.7763166612,     -0.8249920461
          0,          29,          12,      -1.060072905,     -0.7536620273,     -0.8408533539
          0,          29,          13,      -1.473329744,      -1.267337645,      -1.143609627
          0,          29,          14,      -1.677304861,      -1.170382225,      -1.279703274
          0,          29,          15,      -1.826052369,      -1.525208004,       -1.58754054
          0,          29,          16,      -1.640438606,      -1.437675807,      -1.285378137
          0,          29,          17,      -1.503653469,      -1.256108029,      -1.248374354
          0,          29,          18,      -1.325642582,      -1.163548417,      -1.105263902
          0,          29,          19,      -1.197479021,     -0.9943221249,      -1.005152642
          0,          29,          20,      -1.147512693,     -0.9338412546,     -0.9900092158
          0,          29,          21,       -1.17169511,     -0.9343767736,      -1.007937708
          0,          29,          22,      -1.198338467,     -0.9807231238,      -1.032528806
          0,          29,          23,       -1.19890931,     -0.9819102067,      -1.026148588
          0,          29,          24,      -1.213530965,     -0.9864067379,      -1.068633996
          0,          29,          25,      -1.259688224,      -1.045896498,      -1.131816526
          0,          29,          26,     -0.9586053637,     -0.8051834252,     -0.8252365061
          0,          29,          27,     -0.9170209982,     -0.7735408957,      -0.788423847
          0,          29,          28,      -1.324248937,      -1.176463215,      -1.166960935
          0,          29,          29,      -1.300175564,      -1.140313499,      -1.101172749
          0,          29,          30,      -1.278556524,      -1.055305733,      -1.054054741
          0,          29,          31,      -1.307558076,      -1.037205328,      -1.088177893
          0,          29,          32,      -1.346489759,      -1.065887334,      -1.130803245
          0,          29,          33,       -1.31527932,      -1.091606647,      -1.145558195
          0,          29,          34,      -1.265508437,      -1.078046046,      -1.097984634
          0,          29,          35,      -1.324402459,      -1.062426661,       -1.06179883
          0,          29,          36,      -1.186731502,      -1.035258964,      -1.037963567
          0,          29,          37,     -0.9433766921,     -0.7674058636,     -0.7667588932
          0,          29,          38,     -0.9638281197,     -0.7351336131,      -0.805700712
          0,          29,          39,      -1.096422543,     -0.7695384818,     -0.8712458758
          0,          29,          40,      -1.089159897,     -0.7128913731,     -0.8328472532
          0,          29,          41,      -1.360159128,      -1.054039711,      -1.157851281
          0,          29,          42,      -1.382050579,      -1.129125059,      -1.199950837
          0,          29,          43,      -1.653056564,      -1.298875738,      -1.383080564
          0,          29,          44,      -1.845389821,      -1.641492382,      -1.627772566
          0,          29,          45,      -1.295004124,     -0.9871744526,      -1.055482012
          0,          29,          46,      -1.174395291,     -0.7946328243,     -0.9296709594
          0,          29,          47,      -1.403554666,      -1.120044204,       -1.18385338
          0,          29,          48,      -1.289510327,      -1.151201681,      -1.089443518
          0,          29,          49,      -1.151678439,     -0.9768382326,     -0.9910572046
          0,          30,           0,      -1.238259664,      -1.108770266,      -1.122417789
          0,          30,           1,     -0.9854205863,     -0.8088298068,     -0.8321073915
          0,          30,           2,      -0.954059749,      -0.723772928,     -0.8251747329
          0,          30,           3,      -1.230448286,      -1.061424133,      -1.042630425
          0,          30,           4,      -1.187727117,      -0.909099945,      -1.013998529
          0,          30,           5,      -1.403523869,      -1.114154577,      -1.155241368
          0,          30,           6,       -1.38896543,      -1.286780331,      -1.176062975
          0,          30,           7,      -1.032810118,     -0.8839948266,     -0.8853013109
          0,          30,           8,      -1.038288307,     -0.7557200544,     -0.8337129008
          0,          30,           9,      -1.417432807,      -1.236198087,       -1.26398085
          0,          30,          10,      -1.152817488,     -0.8397118899,     -0.8601073825
          0,          30,          11,       -1.18387611,     -0.9048365227,       -0.90834688
          0,          30,          12,      -1.540920173,      -1.281765817,      -1.340737055
          0,          30,          13,      -1.835742721,      -1.438403828,       -1.51098759
          0,          30,          14,      -1.809848486,      -1.599663014,      -1.619265731
          0,          30,          15,      -1.539148653,      -1.356443249,      -1.373904266
          0,          30,          16,      -1.499998893,      -1.265400883,      -1.263955487
          0,          30,          17,      -1.561038992,      -1.333855095,      -1.311832301
          0,          30,          18,      -1.132655826,     -0.9238496063,     -0.9521208031
          0,          30,          19,      -1.144675979,     -0.9921307592,     -0.9965124117
          0,          30,          20,      -1.418347938,      -1.294098804,      -1.301080274
          0,          30,          21,      -1.478022489,      -1.371865297,      -1.298551188
          0,          30,          22,      -1.686599551,      -1.364934551,      -1.424414172
          0,          30,          23,      -1.499591363,      -1.304864899,      -1.298072159
          0,          30,          24,      -1.486556697,      -1.201978303,      -1.293216883
          0,          30,          25,      -1.673753116,      -1.441298711,      -1.525120026
          0,          30,          26,      -1.228139058,     -0.9774731527,      -1.047532547
          0,          30,          27,      -1.191916403,      -0.883054953,     -0.9899312302
          0,          30,          28,      -1.511097077,      -1.335406232,      -1.282254842
          0,          30,          29,      -1.366705268,      -1.074357941,       -1.17772975
          0,          30,          30,      -1.097288066,     -0.9331875095,      -0.914283732
          0,          30,          31,      -1.100625852,     -0.9255100545,     -0.9582513257
          0,          30,          32,      -1.565831286,      -1.384388019,      -1.463124122
          0,          30,          33,      -1.589703784,      -1.481842616,      -1.324181093
          0,          30,          34,      -1.287937329,      -1.109718537,      -1.072843065
          0,          30,          35,      -1.287994538,      -1.049757266,      -1.064140049
          0,          30,          36,        -1.6884474,      -1.504520994,       -1.50677935
          0,          30,          37,      -1.327996786,     -0.9982321521,      -1.029134745
          0,          30,          38,        -1.2224924,     -0.8913991697,     -0.9786560573
          0,          30,          39,      -1.202641309,      -1.079211588,      -1.060438304
          0,          30,          40,      -1.213691745,      -1.114693421,      -1.061006311
          0,          30,          41,      -1.457846191,      -1.381234588,      -1.238356185
          0,          30,          42,      -1.256584214,      -1.115222267,      -1.038315599
          0,          30,          43,      -1.118076612,     -0.9231744185,     -0.9235235581
          0,          30,          44,     -0.8837088554,     -0.7530687063,     -0.7651944072
          0,          30,          45,     -0.8707130836,     -0.6996895709,     -0.7445017132
          0,          30,          46,       -1.24690893,      -1.051027431,      -1.010322876
          0,          30,          47,      -1.323703922,      -1.259812011,      -1.083452992
          0,          30,          48,      -1.492592416,       -1.34656672,      -1.341046513
          0,          30,          49,      -1.034403625,     -0.7269455895,     -0.8359477894
          0,          31,           0,     -0.9430631152,     -0.6329860743,     -0.7698488998
          0,          31,           1,      -1.141435997,      -0.903032534,      -1.038232681
          0,          31,           2,        -1.2339465,      -1.051540033,      -1.091395661
          0,          31,           3,      -1.258493896,     -0.9670277496,      -1.063455338
          0,          31,           4,      -1.263769391,      -0.947734037,      -1.002226856
          0,          31,           5,      -1.545966544,      -1.311057234,        -1.3928533
          0,          31,           6,      -1.211337437,      -1.089041096,      -1.046932192
          0,          31,           7,      -1.209576062,      -1.155156424,      -1.066893707
          0,          31,           8,      -1.861177048,      -1.696031859,       -1.74794237
          0,          31,           9,      -1.380645888,       -1.05016455,      -1.102598433
          0,          31,          10,      -1.323653438,     -0.9812177538,      -1.059602691
          0,          31,          11,      -1.363890317,      -1.136346126,      -1.167279645
          0,          31,          12,      -1.227756779,     -0.9825769823,       -1.09700097
          0,          31,          13,      -1.220589403,     -0.9638375507,      -1.019853408
          0,          31,          14,      -1.135677151,     -0.7516249045,     -0.8734948131
          0,          31,          15,      -1.437050446,      -1.016024344,      -1.146198109
          0,          31,          16,      -1.136000081,     -0.8940531667,     -0.9679423098
          0,          31,          17,      -1.066847596,     -0.8132808226,      -0.917427969
          0,          31,          18,      -1.411888182,      -1.167316617,      -1.320755764
          0,          31,          19,      -1.455925666,      -1.357721166,      -1.274445801
          0,          31,          20,      -1.464513371,      -1.361778081,      -1.275775721
          0,          31,          21,      -1.401545429,      -1.149313776,      -1.203693854
          0,          31,          22,      -1.289468874,     -0.9805034807,      -1.110643845
          0,          31,          23,      -1.562802561,       -1.36905824,      -1.432925785
          0,          31,          24,      -1.704911641,      -1.619482521,      -1.478302054
          0,          31,          25,      -1.113394669,     -0.9406107352,     -0.9586703889
          0,          31,          26,      -1.026701246,     -0.8996853567,     -0.9121266923
          0,          31,          27,      -1.413946874,      -1.199049562,      -1.253972631
          0,          31,          28,      -1.594747556,      -1.260705573,      -1.356463451
          0,          31,          29,      -1.200368358,     -0.9832907283,     -0.9759022866
          0,          31,          30,       -1.07204487,     -0.7544585576,     -0.9023967061
          0,          31,          31,      -1.141493721,     -0.9387887555,      -1.037878842
          0,          31,          32,      -1.238098547,      -1.067784802,      -1.117991708
          0,          31,          33,      -1.363265397,      -1.200747414,      -1.148034318
          0,          31,          34,       -1.22988876,      -1.004770427,      -1.115017121
          0,          31,          35,      -1.101100865,     -0.9367739497,     -0.9576244161
          0,          31,          36,       -1.07646407,     -0.8720369855,     -0.9001640603
          0,          31,          37,      -1.334149667,      -1.061229234,      -1.144578447
          0,          31,          38,        -1.2524383,     -0.9716361247,     -0.9701456024
          0,          31,          39,      -1.283134268,     -0.9916944552,      -1.010034095
          0,          31,          40,       -1.22465796,      -1.013335813,      -1.012937149
          0,          31,          41,      -1.181012856,     -0.7393425657,     -0.8667469813
          0,          31,          42,      -1.493390215,     -0.9713370809,      -1.082254712
          0,          31,          43,      -1.282321073,      -1.030516963,      -1.077846113
          0,          31,          44,      -1.273422428,      -1.065208614,      -1.121195231
          0,          31,          45,      -1.198604897,     -0.9795911573,     -0.9735753553
          0,          31,          46,      -1.138088002,     -0.7811391302,     -0.8844008656
          0,          31,          47,      -1.055188676,     -0.7710816301,      -0.855675901
          0,          31,          48,      -1.052360302,     -0.7890999843,     -0.8804492009
          0,          31,          49,      -1.509446207,      -1.154163898,      -1.255879076
          0,          32,           0,      -1.789031942,      -1.668528147,      -1.558660457
          0,          32,           1,      -1.217413502,     -0.9304090585,      -1.011903601
          0,          32,           2,      -1.103603793,     -0.7753503838,     -0.9182698794
          0,          32,           3,      -1.107016021,     -0.9020410908,     -0.9846990852
          0,          32,           4,      -1.126494378,     -0.9700514159,      -1.030711837
          0,          32,           5,      -1.432707091,      -1.301650387,      -1.244107856
          0,          32,           6,      -1.454997741,      -1.325054829,      -1.219308345
          0,          32,           7,       -1.27350786,     -0.9871393551,     -0.9945099471
          0,          32,           8,      -1.226870888,     -0.7895053824,     -0.9130032507
          0,          32,           9,      -1.388162258,     -0.9664500942,      -1.154118012
          0,          32,          10,      -1.384114252,      -1.181336537,      -1.256463163
          0,          32,          11,      -1.122775361,      -0.702521836,     -0.8332374769
          0,          32,          12,      -1.003504067,     -0.5295155945,     -0.7156838124
          0,          32,          13,      -1.330404627,      -0.901423742,      -1.098197983
          0,          32,          14,      -1.629941169,      -1.541773663,      -1.531885085
          0,          32,          15,      -1.337339455,      -1.129091052,      -1.159636956
          0,          32,          16,      -1.245844781,      -0.980889087,      -1.094764182
          0,          32,          17,      -1.001633315,     -0.7315297119,     -0.8276248644
          0,          32,          18,     -0.9570960814,     -0.6298391503,     -0.7670856821
          0,          32,          19,      -1.348734537,     -0.9769733921,      -1.182423887
          0,          32,          20,      -1.094473337,     -0.9481237332,     -0.8914394714
          0,          32,          21,      -1.051192651,     -0.8806094723,     -0.9105568873
          0,          32,          22,      -1.372593728,      -1.239363469,      -1.149522796
          0,          32,          23,      -1.365603049,      -1.077360985,      -1.095323479
          0,          32,          24,      -1.468906531,      -1.319784348,       -1.19702279
          0,          32,          25,      -1.153010398,     -0.8689231847,     -0.9053776506
          0,          32,          26,      -1.028898202,     -0.6586316517,     -0.8405706397
          0,          32,          27,      -1.197187594,     -0.8663279625,      -1.094270152
          0,          32,          28,      -1.045011479,     -0.7989943761,     -0.8798990077
          0,          32,          29,     -0.9798164097,     -0.7014553448,     -0.8107911046
          0,          32,          30,      -1.399490784,      -1.339248773,      -1.184866314
          0,          32,          31,      -1.133077163,     -0.9949924344,     -0.9490603479
          0,          32,          32,       -1.08976511,     -0.9347103845,     -0.9675951007
          0,          32,          33,       -1.28363668,      -1.057755554,       -1.11533272
          0,          32,          34,      -1.431301882,      -1.188024613,      -1.238535723
          0,          32,          35,      -1.550762904,      -1.319025484,      -1.292287104
          0,          32,          36,      -1.306092543,      -1.158438111,      -1.134805406
          0,          32,          37,      -1.334956878,      -1.192425953,       -1.21073408
          0,          32,          38,      -1.659787993,      -1.499296049,      -1.455106861
          0,          32,          39,      -1.109929377,      -0.983895876,     -0.8486353067
