"EVALUATION"    , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "WING_VOLUME"   , "WING_MIN_THICKNESS", "WING_MAX_THICKNESS", "WING_MIN_CHORD", "WING_MAX_CHORD", "WING_MIN_LE_RADIUS", "WING_MAX_LE_RADIUS", "WING_MIN_TOC"  , "WING_MAX_TOC"  , "WING_OBJFUN_MIN_TOC", "WING_MAX_TWIST", "WING_MAX_CURVATURE", "WING_MAX_DIHEDRAL", "STATION1_AREA" , "STATION2_AREA" , "STATION3_AREA" , "STATION4_AREA" , "STATION5_AREA" , "STATION1_THICKNESS", "STATION2_THICKNESS", "STATION3_THICKNESS", "STATION4_THICKNESS", "STATION5_THICKNESS", "STATION1_CHORD", "STATION2_CHORD", "STATION3_CHORD", "STATION4_CHORD", "STATION5_CHORD", "STATION1_LE_RADIUS", "STATION2_LE_RADIUS", "STATION3_LE_RADIUS", "STATION4_LE_RADIUS", "STATION5_LE_RADIUS", "STATION1_TOC"  , "STATION2_TOC"  , "STATION3_TOC"  , "STATION4_TOC"  , "STATION5_TOC"  , "STATION1_TWIST", "STATION2_TWIST", "STATION3_TWIST", "STATION4_TWIST", "STATION5_TWIST", "Time_Iter"     , "Outer_Iter"    , "Inner_Iter"    , "RMS_DENSITY"   , "RMS_MOMENTUM-X", "RMS_MOMENTUM-Y", "rms[RhoW]"     , "RMS_ENERGY"    , "avg[bgs]"      , "rms[U][1]"     , "rms[R][1]"     , "rms[E][1]"     , "rms[DispX][1]" , "rms[DispY][1]" , "rms[DispZ][1]" , "avg[bgs][1]"   
46              , 0.00485537831   , 61.70504072     , -0.005603514607 , 0.01566210826   , 0.2995882576    , 0.2996013163    , 0.2142771129    , -0.1406134832   , 0.0145550297    , 0.01566210826   , 0.0601106       , 0.0656736         , 0.119764          , 0.525818        , 0.992546        , 19.1853           , 35.0462           , 0.11995         , 0.127106        , 0.0499499          , 2.3195          , 8.74823           , 13.5236          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355701       , 0.0243296       , 0.119764          , 0.106296          , 0.0924864         , 0.0791011         , 0.0656736         , 0.992546        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2315           , 26.6436           , 24.7593           , 26.5222           , 33.6731           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275749        , -0.347128       , -0.561073       , -0.981772       , -1.44656        , 0.0             , 5.0             , 0.0             , -12.95374998    , -10.37470022    , -10.65822057    , -10.64609401    , -7.447676908    , -9.232618332    , -14.19872135    , -5.530774115    , -20.18869713    , 0.0             , 0.0             , 0.0             , -13.92668281    
47              , 0.004854113031  , 61.71291164     , -0.00560338775  , 0.01566196882   , 0.2995483699    , 0.2995614486    , 0.214254948     , -0.1405917417   , 0.01455456469   , 0.01566196882   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992543        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31947         , 8.74813           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992543        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7592           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.27558         , -0.347239       , -0.561139       , -0.981792       , -1.44651        , 0.0             , 5.0             , 0.0             , -13.00444766    , -10.44940734    , -10.6275692     , -10.68395811    , -7.483333409    , -9.232843017    , -14.20675001    , -5.523225143    , -20.19438834    , 0.0             , 0.0             , 0.0             , -13.92019295    
48              , 0.004853986524  , 61.7136987      , -0.005603375045 , 0.01566195487   , 0.2995443812    , 0.2995574618    , 0.2142527315    , -0.1405895676   , 0.01455451818   , 0.01566195487   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275563        , -0.34725        , -0.561146       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.95934351    , -10.40087704    , -10.63736858    , -10.66658319    , -7.445456617    , -9.232722963    , -13.92061667    , -5.51398648     , -20.16142042    , 0.0             , 0.0             , 0.0             , -13.93024593    
49              , 0.004853973873  , 61.71377741     , -0.005603373774 , 0.01566195348   , 0.2995439823    , 0.2995570631    , 0.2142525098    , -0.1405893501   , 0.01455451353   , 0.01566195348   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561146       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -13.0062537     , -10.4039077     , -10.62946737    , -10.67678218    , -7.461778074    , -9.232738445    , -14.18428795    , -5.509758517    , -20.14785095    , 0.0             , 0.0             , 0.0             , -13.92329633    
50              , 0.004853972608  , 61.71378528     , -0.005603373647 , 0.01566195334   , 0.2995439424    , 0.2995570233    , 0.2142524877    , -0.1405893284   , 0.01455451306   , 0.01566195334   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561147       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.97582431    , -10.39056691    , -10.64747286    , -10.62052319    , -7.451424138    , -9.233098139    , -14.00567984    , -5.558793943    , -20.23453613    , 0.0             , 0.0             , 0.0             , -13.93418938    
51              , 0.004853972482  , 61.71378607     , -0.005603373634 , 0.01566195332   , 0.2995439384    , 0.2995570193    , 0.2142524854    , -0.1405893262   , 0.01455451302   , 0.01566195332   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561147       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.96505833    , -10.40670699    , -10.62776742    , -10.64065104    , -7.447994165    , -9.2327864      , -13.78126249    , -5.510092321    , -20.16764301    , 0.0             , 0.0             , 0.0             , -13.92701505    
52              , 0.004853972469  , 61.71378614     , -0.005603373633 , 0.01566195332   , 0.2995439381    , 0.2995570189    , 0.2142524852    , -0.140589326    , 0.01455451301   , 0.01566195332   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561147       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.94549365    , -10.37516698    , -10.63861962    , -10.63166567    , -7.432536203    , -9.232715545    , -13.92959321    , -5.529361305    , -20.18363318    , 0.0             , 0.0             , 0.0             , -13.92845275    
53              , 0.004853972468  , 61.71378615     , -0.005603373633 , 0.01566195332   , 0.299543938     , 0.2995570189    , 0.2142524852    , -0.140589326    , 0.01455451301   , 0.01566195332   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561147       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.96047806    , -10.37834653    , -10.65521162    , -10.61668349    , -7.451457688    , -9.232759547    , -14.10334368    , -5.541634088    , -20.2166542     , 0.0             , 0.0             , 0.0             , -13.93047721    
54              , 0.004853972467  , 61.71378615     , -0.005603373633 , 0.01566195332   , 0.299543938     , 0.2995570189    , 0.2142524852    , -0.140589326    , 0.01455451301   , 0.01566195332   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561147       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.97909323    , -10.39807632    , -10.69602033    , -10.6275099     , -7.449392952    , -9.232960853    , -14.00409586    , -5.555645632    , -20.23303495    , 0.0             , 0.0             , 0.0             , -13.92224309    
55              , 0.004853972467  , 61.71378615     , -0.005603373633 , 0.01566195332   , 0.299543938     , 0.2995570189    , 0.2142524852    , -0.140589326    , 0.01455451301   , 0.01566195332   , 0.0601107       , 0.0656737         , 0.119764          , 0.525818        , 0.992542        , 19.1852           , 35.0459           , 0.11995         , 0.127106        , 0.0499497          , 2.31946         , 8.74812           , 13.5232          , 0.0811727       , 0.0640476       , 0.0487757       , 0.0355702       , 0.0243296       , 0.119764          , 0.106296          , 0.0924863         , 0.0791013         , 0.0656737         , 0.992542        , 0.874471        , 0.75181         , 0.629501        , 0.525818        , 19.2314           , 26.6433           , 24.7591           , 26.5221           , 33.6729           , 0.120663        , 0.121554        , 0.123018        , 0.125657        , 0.124898        , 0.275561        , -0.347251       , -0.561147       , -0.981794       , -1.44651        , 0.0             , 5.0             , 0.0             , -12.99016024    , -10.40469853    , -10.67044524    , -10.64462511    , -7.475463631    , -9.223695296    , -13.73505758    , -5.514161935    , -20.16337769    , 0.0             , 0.0             , 0.0             , -13.93857221    
56              , 0.004636286975  , 64.707981       , -0.005836552789 , 0.01572495681   , 0.2999838188    , 0.3000047695    , 0.2122131925    , -0.1424419639   , 0.01483945786   , 0.01572495681   , 0.0600898       , 0.0655847         , 0.11989           , 0.525854        , 0.99297         , 19.2437           , 35.2058           , 0.120064        , 0.12695         , 0.0500635          , 2.458           , 8.76856           , 13.6034          , 0.0811402       , 0.0640269       , 0.0487585       , 0.0355562       , 0.024319        , 0.11989           , 0.106372          , 0.0925411         , 0.0790014         , 0.0655847         , 0.99297         , 0.874471        , 0.751817        , 0.62952         , 0.525854        , 19.2885           , 26.7635           , 24.8448           , 26.6093           , 33.7822           , 0.120739        , 0.121642        , 0.12309         , 0.125495        , 0.12472         , 0.322393        , -0.350729       , -0.612612       , -1.07602        , -1.59399        , 0.0             , 5.0             , 0.0             , -12.97512843    , -10.41022018    , -10.64920526    , -10.63869182    , -7.468848051    , -9.069635918    , -13.85870762    , -5.52503088     , -20.18495304    , 0.0             , 0.0             , 0.0             , -13.74598391    
57              , 0.003992843249  , 75.16776049     , -0.006484082694 , 0.01583089886   , 0.3000896003    , 0.300133085     , 0.2021332146    , -0.1496816094   , 0.01575012359   , 0.01583089886   , 0.0599989       , 0.0651968         , 0.120445          , 0.526053        , 0.994772        , 19.4901           , 35.8897           , 0.120615        , 0.126277        , 0.0506151          , 3.06753         , 8.85334           , 13.9408          , 0.0809968       , 0.0639364       , 0.048684        , 0.0354959       , 0.0242734       , 0.120445          , 0.106705          , 0.0927836         , 0.0787167         , 0.0651968         , 0.994772        , 0.874473        , 0.751856        , 0.629622        , 0.526053        , 19.5264           , 27.2713           , 25.2119           , 26.9855           , 34.2473           , 0.121078        , 0.122022        , 0.123406        , 0.125022        , 0.123936        , 0.523653        , -0.372048       , -0.843371       , -1.49293        , -2.24277        , 0.0             , 6.0             , 0.0             , -13.00498492    , -10.37645451    , -10.6680458     , -10.68040844    , -7.459722504    , -10.5391311     , -13.61402505    , -5.551410166    , -20.19527547    , 0.0             , 0.0             , 0.0             , -15.34519655    
58              , 0.00388718539   , 77.18322121     , -0.006585921171 , 0.01577312115   , 0.2999783832    , 0.3000254898    , 0.196161725     , -0.1538138456   , 0.01604150628   , 0.01577312115   , 0.0599468       , 0.0649712         , 0.12077           , 0.526199        , 0.995853        , 19.6263           , 36.2758           , 0.120972        , 0.126307        , 0.0509723          , 3.41889         , 8.90144           , 14.1334          , 0.0809143       , 0.0638846       , 0.0486414       , 0.0354614       , 0.0242473       , 0.12077           , 0.106898          , 0.092923          , 0.0787893         , 0.0649712         , 0.995853        , 0.874475        , 0.751884        , 0.629697        , 0.526199        , 19.6562           , 27.5532           , 25.42             , 27.201            , 34.5089           , 0.121272        , 0.122242        , 0.123587        , 0.125123        , 0.123473        , 0.640724        , -0.385676       , -0.977347       , -1.73365        , -2.61687        , 0.0             , 6.0             , 0.0             , -13.02797289    , -10.41114294    , -10.68617714    , -10.71865868    , -7.485812287    , -10.47328698    , -14.01520616    , -5.484764377    , -20.13197161    , 0.0             , 0.0             , 0.0             , -15.39330648    
59              , 0.003883674746  , 77.24638388     , -0.006588534171 , 0.01577296357   , 0.2999526168    , 0.2999998302    , 0.1959495436    , -0.1539059643   , 0.01605073079   , 0.01577296357   , 0.0599458       , 0.0649649         , 0.120781          , 0.526203        , 0.99589         , 19.6305           , 36.2875           , 0.120985        , 0.126311        , 0.0509848          , 3.42779         , 8.90284           , 14.1389          , 0.0809126       , 0.0638837       , 0.0486406       , 0.0354606       , 0.0242466       , 0.120781          , 0.106905          , 0.0929285         , 0.0787925         , 0.0649649         , 0.99589         , 0.874475        , 0.751885        , 0.629699        , 0.526203        , 19.6602           , 27.562            , 25.4263           , 27.2078           , 34.5171           , 0.121279        , 0.12225         , 0.123594        , 0.125127        , 0.12346         , 0.643307        , -0.386556       , -0.981028       , -1.73968        , -2.62642        , 0.0             , 6.0             , 0.0             , -13.02331027    , -10.40920138    , -10.67234669    , -10.683479      , -7.488602182    , -10.47223172    , -13.6797457     , -5.502392598    , -20.16254937    , 0.0             , 0.0             , 0.0             , -15.41752377    
60              , 0.003868681285  , 77.5457238      , -0.006603513617 , 0.01578721623   , 0.2999519537    , 0.2999996904    , 0.1955888121    , -0.1539448486   , 0.01607893535   , 0.01578721623   , 0.0599472       , 0.0649588         , 0.120803          , 0.526205        , 0.995969        , 19.6368           , 36.3049           , 0.121009        , 0.126324        , 0.0510087          , 3.43136         , 8.90486           , 14.1458          , 0.0809143       , 0.0638858       , 0.0486418       , 0.0354608       , 0.0242465       , 0.120803          , 0.106922          , 0.092943          , 0.0788025         , 0.0649588         , 0.995969        , 0.874475        , 0.751885        , 0.6297          , 0.526205        , 19.6671           , 27.5769           , 25.4356           , 27.2192           , 34.5302           , 0.121292        , 0.12227         , 0.123613        , 0.125143        , 0.123448        , 0.642585        , -0.389644       , -0.983902       , -1.74155        , -2.63069        , 0.0             , 6.0             , 0.0             , -13.03354211    , -10.41306958    , -10.68350642    , -10.68982654    , -7.48863496     , -10.4706329     , -13.78723557    , -5.535559291    , -20.20046143    , 0.0             , 0.0             , 0.0             , -15.31258906    
61              , 0.003797628509  , 78.99504563     , -0.006674318842 , 0.01587261671   , 0.2999436245    , 0.2999938374    , 0.1946003       , -0.153539215    , 0.0161877029    , 0.01587261671   , 0.0599618       , 0.06496           , 0.12087           , 0.526192        , 0.996213        , 19.6499           , 36.339            , 0.121077        , 0.126387        , 0.0510773          , 3.39937         , 8.90823           , 14.1532          , 0.0809349       , 0.0639035       , 0.0486543       , 0.0354667       , 0.0242496       , 0.12087           , 0.106982          , 0.0929964         , 0.0788431         , 0.06496           , 0.996213        , 0.874476        , 0.751884        , 0.629691        , 0.526192        , 19.6838           , 27.6124           , 25.4535           , 27.2464           , 34.5595           , 0.121329        , 0.122339        , 0.123685        , 0.125209        , 0.123453        , 0.622067        , -0.403407       , -0.979401       , -1.71674        , -2.59897        , 0.0             , 6.0             , 0.0             , -13.05923747    , -10.44477566    , -10.70185016    , -10.711913      , -7.525835282    , -10.46411486    , -13.56130397    , -5.509089306    , -20.15612761    , 0.0             , 0.0             , 0.0             , -15.47310106    
62              , 0.003590905538  , 83.52335855     , -0.006878495723 , 0.01623673425   , 0.2998671057    , 0.2999244908    , 0.1913584055    , -0.1508999739   , 0.0165287811    , 0.01623673425   , 0.060036        , 0.0650254         , 0.121102          , 0.526107        , 0.997084        , 19.6758           , 36.415            , 0.121308        , 0.126652        , 0.051308           , 3.18956         , 8.91393           , 14.1487          , 0.0810417       , 0.0639919       , 0.0487175       , 0.0354993       , 0.024268        , 0.121102          , 0.107211          , 0.093205          , 0.0790065         , 0.0650254         , 0.997084        , 0.874483        , 0.751874        , 0.629642        , 0.526107        , 19.727            , 27.7122           , 25.4921           , 27.3238           , 34.6339           , 0.121456        , 0.122599        , 0.123964        , 0.125478        , 0.123597        , 0.509132        , -0.461459       , -0.933409       , -1.56028        , -2.38591        , 0.0             , 6.0             , 0.0             , -13.06195584    , -10.42966212    , -10.70418657    , -10.66591348    , -7.520857846    , -10.48889305    , -13.98219964    , -5.513095439    , -20.16805374    , 0.0             , 0.0             , 0.0             , -15.58049236    
63              , 0.003557262486  , 84.32559066     , -0.006913645812 , 0.01644736676   , 0.2999096743    , 0.2999682602    , 0.1899060467    , -0.1488732493   , 0.01664162422   , 0.01644736676   , 0.0600879       , 0.0650988         , 0.12122           , 0.526044        , 0.997549        , 19.6741           , 36.4285           , 0.121421        , 0.126813        , 0.0514212          , 3.02297         , 8.91353           , 14.1289          , 0.0811173       , 0.0640529       , 0.0487615       , 0.0355232       , 0.0242821       , 0.12122           , 0.107339          , 0.0933243         , 0.079102          , 0.0650988         , 0.997549        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7368           , 27.7463           , 25.4972           , 27.3531           , 34.6544           , 0.121517        , 0.122745        , 0.124124        , 0.125637        , 0.123752        , 0.426959        , -0.496831       , -0.891411       , -1.43803        , -2.2151         , 0.0             , 6.0             , 0.0             , -13.05008645    , -10.4392722     , -10.69739747    , -10.72914608    , -7.515111275    , -10.51144693    , -13.8445134     , -5.510281312    , -20.16814792    , 0.0             , 0.0             , 0.0             , -15.50284138    
64              , 0.003557552645  , 84.32763238     , -0.006914463238 , 0.01643871867   , 0.2999413965    , 0.2999999916    , 0.1901658435    , -0.1489020223   , 0.01663344194   , 0.01643871867   , 0.0600864       , 0.0650963         , 0.121206          , 0.526043        , 0.997494        , 19.6708           , 36.4189           , 0.121407        , 0.126803        , 0.0514067          , 3.02302         , 8.91254           , 14.1254          , 0.0811154       , 0.064051        , 0.0487602       , 0.0355227       , 0.0242819       , 0.121206          , 0.107328          , 0.0933146         , 0.0790951         , 0.0650963         , 0.997494        , 0.874487        , 0.751865        , 0.629607        , 0.526043        , 19.7331           , 27.7377           , 25.492            , 27.3465           , 34.6476           , 0.12151         , 0.122732        , 0.124111        , 0.125626        , 0.123747        , 0.428198        , -0.494766       , -0.890447       , -1.4386         , -2.21475        , 0.0             , 6.0             , 0.0             , -13.0243908     , -10.44485277    , -10.66911441    , -10.65599211    , -7.502273299    , -10.51183092    , -13.79992198    , -5.514361673    , -20.17818816    , 0.0             , 0.0             , 0.0             , -15.66937853    
65              , 0.00355727871   , 84.32610021     , -0.006913740602 , 0.0164465056    , 0.2999128537    , 0.2999714409    , 0.1899320335    , -0.1488761309   , 0.0166408187    , 0.0164465056    , 0.0600878       , 0.0650985         , 0.121218          , 0.526044        , 0.997544        , 19.6738           , 36.4275           , 0.12142         , 0.126812        , 0.0514197          , 3.02298         , 8.91343           , 14.1285          , 0.0811172       , 0.0640527       , 0.0487614       , 0.0355231       , 0.0242821       , 0.121218          , 0.107338          , 0.0933233         , 0.0791013         , 0.0650985         , 0.997544        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7365           , 27.7454           , 25.4967           , 27.3524           , 34.6537           , 0.121517        , 0.122744        , 0.124122        , 0.125636        , 0.123751        , 0.427083        , -0.496625       , -0.891315       , -1.43809        , -2.21506        , 0.0             , 6.0             , 0.0             , -13.03654891    , -10.42338936    , -10.72106771    , -10.68263943    , -7.501621077    , -10.51123511    , -14.20420514    , -5.553773674    , -20.21035495    , 0.0             , 0.0             , 0.0             , -15.60220284    
66              , 0.00355726398   , 84.32564467     , -0.006913655421 , 0.01644728068   , 0.2999099923    , 0.2999685784    , 0.1899086455    , -0.1488735375   , 0.01664154379   , 0.01644728068   , 0.0600879       , 0.0650987         , 0.121219          , 0.526044        , 0.997549        , 19.6741           , 36.4284           , 0.121421        , 0.126813        , 0.051421           , 3.02297         , 8.91352           , 14.1289          , 0.0811173       , 0.0640529       , 0.0487615       , 0.0355232       , 0.0242821       , 0.121219          , 0.107339          , 0.0933242         , 0.0791019         , 0.0650987         , 0.997549        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7368           , 27.7462           , 25.4972           , 27.353            , 34.6543           , 0.121517        , 0.122745        , 0.124123        , 0.125637        , 0.123752        , 0.426972        , -0.496811       , -0.891402       , -1.43804        , -2.21509        , 0.0             , 6.0             , 0.0             , -13.07771741    , -10.46049933    , -10.67035255    , -10.70156189    , -7.535403443    , -10.50936013    , -14.12999599    , -5.507247163    , -20.14886665    , 0.0             , 0.0             , 0.0             , -15.52146846    
67              , 0.003557262634  , 84.32559609     , -0.006913646774 , 0.01644735815   , 0.2999097061    , 0.2999682921    , 0.1899063066    , -0.1488732781   , 0.01664161618   , 0.01644735815   , 0.0600879       , 0.0650988         , 0.12122           , 0.526044        , 0.997549        , 19.6741           , 36.4285           , 0.121421        , 0.126813        , 0.0514212          , 3.02297         , 8.91353           , 14.1289          , 0.0811173       , 0.0640529       , 0.0487615       , 0.0355232       , 0.0242821       , 0.12122           , 0.107339          , 0.0933242         , 0.079102          , 0.0650988         , 0.997549        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7368           , 27.7463           , 25.4972           , 27.3531           , 34.6544           , 0.121517        , 0.122745        , 0.124124        , 0.125637        , 0.123752        , 0.426961        , -0.496829       , -0.89141        , -1.43803        , -2.2151         , 0.0             , 6.0             , 0.0             , -13.05249772    , -10.43779763    , -10.67482703    , -10.68431845    , -7.505151009    , -10.51163113    , -14.01147337    , -5.529926751    , -20.17835368    , 0.0             , 0.0             , 0.0             , -15.57177553    
68              , 0.0035572625    , 84.32559121     , -0.006913645908 , 0.0164473659    , 0.2999096775    , 0.2999682634    , 0.1899060727    , -0.1488732521   , 0.01664162341   , 0.0164473659    , 0.0600879       , 0.0650988         , 0.12122           , 0.526044        , 0.997549        , 19.6741           , 36.4285           , 0.121421        , 0.126813        , 0.0514212          , 3.02297         , 8.91353           , 14.1289          , 0.0811173       , 0.0640529       , 0.0487615       , 0.0355232       , 0.0242821       , 0.12122           , 0.107339          , 0.0933242         , 0.079102          , 0.0650988         , 0.997549        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7368           , 27.7463           , 25.4972           , 27.3531           , 34.6544           , 0.121517        , 0.122745        , 0.124124        , 0.125637        , 0.123752        , 0.426959        , -0.496831       , -0.891411       , -1.43803        , -2.2151         , 0.0             , 6.0             , 0.0             , -13.03024035    , -10.41617184    , -10.65765187    , -10.63789503    , -7.50496713     , -10.51343863    , -14.05398802    , -5.510613984    , -20.17336321    , 0.0             , 0.0             , 0.0             , -15.59352237    
69              , 0.003557262487  , 84.32559072     , -0.006913645821 , 0.01644736668   , 0.2999096747    , 0.2999682606    , 0.1899060493    , -0.1488732495   , 0.01664162414   , 0.01644736668   , 0.0600879       , 0.0650988         , 0.12122           , 0.526044        , 0.997549        , 19.6741           , 36.4285           , 0.121421        , 0.126813        , 0.0514212          , 3.02297         , 8.91353           , 14.1289          , 0.0811173       , 0.0640529       , 0.0487615       , 0.0355232       , 0.0242821       , 0.12122           , 0.107339          , 0.0933243         , 0.079102          , 0.0650988         , 0.997549        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7368           , 27.7463           , 25.4972           , 27.3531           , 34.6544           , 0.121517        , 0.122745        , 0.124124        , 0.125637        , 0.123752        , 0.426959        , -0.496831       , -0.891411       , -1.43803        , -2.2151         , 0.0             , 6.0             , 0.0             , -12.99272069    , -10.35022722    , -10.64247669    , -10.66584204    , -7.437431522    , -10.51255896    , -14.09932707    , -5.526889364    , -20.18610848    , 0.0             , 0.0             , 0.0             , -15.59022419    
70              , 0.003557262486  , 84.32559067     , -0.006913645813 , 0.01644736675   , 0.2999096744    , 0.2999682603    , 0.189906047     , -0.1488732493   , 0.01664162421   , 0.01644736675   , 0.0600879       , 0.0650988         , 0.12122           , 0.526044        , 0.997549        , 19.6741           , 36.4285           , 0.121421        , 0.126813        , 0.0514212          , 3.02297         , 8.91353           , 14.1289          , 0.0811173       , 0.0640529       , 0.0487615       , 0.0355232       , 0.0242821       , 0.12122           , 0.107339          , 0.0933243         , 0.079102          , 0.0650988         , 0.997549        , 0.874488        , 0.751865        , 0.629607        , 0.526044        , 19.7368           , 27.7463           , 25.4972           , 27.3531           , 34.6544           , 0.121517        , 0.122745        , 0.124124        , 0.125637        , 0.123752        , 0.426959        , -0.496831       , -0.891411       , -1.43803        , -2.2151         , 0.0             , 6.0             , 0.0             , -13.01994309    , -10.41517223    , -10.63557167    , -10.69832838    , -7.50002676     , -10.51180227    , -13.93337789    , -5.522397303    , -20.17321929    , 0.0             , 0.0             , 0.0             , -15.58334754    
