"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.288,0.000679471,255337,12894.6,72935.1,770179,112624,120049,1.1947e+06
0.29,0.000688637,264117,15483.6,68679,787196,107679,117990,1.16672e+06
0.292,0.000697802,272896,18072.6,64422.8,804212,102734,115932,1.13874e+06
0.294,0.000707056,276959,17583.5,59969.3,820178,102206,115521,1.1184e+06
0.296,0.000716325,280253,16593.4,55483.7,835972,102397,115379,1.0993e+06
0.298,0.000725596,283547,15603.2,50998.1,851767,102588,115237,1.0802e+06
0.3,0.000734869,286841,14613.1,46512.5,867561,102779,115095,1.06109e+06
0.302,0.000744143,290135,13622.9,42027,883355,102970,114953,1.04199e+06
0.304,0.000753419,293429,12632.8,37541.4,899150,103160,114811,1.02289e+06
0.306,0.000762696,296723,11642.7,33055.8,914944,103351,114669,1.00379e+06
0.308,0.000771975,300018,10652.5,28570.2,930739,103542,114527,984687
0.31,0.000781255,303312,9662.37,24084.6,946533,103733,114385,965585
0.312,0.000790554,306600,8592.61,19329.9,961717,103947,114421,946942
0.314,0.000800355,309735,5327.08,7152.67,960059,104805,119364,940975
0.316,0.000810157,312870,2061.54,-5024.56,958401,105663,124306,935007
0.318,0.000819959,316005,-1203.94,-17201.6,956743,106521,129248,929040
0.32,0.000829761,319139,-4469.47,-29378.8,955085,107379,134191,923072
0.322,0.000839564,322274,-7735,-41556.1,953427,108236,139133,917105
0.324,0.000849366,325409,-11000.5,-53733.3,951769,109094,144075,911137
0.326,0.000859195,327904,-14009.6,-64535.6,948169,109698,148762,907955
0.328,0.000869247,324800,-14773.3,-63302.1,927562,108073,151210,929154
0.33,0.0008793,321696,-15537,-62068.5,906956,106449,153658,950353
0.332,0.000889354,318592,-16300.8,-60835,886350,104825,156105,971552
0.334,0.000899409,315488,-17064.5,-59601.5,865743,103200,158553,992751
0.336,0.000909466,312384,-17828.2,-58368,845137,101576,161001,1.01395e+06
0.338,0.000919523,309280,-18592,-57134.5,824530,99951.4,163449,1.03515e+06
0.34,0.000929582,306176,-19355.7,-55900.9,803924,98327.1,165897,1.05635e+06
0.342,0.000939641,303072,-20119.4,-54667.4,783317,96702.7,168345,1.07755e+06
0.344,0.000949701,299968,-20883.2,-53433.9,762710,95078.3,170792,1.09875e+06
0.346,0.000959762,296864,-21646.9,-52200.4,742104,93454,173240,1.11995e+06
0.348,0.000970027,290489,-21829.7,-49181.2,721815,92324.7,172407,1.12654e+06
0.35,0.000980657,278228,-20967.1,-42948.7,702098,92086.3,165671,1.10687e+06
0.352,0.000991287,265968,-20104.5,-36716.1,682380,91848,158934,1.08719e+06
0.354,0.00100192,253707,-19242,-30483.6,662662,91609.6,152198,1.06751e+06
0.356,0.00101255,241446,-18379.4,-24251.1,642944,91371.2,145461,1.04783e+06
0.358,0.00102318,229185,-17516.8,-18018.5,623227,91132.9,138725,1.02815e+06
0.36,0.00103381,216925,-16654.2,-11786,603509,90894.5,131988,1.00848e+06
