"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.157564,0.000399506,433234,19430.8,352178,1.94663e+06,169421,101419,1.95415e+06
0.159375,0.000409297,644070,82184.3,354818,2.55686e+06,173148,167381,2.47467e+06
0.161186,0.000419088,854904,144937,357458,3.16708e+06,176874,233342,2.99519e+06
0.162997,0.000428879,1.06574e+06,207691,360098,3.7773e+06,180601,299304,3.51572e+06
0.164808,0.000438088,999639,192597,352392,3.54102e+06,191972,277781,3.32384e+06
0.166619,0.000447279,925059,175119,344368,3.27881e+06,203577,253579,3.11015e+06
0.16843,0.000456471,850477,157641,336344,3.0166e+06,215183,229376,2.89646e+06
0.170241,0.000465662,775895,140162,328321,2.75439e+06,226789,205174,2.68277e+06
0.172052,0.000474853,701315,122685,320297,2.49219e+06,238394,180971,2.46908e+06
0.173863,0.000484045,626733,105206,312273,2.22998e+06,249999,156769,2.25539e+06
0.175674,0.000493236,552153,87728.7,304250,1.96777e+06,261605,132567,2.0417e+06
0.177486,0.000502428,477571,70250.5,296226,1.70556e+06,273210,108364,1.828e+06
0.179297,0.000511619,402991,52772.8,288203,1.44336e+06,284816,84161.7,1.61432e+06
0.181108,0.000520811,328409,35294.5,280179,1.18115e+06,296421,59959.1,1.40062e+06
0.182919,0.000530554,303831,38060.4,268889,1.06204e+06,302916,70308.1,1.46093e+06
0.18473,0.000540348,283552,42566.9,257319,955241,308972,83628.3,1.5448e+06
0.186541,0.000550148,263273,47073.4,245748,848439,315029,96948.6,1.62867e+06
0.188352,0.000559952,242994,51580,234177,741638,321085,110268,1.71254e+06
0.190163,0.00056976,222714,56086.4,222607,634835,327141,123589,1.79641e+06
0.191974,0.000579648,211966,56099,215500,576868,329141,127080,1.83358e+06
0.193785,0.00059004,218426,55580.4,224540,595202,320945,134963,1.80859e+06
0.195596,0.000600203,233805,51941.3,234797,666411,306632,137678,1.71804e+06
0.197407,0.000610372,249184,48302,245054,737622,292319,140393,1.6275e+06
0.199218,0.00062092,271613,49074.3,247589,829360,286852,147528,1.62813e+06
0.20103,0.000631819,300656,53985.6,242880,940363,289685,158811,1.71432e+06
