"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
2652, 9.047222959286458e-01, 1.073918777032318e+00, 1.121014291107974e-01, 1.171604367061210e+00, 3.118726940827348e+02, -1.623880336261687e+01, -2.241205624011657e+01, 2.681729967935752e+05, 9.053478237859758e+04, 2.684343395986879e+02, 8.124909610713953e-01, -2.704537605966010e-01
2653, 5.897284261555785e-01, 3.792973254148210e-01, -1.104164679224783e+00, 1.291524815662600e+00, 3.198439067386908e+02, 7.961740854161435e-01, 7.732177310323818e+00, 2.937724998206168e+05, 1.016578844257565e+05, 2.734273191888463e+02, 7.462431641595765e-01, 8.343654219847878e-03
2654, 7.493683157628794e-01, 1.071115236230871e+00, -9.639520216732092e-02, 1.228335730811202e+00, 3.136088268873860e+02, 7.261946136425114e+00, 8.104810906781331e+00, 2.800781048626360e+05, 9.599834187494473e+04, 2.714877503770009e+02, 7.723162296180022e-01, -1.335111831735603e-01
2655, 6.606140578488874e-01, 5.596802443150813e-01, -2.557356955412030e-01, 1.272475926514310e+00, 3.262823130034130e+02, -3.070377021001322e+00, 8.892144893393276e+00, 2.902408622333528e+05, 9.934967911922594e+04, 2.712192346641734e+02, 7.758931655074877e-01, -4.951086060865742e-02
2656, 6.684653592780812e-01, 9.831512036390997e-01, 1.249972875590406e-01, 9.997479332764930e-01, 3.238502655922508e+02, -3.249638439653698e+01, 1.188470984085637e+01, 2.337969794373308e+05, 7.229819159757068e+04, 2.512120754530042e+02, 1.023849443421987e+00, -7.275487637045168e-01
2657, 7.347136572838486e-01, 6.494516649016353e-01, 1.219487479113547e-01, 1.119201982171006e+00, 3.235648895079742e+02, -1.310032568142741e+01, -1.834619862869388e+01, 2.581969110271929e+05, 8.447921956816324e+04, 2.622074425826180e+02, 8.914966285185806e-01, -4.222347340741337e-01
2658, 3.719404046058098e-01, 9.529186866966131e-01, -2.616467573341221e-02, 1.437789383459041e+00, 3.148271586688288e+02, 4.568747111371788e+01, 4.912230507710626e+00, 3.244954486702599e+05, 1.157171720513874e+05, 2.795800198197676e+02, 6.592330044275472e-01, 3.607357322182635e-01
2659, 1.203781352627036e+00, 1.033209028458153e+00, -8.135782121779279e-02, 1.307862924823488e+00, 2.925112025671245e+02, 2.227353552836758e+01, 8.248270215409155e+00, 2.954272795822509e+05, 1.050002734824984e+05, 2.788892624869250e+02, 6.693128786048498e-01, 9.211969298849761e-02
2660, 3.966810006418344e-01, 5.973336232625711e-01, 1.227447696465776e-01, 1.095928536359875e+00, 3.311413674491741e+02, -1.289785088667371e+01, 4.717992008110831e+01, 2.542804311568708e+05, 8.126432373264273e+04, 2.575854230420190e+02, 9.479705232914073e-01, -5.028151912206380e-01
2661, -2.012764873558801e+00, 4.618138757658059e+00, -3.197449361062052e+00, 1.289124537614227e+00, 3.203685443501556e+02, 1.317088119763535e-01, 1.116658780823828e+01, 2.933145340281198e+05, 1.013831003603301e+05, 2.731959679056644e+02, 7.494097131393737e-01, 1.456269140682325e-03
2662, -3.049371526857851e+00, 3.663392156135515e+00, -4.280132758297005e+00, 1.289104246487896e+00, 3.203842423203157e+02, 7.228592008454571e-02, 1.114622927377781e+01, 2.933113867240603e+05, 1.013801023058183e+05, 2.731921891898194e+02, 7.494616686715257e-01, 1.381123750139887e-03
2663, 1.078015776254338e+00, 3.007650765091219e-01, -4.237577744395062e-01, 1.302772954925339e+00, 3.172632270485779e+02, -3.262252414299548e-01, 5.183067259019391e+00, 2.959444735052538e+05, 1.029210783204430e+05, 2.744348025488593e+02, 7.323646357470812e-01, 4.000525282403200e-02
2664, 4.544668919775050e+00, 6.518990837351666e+00, -1.840818030017297e+00, 1.288854571223999e+00, 3.204708710526442e+02, 2.114948280392233e-01, 1.142028657978183e+01, 2.932668461512370e+05, 1.013496166618407e+05, 2.731629450828404e+02, 7.498721237057036e-01, 6.170096843043036e-04
2665, -1.043008486256349e+00, 5.411867660653606e+00, -1.733372494391231e+00, 1.289062027542840e+00, 3.204088911065857e+02, 1.845220065583996e-01, 1.126700990073723e+01, 2.933045607299497e+05, 1.013739746362797e+05, 2.731846237255667e+02, 7.495641611404668e-01, 1.227535441864274e-03
