"PointID","x","y","z","Displacement_x","Displacement_y","Displacement_z","Sxx","Syy","Sxy","Szz","Sxz","Syz","Von_Mises_Stress"
4239, 4.935008058417805e-01, 6.646675756648182e-01, -3.180913892351077e-02, -1.012861388091127e-09, 1.253420832085246e-09, -5.860432591464417e-09, 5.259911818715281e+03, 5.002153845376964e+03, -6.305896882882155e+02, 6.599874209777962e+03, 2.624277001817116e+03, -1.701520894637029e+03, 5.722435132785337e+03
4240, 5.118285188599426e-01, 6.724330219247607e-01, -3.166181716108784e-02, -1.298538613368780e-09, 1.326397587708223e-09, -6.203134751956281e-09, 3.163889137544463e+03, 2.917915289338319e+03, -4.151342136908589e+02, 4.672662819647110e+03, -1.839925915374710e+03, 2.165865508433027e+03, 5.239649949820885e+03
4241, 5.277038362525033e-01, 6.604614551895073e-01, -3.163091672079733e-02, -6.042534078247726e-10, 1.031656505063935e-09, -1.269693343308370e-08, 5.745232307954242e+03, 6.871266830590556e+03, 4.242811904572966e+01, 1.254122716587093e+04, 4.776570156387063e+02, 6.388092474227782e+02, 6.458720918473583e+03
4242, 5.301443311450253e-01, 6.801757093728455e-01, -3.139716562329510e-02, -6.732944701147930e-10, 1.208590787263889e-09, -5.181649615347075e-09, 2.910270297186955e+03, 3.044353131128843e+03, 3.954901193343127e+01, 6.340294747797860e+03, 1.564936104864241e+03, 3.421500344402637e+03, 7.334500648954804e+03
4243, 5.142913536904519e-01, 6.921831774311284e-01, -3.137173661489335e-02, -1.060299503836350e-09, 8.624283064705413e-10, -5.479247099166243e-09, 3.354926886846536e+03, 2.618079729330434e+03, -2.530306312867012e+02, 5.068079617537655e+03, 7.022795646605127e+02, -2.049361649555774e+03, 4.360215649042132e+03
4244, 5.326057789603920e-01, 6.999251704528338e-01, -3.114897606837904e-02, -1.187272964873490e-09, 1.073922459597790e-09, -4.616177346993932e-09, 4.692236860594456e+03, 3.915695718988890e+03, -3.052174362127085e+02, 7.364148129752613e+03, 1.473714184189332e+03, -1.305437676406149e+03, 4.660949594575187e+03
4245, 4.006429341720849e-01, 4.758740561842830e-01, -3.471629965792016e-02, -1.414373857153032e-09, 1.404290052199910e-09, -6.656770884633561e-09, 3.829440418660151e+03, 4.045197248211835e+03, -8.081693446560777e+02, 6.341731237389479e+03, -1.946091620908417e+03, 1.451496617514452e+03, 5.045579294512382e+03
4246, 5.167418769356863e-01, 7.119138359632089e-01, -3.106387207763209e-02, -1.098877791294734e-09, 3.880732884448343e-11, -1.315546447452173e-08, 8.638514555599317e+03, 9.436049219925255e+03, -1.348139143509238e+02, 1.850798601165580e+04, 6.436033196682015e+02, 5.313907278454121e+01, 9.564358531280370e+03
4247, 5.350561788412402e-01, 7.196563017286005e-01, -3.088652005849331e-02, -1.790238953961620e-09, 7.162339855394674e-10, -5.876396339119752e-09, 5.432168447342854e+03, 5.145630702011969e+03, 1.533865024677508e+02, 9.411404323361490e+03, 2.923661010925709e+03, -7.693319297620991e+02, 6.674294085882114e+03
4248, 5.460074016836034e-01, 6.681843384892003e-01, -3.123520377122330e-02, -1.218609892407380e-09, 9.773855367159408e-10, -4.873445831944973e-09, 2.792773364102973e+03, 3.094206099696279e+03, 4.245510311956933e+02, 4.136213426104407e+03, 9.893780125181022e+02, 4.536387017756393e+02, 2.363353038748083e+03
4249, 4.446366649093432e-01, 5.505650807255108e-01, -3.361912224599976e-02, -1.772613184744115e-09, 1.510222339721073e-09, -1.609885266083759e-08, 8.253982624807159e+03, 8.654604177605055e+03, -2.856649700804492e+02, 1.421703882479656e+04, 1.657390855920540e+02, 5.729480028155008e+02, 5.885714743274606e+03
4250, 5.191923614662339e-01, 7.316437897063726e-01, -3.073662933719519e-02, -1.296056996186784e-09, 1.478368692363719e-09, -6.320724663933182e-09, 2.915077897998643e+03, 4.837253166684553e+03, -3.461641322559324e+02, 6.335019143083326e+03, 1.509180082919450e+03, 2.748723038749059e+03, 6.218989212114122e+03
4251, 5.375063955320332e-01, 7.393868472379630e-01, -3.060877437979521e-02, -1.383090719581500e-09, 1.074453911439800e-09, -5.572051678582621e-09, 4.033484330519869e+03, 3.441117684896682e+03, 6.442607368228279e+01, 5.832979320936777e+03, -1.707028390801113e+03, -5.794393135514397e+02, 3.796917297868332e+03
4252, 5.533693761169193e-01, 7.273973411462864e-01, -3.059368688551218e-02, -1.153743880086402e-09, 8.754338648443508e-10, -5.158359431243927e-09, 3.962270571913403e+03, 4.510918490060063e+03, 4.185956822125943e+01, 7.195696222049621e+03, 3.914170047207722e+02, -2.765891379603578e+03, 5.691870305797659e+03
4253, 5.558201077804708e-01, 7.471288299976376e-01, -3.035650450649282e-02, -1.414307522720512e-09, 1.093981635454079e-09, -1.269466497054299e-08, 7.737796510864866e+03, 8.252038644579452e+03, -5.282011019705664e+02, 1.547751191718984e+04, -3.845479249510994e+02, -8.710666613842706e+02, 7.729453001082677e+03
4254, 5.399563279854310e-01, 7.591175585189953e-01, -3.031221825592525e-02, -1.566341832475769e-09, 9.408203707484331e-10, -5.585767630887837e-09, 3.975007532409599e+03, 3.302946198438302e+03, 3.185679045465551e+02, 6.666456062640172e+03, -3.384128320813484e+03, 7.115663000636421e+02, 6.759052442452080e+03
4255, 5.582701630366589e-01, 7.668599894894403e-01, -3.010442583566234e-02, -1.385121353011768e-09, 1.484533575687968e-09, -5.460632773431810e-09, 3.525168292257663e+03, 5.698865853351149e+03, -5.206735778898479e+01, 5.726450059254059e+03, 6.737672995528895e+02, 7.374725547541983e+02, 2.790573266327858e+03
4256, 5.424062872585487e-01, 7.788476534189053e-01, -2.999730378650785e-02, -1.114223456488293e-09, 1.160453557162759e-09, -5.758593693047349e-09, 4.631180207948606e+03, 5.543123143854455e+03, 1.049667417374380e+03, 8.233684105315857e+03, 1.148239428939395e+02, -3.898245153006639e+03, 7.710920876381371e+03
4257, 5.607199919717997e-01, 7.865906277451149e-01, -2.983763162000462e-02, -1.858058938325382e-09, 2.555042474494238e-09, -7.831036271799743e-09, 9.002414621795508e+03, 8.668671368099527e+03, 2.280013994475273e+02, 1.771449344296692e+04, 1.312523886467624e+03, -5.121779505814445e+03, 1.276484571659844e+04
4258, 5.448562370315625e-01, 7.985770225841921e-01, -2.966031427025096e-02, -1.671935707796474e-09, 7.744640779674113e-10, -1.729485562354272e-08, 1.563242445388439e+04, 1.455483977641378e+04, 1.127829242023047e+03, 3.432026189393025e+04, -2.079552141785053e+03, 6.313420292372007e+01, 1.968084728142022e+04
4259, 5.631696473616026e-01, 8.063206895621174e-01, -2.955377109376024e-02, -7.576792289603136e-10, 1.484064526182070e-09, -8.974477591694590e-09, 1.039050993131143e+04, 8.982894500239045e+03, 4.874349665419516e+00, 2.220743610017760e+04, 2.405798940413677e+02, -8.525316999668411e+02, 1.267315868825985e+04
4260, 5.473062645736801e-01, 8.183055988575989e-01, -2.929915077183003e-02, -8.616062191782635e-10, -3.433856652517216e-11, -7.954902930055425e-09, 8.100112513639231e+03, 8.520206318412820e+03, -1.980533396074945e+02, 1.824381975065489e+04, -4.741854673083247e+03, 3.889193362565975e+03, 1.455199898225603e+04
4261, 5.656191829940302e-01, 8.260501297920788e-01, -2.925030872570912e-02, -2.145447542614500e-09, 3.477869801578720e-10, -1.684719180826814e-08, 1.440088796687689e+04, 1.425219389732954e+04, 3.838853139324395e+01, 3.102365014054462e+04, 9.757777541404280e+02, 1.734392633127100e+03, 1.704978708064555e+04
4262, 5.814824580238509e-01, 8.140624845359585e-01, -2.931519274923476e-02, -1.115051093813535e-09, 8.363996075079426e-10, -5.819199335832083e-09, 6.096340130749196e+03, 5.594212372456406e+03, -3.730748428479824e+02, 1.035358042465697e+04, 4.457330106377900e+03, 7.163852956657112e+02, 9.059495513179443e+03
4263, 5.839324047248384e-01, 8.337930661281456e-01, -2.905877832547091e-02, -1.434520118479524e-09, 9.261379933711831e-10, -5.697585820929962e-09, 4.554263132784634e+03, 4.411888782596221e+03, 1.033662321717540e+03, 5.983495410055615e+03, 2.728126872407965e+03, 1.495401625345652e+03, 5.874397119693872e+03
4264, 5.680684966256915e-01, 8.457797486087849e-01, -2.892705705114047e-02, -1.157492681265979e-09, 7.264204871028890e-12, -6.277756232777507e-09, 5.483158811887727e+03, 6.901558418670740e+03, -1.738657211119906e+02, 9.389866388407601e+03, 4.536745656063607e+02, 3.695166487773714e+03, 7.307794801516631e+03
4265, 5.863816973634161e-01, 8.535233204135876e-01, -2.878696402209189e-02, -1.123932383359065e-09, 1.441387797179857e-09, -5.699490573189676e-09, 5.067677446037351e+03, 4.433195200099048e+03, 1.228107906471301e+02, 8.623869972068549e+03, -2.672059505202691e+03, -3.369358419860201e+02, 6.091875308744517e+03
4266, 2.812577683592196e-01, 5.371488935961134e-01, -1.294615693752934e-02, -4.828326481692950e-10, 2.259929305902771e-10, -1.948059166711705e-09, 2.071810567192274e+03, 2.947518636642971e+03, 7.633713776106263e+02, 9.340815826854994e+03, -1.059262000699637e+03, 4.104071946571528e+02, 7.270446565394883e+03
4267, 4.727600912296330e-01, 6.372345870820315e-01, -3.219229436335171e-02, -1.721930863490207e-09, 6.650351769051919e-10, -6.543345512447744e-09, 4.908077865302047e+03, 4.880307319292794e+03, -6.749289620181586e+02, 7.426500077025113e+03, 3.720927723722971e+03, 1.194763764050866e+03, 7.321068067032123e+03
4268, 5.705179428467175e-01, 8.655086272405985e-01, -2.857916571604666e-02, -1.802607253075755e-09, 1.210374272419506e-09, -5.557783665379804e-09, 5.683444876568419e+03, 4.445085020079437e+03, -5.404736464588601e+02, 6.542175411921588e+03, 2.731168140928403e+03, -8.118857194388577e+02, 5.344718840400943e+03
4269, 5.888307973197928e-01, 8.732529954540509e-01, -2.849608023853609e-02, -1.384400096886083e-09, 9.880753597266110e-10, -4.393252881149241e-09, 3.581164061900815e+03, 2.309903025445441e+03, -1.034589498767570e+03, 5.151939222940574e+03, -1.869391513458763e+03, 2.220408564884825e+03, 5.879281185511358e+03
4270, 5.997946533517355e-01, 8.218031800445204e-01, -2.896579065432934e-02, -8.402894412489356e-10, 1.047113937124504e-09, -5.365397853300390e-09, 4.061117295468413e+03, 3.649226147246182e+03, 1.019692060303739e+02, 6.170967129702020e+03, -1.315315344677795e+03, -2.063671501941078e+03, 4.846413709160579e+03
4271, 5.716817569308590e-01, 7.351375409156207e-01, -3.020327096119664e-02, -1.426521894033536e-09, 7.378955603407766e-10, -5.592983740092342e-09, 4.376701272423710e+03, 4.262489909861621e+03, -2.255711255069583e+02, 7.937675508113812e+03, 1.985191674186803e+03, -2.140976478358310e+03, 6.231150074626155e+03
4272, 4.482383848707394e-01, 4.398993729550746e-01, -3.495662676053689e-02, -1.384397650371056e-09, 8.362537085101127e-10, -5.160393166532132e-09, 3.552028118968859e+03, 3.071141853353737e+03, -1.725233660940989e+02, 3.053696261110216e+03, 2.133140187334081e+03, 5.580658459366646e+01, 3.740246319630273e+03
4273, 5.008792547306404e-01, 7.238981136258102e-01, -3.071738654405338e-02, -8.130331282392692e-10, 1.057643677822146e-09, -6.546863154801477e-09, 5.201786468665992e+03, 4.945264841322342e+03, 2.532245036892816e+01, 9.166957757330303e+03, -2.839874527035470e+03, 1.102509531944849e+03, 6.681968748571631e+03
4274, 5.729675315736320e-01, 8.852367038625220e-01, -2.820678765763815e-02, -2.170517293925770e-09, 8.590519625416450e-10, -5.803211678470947e-09, 5.940594151188044e+03, 4.962367432585126e+03, -1.272524427874291e+02, 9.439356383564214e+03, 4.780240505032219e+03, 5.548966453710004e+02, 9.281446850626780e+03
4275, 5.912797900709961e-01, 8.929820497269999e-01, -2.818543274273500e-02, -1.821929669125429e-09, 7.461648292696454e-10, -4.239471156842430e-09, 3.679974564174675e+03, 3.663851623545110e+03, -2.101537957237481e+02, 4.822782469767018e+03, 4.370728162838818e+02, -2.120390898446609e+03, 3.939347631617662e+03
4276, 6.071432273118220e-01, 8.809953040064189e-01, -2.827270487099231e-02, -1.440600018845972e-09, 3.399599229699471e-10, -4.513051275096998e-09, 3.746137086690173e+03, 4.204249486706401e+03, -8.255566929257438e+01, 5.464623769416645e+03, 2.054133093136322e+02, 2.822879282952199e+03, 5.140892522512589e+03
4277, 6.095925934430028e-01, 9.007255766331164e-01, -2.801179486210749e-02, -1.346061724652428e-09, 7.708075863950386e-10, -4.786651399574472e-09, 5.545321641433058e+03, 4.240386915056407e+03, -4.259020318691830e+02, 8.075378789021301e+03, -4.845194171913114e+02, -2.229418954294787e+03, 5.250236631070557e+03
4278, 5.937285698140167e-01, 9.127112636241774e-01, -2.785231064012745e-02, -1.865992568863150e-09, 6.069089332344114e-10, -1.202858173389644e-08, 1.084102165972397e+04, 1.046749432106481e+04, -7.225893606300799e+01, 2.205343943041616e+04, 5.641764608381411e+02, -2.272270228382645e+02, 1.145300943705275e+04
4279, 6.120413136774864e-01, 9.204555229902381e-01, -2.773414321682407e-02, -1.939456958832810e-09, 2.031685568942610e-10, -5.463134375029415e-09, 5.234845456930789e+03, 4.826172399017002e+03, 4.182555384385665e+01, 8.760448754291496e+03, 1.205504513253528e+03, 1.860837098511422e+03, 5.365708434682670e+03
4280, 6.279044875138136e-01, 9.084675107049304e-01, -2.771140853218396e-02, -1.396466149340225e-09, 3.753086664764237e-10, -1.108998715643276e-08, 6.725525913712551e+03, 6.315174816905394e+03, 4.657968862067371e+01, 1.189342772259937e+04, 6.627422048007543e+02, -2.246579461438536e+02, 5.520131843983450e+03
4281, 6.303537816543232e-01, 9.281985135599993e-01, -2.747801577407787e-02, -1.528789159044266e-09, 8.415846863855962e-10, -4.957161464942422e-09, 4.688428037974836e+03, 4.920427102805396e+03, 4.308686775636676e+01, 6.565755345240129e+03, 9.395796844909161e+02, 2.664107328590249e+03, 5.204713840818525e+03
4282, 2.463482037681482e-01, 4.671223788414874e-01, -1.307538075519579e-02, -1.798719116313382e-10, 1.203316472441498e-10, -4.560337003038171e-11, 6.602399023595118e+02, 6.573481306703281e+02, 1.741083867027895e+02, 1.452110523559097e+03, -3.532960235440466e+02, 1.702242182027523e+02, 1.087051809810124e+03
4283, 6.144896895828666e-01, 9.401857264432394e-01, -2.743581837863295e-02, -1.456372508897800e-09, -2.558548967794889e-11, -5.991955960504480e-09, 3.015036264721712e+03, 4.678945058063377e+03, 9.329545117749375e+01, 3.700110062792474e+03, -3.973159150538762e+02, -3.768969110134586e+03, 6.724068311432262e+03
4284, 6.328023768234851e-01, 9.479292434424096e-01, -2.722882842467845e-02, -1.323105859256248e-09, 1.131781328991627e-09, -5.341442711146058e-09, 5.350067296720250e+03, 5.654803209877220e+03, -1.737017614403692e+02, 7.185850634586156e+03, 3.375751088043164e+03, -2.590033415128871e+03, 7.570069863220512e+03
4285, 3.175559169358512e-01, 3.659291561525251e-01, -3.560231330005073e-02, -2.621570676728416e-09, 2.730052328319666e-09, -1.984266899974971e-08, 1.052492691682335e+04, 9.512865642200066e+03, -1.415366356520877e+02, 1.924913889780577e+04, 7.323044115064265e+02, 2.063050907616501e+02, 9.368146683988201e+03
4286, 4.588911860532495e-01, 8.928832370367505e-01, -1.247105818617379e-02, -6.194139329813403e-10, 6.263813044761342e-10, -1.096151939363008e-09, 4.013216547703320e+02, 2.851631429815545e+02, 6.038719962795763e+02, 3.275614024023102e+03, -1.206567936683825e+03, 5.210084102730275e+02, 3.858066220240658e+03
