"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
131, 5.454676153951814e-02, 2.401897778829271e-02, -6.853503055467582e-05, 2.893715371596875e-05, -2.644302822041975e+06, -2.442485113643454e+05, 2.751688980196919e+04, 2.400685196167912e+06
132, 7.640247874542017e-01, 2.555744565522233e-02, -5.368369104187218e-04, 1.459116017330733e-02, -7.793797576435324e+04, 5.774567866847909e+03, 2.342031880786532e+04, 9.592619711764851e+04
133, 8.229295107187748e-01, 4.300233002464899e-03, -1.430412555004932e-05, 1.610960913144364e-02, 2.241052554328892e+04, -2.000727795566976e+03, 1.643666344623831e+04, 4.094587782125852e+04
134, 8.046566490081991e-01, 1.839946429817115e-02, -3.707767041501061e-04, 1.563338264675123e-02, -3.393075990948058e+04, 6.989867583928967e+02, 1.941288914796306e+04, 5.202557462023368e+04
135, 8.440270490961900e-01, 1.089332864254128e-02, -1.916774507737779e-04, 1.665442062302198e-02, -9.921082603400024e+03, -3.517594955721437e+02, 1.477734973755310e+04, 3.106528940483013e+04
136, 9.686534179528660e-01, 2.042627793953139e-03, -3.825873804775324e-06, 1.993388114845334e-02, -1.038768539876729e+04, -8.218931892407969e+03, 3.360352036625370e+03, 7.061965378813104e+03
137, 8.665349974513943e-01, 8.204479495203282e-03, -1.296333798485584e-04, 1.724175914918552e-02, -6.811966714356617e+03, -1.576866233275264e+03, 1.317645577608457e+04, 2.686786601729783e+04
138, 3.973268305362796e-01, -2.062836453280328e-02, 5.930511307414596e-04, 5.872017145205310e-03, 4.316894748002314e+05, 1.752678835870274e+04, 6.515692460207218e+04, 4.341801816468187e+05
139, 4.066700510668398e-01, -2.659281018491663e-03, 2.064175063539380e-04, 6.069966256462027e-03, 2.336221704508661e+05, 2.373880073444953e+04, 7.846918962685819e+04, 2.620699978370308e+05
140, 4.269223676397205e-01, -1.818542477264619e-03, 1.894256360486258e-04, 6.517433146703638e-03, 2.100178164906644e+05, 2.310637565229074e+04, 7.044581747612410e+04, 2.340648190476186e+05
141, 4.160748716342525e-01, 1.536155603904590e-02, -1.856211370679933e-04, 6.272310734391451e-03, 4.793506664395383e+04, 3.004233644926194e+04, 7.845205874487245e+04, 1.579210305154311e+05
142, 3.957310706537015e-01, 1.449338912604128e-02, -1.632618872780675e-04, 5.825669083481972e-03, 5.814350112512094e+04, 3.084880266405481e+04, 8.727595023377225e+04, 1.766730497866386e+05
143, 4.363670491508843e-01, 1.618760295133900e-02, -2.077457188269115e-04, 6.723087528247022e-03, 3.643745909173621e+04, 2.921570062488325e+04, 7.058319050415244e+04, 1.413509848651061e+05
144, 4.051964526601900e-01, 3.152834713834579e-02, -5.333712913066018e-04, 6.029909681318731e-03, -1.174852248288517e+05, 3.423610899095557e+04, 7.986324387781030e+04, 2.202996006051936e+05
145, 3.848128117936778e-01, 3.076188516682927e-02, -5.080737095025558e-04, 5.585539085161441e-03, -1.214654675627919e+05, 3.677003242285241e+04, 8.313433981057747e+04, 2.295294039522368e+05
146, 3.753524428032796e-01, 1.356859858717361e-02, -1.404572646674131e-04, 5.384157318205643e-03, 7.291043172100795e+04, 3.366447422018448e+04, 9.622029868947384e+04, 1.964017023849913e+05
147, 3.644173846774071e-01, 2.988645409861292e-02, -4.810967633875038e-04, 5.147072597345483e-03, -1.246575794615514e+05, 4.083286954821063e+04, 9.680354044637976e+04, 2.546974489178644e+05
148, 3.550134956621845e-01, 1.257057333110983e-02, -1.169394886295080e-04, 4.949651834586682e-03, 8.321058606188135e+04, 3.446408456821749e+04, 1.059310298171146e+05, 2.173976856370128e+05
149, 3.439974420069055e-01, 2.973245781499734e-02, -4.690286470280785e-04, 4.714426045909046e-03, -1.391106943355782e+05, 4.146738097346225e+04, 1.010332762357071e+05, 2.709969241707372e+05
