JST,LAX-FRIEDRICH
0.350808576,0.1907285942
0.3499095337,0.1907285942
0.3491434551,0.1907285942
0.3485118074,0.1907285942
0.3479994015,0.1907285942
0.3475913928,0.231916873
0.3472749797,0.241938668
0.3470405625,0.2440563887
0.3468608493,0.2460305142
0.3467249853,0.2493193533
0.3466192523,0.2531980093
0.3465295661,0.2567771731
0.3464445808,0.2596360618
0.3463551007,0.2617490563
0.3462527734,0.2632880697
0.3461343556,0.2644270538
0.3459980798,0.2652872887
0.3458459513,0.2659494703
0.3456806191,0.2664647504
0.3455054307,0.2668675143
0.3453241057,0.2671832512
0.3451409026,0.2674320726
0.3449610737,0.267629967
0.3447904313,0.2677893728
0.3446345629,0.2679193669
0.3444981073,0.2680271326
0.3443846924,0.2681161425
0.3442968754,0.2681913688
0.3442363807,0.2682569983
0.3442037565,0.2683144174
0.3441985025,0.2683643589
0.344219051,0.2684082659
0.3442632853,0.2684466413
0.3443285131,0.2684795707
0.344411473,0.2685076756
0.3445088667,0.2685317683
0.3446173853,0.2685524133
0.3447338529,0.2685700551
0.3448554567,0.2685850828
0.3449798423,0.2685978312
0.345104746,0.2686086033
0.3452282625,0.2686176756
0.3453490684,0.2686252993
0.3454664318,0.2686317
0.3455799614,0.2686370719
0.345689412,0.2686415637
0.345794579,0.2686453177
0.3458953219,0.2686484622
0.3459916384,0.2686510993
0.3460835801,0.2686532988
0.3461711549,0.2686551338
0.3462566352,0.2686566711
0.346340629,0.2686579609
0.346419997,0.2686590432
0.346494193,0.2686599511
0.3465636399,0.2686607124
0.3466288645,0.2686613507
0.3466902242,0.2686618858
0.3467478936,0.2686623346
0.3468019528,0.2686627124
0.3468524871,0.268663029
0.3468997067,0.2686632931
0.346943943,0.2686635127
0.34698551,0.2686636952
0.3470246562,0.2686638472
0.3470615889,0.2686639739
0.3470964898,0.2686640795
0.3471295181,0.2686641673
0.3471608077,0.2686642403
0.3471907293,0.2686643013
0.3472186975,0.2686643522
0.3472448092,0.2686643946
0.3472699265,0.26866443
0.3472940625,0.2686644595
0.3473167202,0.2686644843
0.3473376549,0.268664505
0.3473571926,0.2686645224
0.3473753394,0.268664537
0.3473921019,0.2686645494
0.3474074892,0.2686645598
0.3474215239,0.2686645685
0.3474342449,0.2686645758
0.3474457118,0.268664582
0.3474560031,0.2686645872
0.3474647629,0.2686645916
0.3474722388,0.2686645953
0.3474790397,0.2686645984
0.3474852698,0.2686646011
0.3474909338,0.2686646033
0.3474960449,0.2686646051
0.3475006478,0.2686646067
0.3475048025,0.268664608
0.3475088545,0.2686646091
0.3475128225,0.26866461
0.347516492,0.2686646108
0.3475198645,0.2686646114
0.3475229978,0.268664612
0.3475259911,0.2686646124
0.3475287976,0.2686646128
0.3475314022,0.2686646131
0.3475338167,0.2686646133
0.3475360759,0.2686646136
0.3475382048,0.2686646137
0.3475402132,0.2686646139
0.3475421016,0.268664614
0.3475438678,0.2686646141
0.3475455113,0.2686646142
0.3475470342,0.2686646143
0.3475484418,0.2686646143
0.3475497411,0.2686646144
0.3475509404,0.2686646144
0.3475520488,0.2686646145
0.3475530771,0.2686646145
0.3475540412,0.2686646145
0.3475549561,0.2686646145
0.3475558184,0.2686646146
0.3475566131,0.2686646146
0.347557347,0.2686646146
0.3475580285,0.2686646146
0.347558664,0.2686646146
0.3475592573,0.2686646146
0.3475598106,0.2686646146
0.3475603255,0.2686646146
0.3475608036,0.2686646146
0.3475612458,0.2686646146
0.3475616536,0.2686646146
0.347562028,0.2686646146
0.3475623702,0.2686646146
0.3475626816,0.2686646146
0.3475629637,0.2686646146
0.347563218,0.2686646146
0.3475634463,0.2686646146
0.3475636503,0.2686646146
0.3475638322,0.2686646147
0.3475639936,0.2686646147
0.347564136,0.2686646147
0.3475642601,0.2686646147
0.3475643689,0.2686646147
0.3475644648,0.2686646147
0.3475645497,0.2686646147
0.3475646251,0.2686646147
0.3475646921,0.2686646147
0.3475647515,0.2686646147
0.3475648043,0.2686646147
0.347564851,0.2686646147
0.3475648924,0.2686646147
0.347564929,0.2686646147
0.3475649613,0.2686646147
0.3475649899,0.2686646147
0.3475650151,0.2686646147
0.3475650378,0.2686646147
0.3475650572,0.2686646147
0.3475650729,0.2686646147
0.3475650855,0.2686646147
0.3475650956,0.2686646147
0.3475651036,0.2686646147
0.3475651098,0.2686646147
0.3475651141,0.2686646147
0.3475651171,0.2686646147
0.347565119,0.2686646147
0.34756512,0.2686646147
0.3475651202,0.2686646147
0.3475651199,0.2686646147
0.3475651191,0.2686646147
0.3475651182,0.2686646147
0.347565117,0.2686646147
0.3475651158,0.2686646147
0.3475651147,0.2686646147
0.3475651136,0.2686646147
0.3475651127,0.2686646147
0.347565112,0.2686646147
0.3475651114,0.2686646147
0.3475651111,0.2686646147
0.3475651109,0.2686646147
0.3475651108,0.253216191
0.347565111,0.2494615601
0.3475651112,0.2486722349
0.3475651115,0.2479362801
0.3475651118,0.2467069139
0.3475651122,0.2452534834
0.3475651126,0.2439132101
0.347565113,0.2428441089
0.3475651134,0.2420541453
0.3475651137,0.2414783911
0.347565114,0.2410517284
0.3475651142,0.2407290527
0.3475651144,0.2404804279
0.3475651146,0.240286884
0.3475651146,0.240135633
0.3475651146,0.2400171595
0.3475651146,0.2399239324
0.3475651145,0.2398499393
0.3475651143,0.239789801
0.3475651141,0.2397411172
0.3475651138,0.2397023162
0.3475651134,0.2396701507
0.347565113,0.2396422625
0.3475651126,0.2396178845
0.3475651121,0.239596689
0.3475651116,0.2395783621
0.347565111,0.2395622492
0.3475651105,0.2395481537
0.3475651099,0.2395360572
0.3475651093,0.239525729
0.3475651087,0.2395168615
0.3475651081,0.239509239
0.3475651075,0.239502705
0.3475651069,0.2394971259
0.3475651063,0.239492383
0.3475651057,0.2394883666
0.3475651051,0.2394849768
0.3475651045,0.2394821227
0.3475651039,0.2394797228
0.3475651034,0.2394777061
0.3475651028,0.2394760135
0.3475651023,0.2394746003
0.3475651018,0.2394734182
0.3475651013,0.2394724315
0.3475651009,0.2394716082
0.3475651005,0.2394709197
0.3475651001,0.2394703434
0.3475650997,0.2394698611
0.3475650993,0.2394694575
0.347565099,0.23946912
0.3475650987,0.2394688377
0.3475650984,0.2394686015
0.3475650981,0.2394684038
0.3475650978,0.2394682379
0.3475650976,0.2394680983
0.3475650974,0.2394679819
0.3475650972,0.2394678854
0.347565097,0.2394678052
0.3475650969,0.2394677385
0.3475650967,0.2394676828
0.3475650966,0.2394676363
0.3475650965,0.2394675975
0.3475650964,0.2394675653
0.3475650963,0.2394675384
0.3475650962,0.239467516
0.3475650961,0.2394674973
0.347565096,0.2394674817
0.347565096,0.2394674686
0.3475650959,0.2394674576
0.3475650959,0.2394674485
0.3475650958,0.2394674408
0.3475650958,0.2394674344
0.3475650958,0.2394674289
0.3475650957,0.2394674244
0.3475650957,0.2394674205
0.3475650957,0.2394674173
0.3475650957,0.2394674146
0.3475650956,0.2394674123
0.3475650956,0.2394674104
0.3475650956,0.2394674087
0.3475650956,0.2394674074
0.3475650956,0.2394674062
0.3475650956,0.2394674052
0.3475650956,0.2394674044
0.3475650956,0.2394674037
0.3475650956,0.2394674032
0.3475650955,0.2394674027
0.3475650955,0.2394674023
0.3475650955,0.2394674019
0.3475650955,0.2394674017
0.3475650955,0.2394674014
0.3475650955,0.2394674012
0.3475650955,0.2394674011
0.3475650955,0.2394674009
0.3475650955,0.2394674008
0.3475650955,0.2394674007
0.3475650955,0.2394674007
0.3475650955,0.2394674006
0.3475650955,0.2394674005
0.3475650955,0.2394674005
0.3475650955,0.2394674004
0.3475650955,0.2394674004
0.3475650954,0.2394674004
0.3475650954,0.2394674004
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674003
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.3475650954,0.2394674002
0.4147056593,0.2394674002
0.4238206867,0.2394674002
0.4248219085,0.2394674002
0.4303218467,0.2394674002
0.4391589135,0.2394674002
0.4479674156,0.2394674002
0.4550304329,0.2394674002
0.4601992747,0.2394674002
0.4638830623,0.2394674002
0.4665385301,0.2394674002
0.4684703979,0.2394674002
0.4698803549,0.2394674002
0.4709071375,0.2394674002
0.4716431355,0.2394674002
0.4721947843,0.2394674002
0.4726558507,0.2394674002
0.4730824407,0.2394674002
0.4735075639,0.2394674002
0.4739187247,0.2394674002
0.474316545,0.2394674002
0.4747098439,0.2452510971
0.4750560933,0.2466567058
0.4753538988,0.2469523726
0.4756077171,0.2472280662
0.4758168721,0.2476885053
0.4759537713,0.2482329475
0.4760081333,0.2487350182
0.4759952317,0.2491354482
0.4759332475,0.2494312389
0.4758172354,0.249646728
0.4756639605,0.2498063361
0.4754986947,0.2499269904
0.4753317761,0.2500199247
0.4751702003,0.250092257
0.4750228456,0.2501487828
0.4748994138,0.2501930674
0.4748071106,0.2502279306
0.4747491259,0.2502556198
0.4747250149,0.2502782361
0.4747285405,0.2502965464
0.4747552816,0.2503110909
0.4748027003,0.2503231483
0.4748633295,0.2503336232
0.4749299584,0.2503427977
0.4749948341,0.2503507838
0.4750526468,0.2503576914
0.4750992686,0.250363759
0.4751289536,0.2503690637
0.4751396928,0.2503736157
0.4751306687,0.2503775022
0.47510191,0.250380838
0.4750549645,0.2503837029
0.4749927267,0.2503861562
0.4749181427,0.2503882491
0.4748337643,0.250390027
0.4747423618,0.2503915313
0.4746468334,0.2503927999
0.4745498447,0.2503938673
0.4744532535,0.2503947644
0.4743586587,0.2503955179
0.4742678762,0.2503961501
0.4741818094,0.2503966779
0.4741010472,0.250397119
0.4740256371,0.2503974873
0.4739554335,0.2503977949
0.4738901612,0.2503980524
0.4738294147,0.250398268
0.4737727362,0.2503984486
0.4737196924,0.2503985998
0.4736699007,0.2503987263
0.473623017,0.2503988323
0.4735787791,0.250398921
0.4735370022,0.2503989953
0.4734975504,0.2503990576
0.4734603752,0.25039911
0.4734254913,0.2503991538
0.4733942177,0.2503991903
0.4733658434,0.2503992206
0.4733389107,0.2503992458
0.4733136498,0.2503992668
0.4732903565,0.2503992843
0.4732691376,0.250399299
0.4732499426,0.2503993111
0.473232662,0.2503993212
0.4732172158,0.2503993297
0.4732025393,0.2503993367
0.4731885339,0.2503993426
0.4731757452,0.2503993475
0.4731640531,0.2503993517
0.4731534233,0.2503993551
0.4731435013,0.250399358
0.47313404,0.2503993604
0.4731249208,0.2503993624
0.4731160939,0.2503993642
0.4731075363,0.2503993656
0.4730992375,0.2503993668
0.4730911834,0.2503993678
0.4730832044,0.2503993687
0.4730755161,0.2503993694
0.4730682422,0.25039937
0.4730613636,0.2503993705
0.4730549515,0.250399371
0.4730490207,0.2503993713
0.4730435775,0.2503993717
0.4730386274,0.2503993719
0.4730341708,0.2503993721
0.4730301995,0.2503993723
0.4730266965,0.2503993725
0.4730236384,0.2503993726
0.4730209961,0.2503993727
0.4730187371,0.2503993728
0.4730168266,0.2503993729
0.4730152291,0.2503993729
0.4730139094,0.250399373
0.4730128343,0.250399373
0.473011973,0.250399373
0.4730112979,0.2503993731
0.4730107847,0.2503993731
0.4730104212,0.2503993731
0.4730101861,0.2503993731
0.4730100189,0.2503993732
0.4730099127,0.2503993732
0.4730098974,0.2503993732
0.4730099639,0.2503993732
0.4730100857,0.2503993732
0.4730102529,0.2503993732
0.4730104517,0.2503993732
0.4730106726,0.2503993732
0.4730109108,0.2503993732
0.4730111634,0.2503993732
0.4730114303,0.2503993732
0.473011704,0.2503993732
0.4730119728,0.2503993732
0.4730122313,0.2503993732
0.4730124796,0.2503993732
0.4730127177,0.2503993732
0.4730129453,0.2503993732
0.4730131621,0.2503993732
0.4730133683,0.2503993732
0.4730135648,0.2503993732
0.4730137479,0.2503993732
0.4730139188,0.2503993732
0.4730140888,0.2503993732
0.4730142602,0.2503993732
0.4730144282,0.2503993732
0.4730145921,0.2503993732
0.4730147528,0.2503993732
0.473014911,0.2503993732
0.4730150647,0.2503993732
0.4730152159,0.2503993732
0.4730153659,0.2503993732
0.4730155148,0.2503993732
0.4730156624,0.2503993732
0.4730158095,0.2503993732
0.4730159552,0.2503993732
0.4730160962,0.2503993732
0.4730162322,0.2503993732
0.4730163632,0.2503993732
0.4730164892,0.2503993732
0.4730166101,0.2503993732
0.4730167255,0.2503993732
0.4730168354,0.2503993732
0.4730169395,0.2503993732
0.4730170376,0.2503993732
0.4730171299,0.2503993732
0.4730172162,0.2503993732
0.4730172968,0.2503993732
0.4730173717,0.2503993732
0.473017441,0.2503993732
0.473017505,0.2503993732
0.4730175638,0.2503993732
0.4730176176,0.2503993732
0.4730176668,0.2503993732
0.4730177115,0.2503993732
0.473017752,0.2503993732
0.4730177887,0.2503993732
0.4730178217,0.2503993732
0.4730178515,0.2503993732
0.4730178781,0.2503993732
0.473017902,0.2482341183
0.4730179221,0.2477079178
0.4730179404,0.2475972582
0.4730179581,0.2474940716
0.4730179739,0.2473217248
0.4730179879,0.2471179464
0.4730180003,0.2469300294
0.4730180115,0.2467801471
0.4730180217,0.2466694199
0.4730180309,0.2465887403
0.473018039,0.2465289717
0.4730180463,0.2464837827
0.4730180529,0.2464489713
0.4730180589,0.2464218752
0.4730180643,0.2464007003
0.4730180692,0.246384112
0.4730180737,0.2463710551
0.4730180777,0.2463606875
0.4730180812,0.2463522364
0.4730180844,0.2463453943
0.4730180872,0.2463399515
0.4730180896,0.2463354393
0.4730180917,0.2463315223
0.4730180935,0.2463280942
0.473018095,0.2463251115
0.4730180962,0.2463225321
0.4730180972,0.2463202655
0.4730180978,0.2463182834
0.4730180983,0.2463165825
0.4730180986,0.2463151303
0.4730180986,0.2463138837
0.4730180985,0.2463128127
0.4730180983,0.2463118952
0.4730180979,0.2463111123
0.4730180974,0.246310447
0.4730180968,0.2463098839
0.4730180961,0.2463094089
0.4730180954,0.2463090091
0.4730180946,0.2463086731
0.4730180938,0.2463083907
0.4730180929,0.2463081538
0.473018092,0.2463079561
0.4730180911,0.2463077907
0.4730180902,0.2463076527
0.4730180893,0.2463075374
0.4730180884,0.246307441
0.4730180876,0.2463073603
0.4730180867,0.2463072927
0.4730180859,0.2463072361
0.4730180852,0.2463071887
0.4730180844,0.2463071491
0.4730180837,0.2463071159
0.4730180831,0.2463070881
0.4730180824,0.2463070648
0.4730180819,0.2463070452
0.4730180813,0.2463070289
0.4730180808,0.2463070153
0.4730180803,0.246307004
0.4730180798,0.2463069946
0.4730180794,0.2463069867
0.473018079,0.2463069802
0.4730180786,0.2463069747
0.4730180783,0.2463069702
0.473018078,0.2463069664
0.4730180777,0.2463069632
0.4730180774,0.2463069606
0.4730180771,0.2463069584
0.4730180768,0.2463069566
0.4730180766,0.246306955
0.4730180764,0.2463069537
0.4730180761,0.2463069527
0.4730180759,0.2463069517
0.4730180757,0.246306951
0.4730180756,0.2463069503
0.4730180754,0.2463069498
0.4730180752,0.2463069493
0.4730180751,0.246306949
0.473018075,0.2463069486
0.4730180748,0.2463069484
0.4730180747,0.2463069481
0.4730180746,0.246306948
0.4730180745,0.2463069478
0.4730180744,0.2463069477
0.4730180743,0.2463069475
0.4730180742,0.2463069474
0.4730180742,0.2463069474
0.4730180741,0.2463069473
0.473018074,0.2463069472
0.473018074,0.2463069472
0.4730180739,0.2463069472
0.4730180739,0.2463069471
0.4730180738,0.2463069471
0.4730180738,0.2463069471
0.4730180738,0.2463069471
0.4730180738,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180736,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.246306947
0.4730180737,0.2471175401
0.4730180737,0.2473145281
0.4730180737,0.2473559581
0.4730180737,0.2473945926
0.4730180737,0.2474591197
