"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
309, -2.367492664080078e-01, 6.112936805028051e-02, 1.354333613587291e+00, 3.041187099405708e+02, 2.056623067442045e+01, 3.058679862783893e+05, 1.086266224679620e+05, 2.786212337273001e+02, 6.716437155429609e-01, 1.830131072611588e-01
310, 1.513634833594837e-01, 3.125252750971327e-01, 1.156008289828064e+00, 3.354513664316466e+02, 4.558458021032882e+01, 2.671885112490301e+05, 8.704759284769798e+04, 2.615769127285190e+02, 9.019448720588562e-01, -3.578591823996058e-01
311, 9.249097948032720e-01, 2.354745582619407e-01, 1.284861695953276e+00, 3.202867431976514e+02, -1.999641254006949e+01, 2.922465958745312e+05, 1.008683598059067e+05, 2.727106942229659e+02, 7.533799175187416e-01, -1.144555763983293e-02
312, 1.029713135469507e+00, 2.513490396815293e-01, 1.307247490802041e+00, 3.167154439071556e+02, -1.261523783449953e+01, 2.968003257293781e+05, 1.033492357454879e+05, 2.746332047042887e+02, 7.288143601465442e-01, 5.073689789308500e-02
313, 8.900685660903405e-01, 5.787924614959040e-02, 1.255301988503791e+00, 2.896989325377580e+02, -3.530167546301254e+01, 2.853159681208303e+05, 1.005564764883676e+05, 2.782693814353514e+02, 6.942317255620131e-01, -1.926282500694166e-02
314, 1.063258044486785e+00, 3.421655771736333e-01, 1.297832842940626e+00, 3.187826999153290e+02, -8.935634640446832e+00, 2.951363882171412e+05, 1.023819275081823e+05, 2.740363242841107e+02, 7.394013568384230e-01, 2.649158981732911e-02
315, 1.137668417876670e+00, 2.777568521334568e-01, 1.309091428124248e+00, 3.167375517589206e+02, -5.625237965940864e+00, 2.972712811280810e+05, 1.035766085306326e+05, 2.748497204820021e+02, 7.270900233196163e-01, 5.643593260743133e-02
316, 1.094820105166742e+00, 1.974420012941189e-01, 1.320763988275247e+00, 3.129235080553894e+02, -7.807157473616464e+00, 2.991817697331857e+05, 1.048355266146627e+05, 2.757317989491518e+02, 7.109555440595491e-01, 8.799035922378193e-02
317, 1.185210023951165e+00, 1.906397745180217e-01, 1.318011881701047e+00, 3.134105384612940e+02, -2.912737402728542e+00, 2.984676704152294e+05, 1.044805789270126e+05, 2.753720370020088e+02, 7.138235710152478e-01, 7.909369556895229e-02
318, 1.165375034557353e+00, 9.316998084318751e-02, 1.313523390793658e+00, 2.940981602108274e+02, -2.933825321059067e+00, 2.966207847337343e+05, 1.054772754823480e+05, 2.789489201362047e+02, 6.678078823136672e-01, 1.040756135452369e-01
