"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
52              , 2.6390000000195424, -388.20000000328037, 0.8830400000017086, -0.30380000000038154, 50.33200000004179, 50.270000000463 , 50.01500000045844, -51.91269999996196, -0.9574299999993638, -0.30380000000038154, 1e-07           
53              , -41.36190000000178, 18988.499999998967, -21.518339999998528, -3.4064599999973635, -568.9670000003089, -567.8689999999432, -533.483999999862, 172.81159999993358, 20.792389999997955, -3.4064599999973635, 1e-07           
54              , -4.557499999995052, 6346.400000012409, -4.903300000001082, -0.3648500000036359, 9.82300000007541, 9.988000000404895, 7.465000000372868, 32.23199999999316, 5.217439999999178, -0.3648500000036359, 1e-07           
55              , -0.6072000000023614, 2164.3999999909624, -1.4382399999950113, -0.4609999999967418, 23.788999999885263, 23.82400000000562, 21.924999999978212, 28.385299999933444, 1.2649199999980114, -0.4609999999967418, 1e-07           
56              , 2.8205000000142144, -1762.2000000017124, 1.7457100000024124, -0.5131899999920309, 30.825999999817277, 30.746000000414497, 29.630000000224754, 9.978899999929514, -2.1483600000024583, -0.5131899999920309, 1e-07           
57              , 3.1686999999933074, -1854.1000000027452, 1.8864700000037482, -0.5713599999894459, 36.77499999965583, 36.6860000000635, 36.17200000027854, -6.3321000000338135, -2.2689200000021104, -0.5713599999894459, 1e-07           
58              , 3.0587999999900917, -893.8999999941188, 1.2877500000021969, -0.527879999989711, 50.76999999964471, 50.69400000001778, 51.401000000228514, -21.15660000009956, -1.6602000000014856, -0.527879999989711, 1e-07           
59              , 4.927299999991919, -1308.5999999873366, 1.9962299999988498, -0.3244399999872971, 84.02099999971213, 83.90000000024767, 87.3260000000542, -41.882899999984296, -2.4816600000020577, -0.3244399999872971, 1e-07           
60              , 9.140599999991894, -3297.099999990394, 4.2208300000002446, 0.012130000007909425, 141.04299999984082, 140.80999999999122, 148.92500000029952, -73.17660000005777, -4.925679999998392, 0.012130000007909425, 1e-07           
61              , 2.7991000000129884, -598.2000000059884, 1.0476000000033543, -0.5158899999899158, 50.20500000008088, 50.13700000000565, 57.3689999999738, -51.563700000090144, -1.3646499999984962, -0.5158899999899158, 1e-07           
62              , -39.60120000000289, 18475.199999983262, -20.777999999999075, -3.758689999990711, -539.7160000003565, -538.6619999997455, -556.2219999999396, 167.18190000000743, 22.82115000000126, -3.758689999990711, 1e-07           
63              , -4.269200000010798, 5915.499999993302, -4.57558000000087, -0.511309999999543, 8.697999999696115, 8.85300000030842, 6.399999999961992, 30.697800000034636, 5.569379999998022, -0.511309999999543, 1e-07           
64              , -0.44819999999584637, 1829.200000003084, -1.1994599999950313, -0.6447500000041073, 21.50599999972691, 21.535000000461046, 20.842000000298455, 27.01159999993208, 1.1980900000005055, -0.6447500000041073, 1e-07           
65              , 2.5969000000056197, -1651.0000000025116, 1.6242599999976433, -0.703509999994828, 27.89700000005446, 27.8230000000379, 28.49200000043517, 9.678300000037776, -2.2314699999999648, -0.703509999994828, 1e-07           
66              , 2.9108999999999385, -1736.699999987934, 1.7528499999999032, -0.7798799999889083, 33.212999999698845, 33.132000000213324, 35.00600000039267, -5.660100000082213, -2.362610000000709, -0.7798799999889083, 1e-07           
67              , 2.935499999988378, -1008.4999999904198, 1.325509999998767, -0.7666499999940679, 46.15400000018699, 46.08000000017043, 50.723000000196805, -19.784799999977842, -1.903019999998333, -0.7666499999940679, 1e-07           
68              , 4.792299999993588, -1511.1000000089803, 2.0834000000018174, -0.60306999999718, 77.6559999998705, 77.53600000048877, 88.47400000011608, -39.82740000005314, -2.920170000001929, -0.60306999999718, 1e-07           
