"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
81, 6.519070000000000e-01, -2.459010000000000e-02, 8.499843095527381e-04, 1.458023650133545e-02, 2.313056352171296e+05, 4.168674682662565e+03, 2.861364127140709e+04, 2.342352678570653e+05
82, 6.722800000000000e-01, -2.330710000000000e-02, 8.101870812831139e-04, 1.518818960134279e-02, 2.119741424345594e+05, 3.586876449049339e+03, 2.703037290613646e+04, 2.152854311436213e+05
83, 6.926620000000000e-01, -2.201020000000000e-02, 7.691525105898861e-04, 1.580008838172088e-02, 1.925363433904579e+05, 3.289807256931023e+03, 2.552718451941106e+04, 1.960122446085717e+05
84, 7.130560000000000e-01, -2.070110000000000e-02, 7.267805724858989e-04, 1.641606235267798e-02, 1.762924750969963e+05, 2.601252891020803e+03, 2.476367151857924e+04, 1.806145021301610e+05
85, 7.334610000000000e-01, -1.938120000000000e-02, 6.833155789962782e-04, 1.703587075278971e-02, 1.631277068977552e+05, 2.052746932635397e+03, 2.359640208273706e+04, 1.678460708290955e+05
86, 7.538770000000000e-01, -1.805140000000000e-02, 6.388089809970323e-04, 1.765950262351657e-02, 1.485960792714214e+05, 1.218779770005925e+03, 2.159551365833663e+04, 1.535758224754129e+05
87, 7.743050000000000e-01, -1.671250000000000e-02, 5.931503057582388e-04, 1.828685423835143e-02, 1.299180625617128e+05, -5.021584415395446e+02, 2.033488473257892e+04, 1.366142898634190e+05
88, 7.947460000000000e-01, -1.536480000000000e-02, 5.462702001992922e-04, 1.891790425694850e-02, 1.143806893332015e+05, 4.614118742731307e+01, 2.241232773139089e+04, 1.228073232224180e+05
89, 8.151990000000000e-01, -1.400830000000000e-02, 4.985909951124226e-04, 1.955270670149348e-02, 1.044775765052944e+05, -2.066672217509067e+03, 1.422948375123429e+04, 1.102795981458636e+05
90, 8.356650000000000e-01, -1.264280000000000e-02, 4.496181814569475e-04, 2.019083300538222e-02, 7.455848850791331e+04, -3.319246920524614e+03, 1.375506990037565e+04, 8.259388274756586e+04
