"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
30, 3.856663308337839e-01, 8.547467408937533e-02, 8.077963748568940e-01, 3.015428694046365e+02, -9.536338239361452e-01, 1.927828562638455e+05, 5.460028794553588e+04, 2.347992067740208e+02, 1.213497261637073e+00, -1.171141725896045e+00
31, 3.649720004866293e-01, 8.542224297065508e-02, 8.175077881990568e-01, 3.026280725211348e+02, 2.535003787892218e+00, 1.948316996281238e+05, 5.552551068559984e+04, 2.359414559366000e+02, 1.200516684070795e+00, -1.147951278935693e+00
32, 3.442820033435732e-01, 8.512803973152938e-02, 8.276571230794690e-01, 3.036132413833210e+02, 6.155538526520755e+00, 1.969640785332459e+05, 5.650130897438337e+04, 2.371437288438287e+02, 1.186838009630002e+00, -1.123493170114814e+00
33, 3.235987538944571e-01, 8.458175251352659e-02, 8.383107974399824e-01, 3.045111889351674e+02, 9.972222849221199e+00, 1.991957860344259e+05, 5.753222976384441e+04, 2.384019143867756e+02, 1.172502720413154e+00, -1.097653431365345e+00
34, 3.029258171046558e-01, 8.377125883135456e-02, 8.493667122557206e-01, 3.052563404990922e+02, 1.400039010259984e+01, 2.015009806691717e+05, 5.861284719660415e+04, 2.397182916725206e+02, 1.157478536546904e+00, -1.070568060271770e+00
35, 2.822676243040023e-01, 8.268257218180740e-02, 8.611308694331044e-01, 3.058512118928547e+02, 1.827341480666361e+01, 2.039429729848409e+05, 5.977356216409215e+04, 2.411257393921812e+02, 1.141381390836466e+00, -1.041475067066959e+00
36, 2.616256890478262e-01, 8.130009753282584e-02, 8.741439705317225e-01, 3.064351190762812e+02, 2.282763135655490e+01, 2.066467094634986e+05, 6.105501525029308e+04, 2.426285875042025e+02, 1.124149482641477e+00, -1.009355806978661e+00
37, 2.410053414373143e-01, 7.960578423485309e-02, 8.884111750547039e-01, 3.068356614829118e+02, 2.768963978154536e+01, 2.095987846947261e+05, 6.247219163477629e+04, 2.442734810743667e+02, 1.105229995968924e+00, -9.738346807085158e-01
38, 2.204122452837928e-01, 7.757846272106372e-02, 9.030524327798940e-01, 3.069612277785142e+02, 3.286331516587379e+01, 2.126158027745725e+05, 6.393897686634946e+04, 2.459553692937480e+02, 1.085812756665222e+00, -9.370701226814682e-01
39, 1.998523582628621e-01, 7.519359997109729e-02, 9.184814932382693e-01, 3.066598250295003e+02, 3.841421470212507e+01, 2.157703560517915e+05, 6.550948705716727e+04, 2.477635306358281e+02, 1.064845289851061e+00, -8.977057278133362e-01
