"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.482,0.00161074,193161,-10555.2,28261,638177,50726.8,161769,617562
0.484,0.00162247,197842,-3357.02,30910,655770,52020.7,167564,602444
0.486,0.00163421,202522,3841.21,33558.9,673363,53314.5,173359,587326
0.488,0.00164607,203091,11176.7,35376.6,684442,53001.8,175127,577859
0.49,0.00165821,194234,18826.7,35288.9,680592,49006.5,167665,581345
0.492,0.00167035,185378,26476.8,35201.2,676741,45011.2,160203,584832
0.494,0.00168249,176522,34126.7,35113.6,672890,41016,152741,588318
0.496,0.00169463,167666,41776.8,35025.9,669040,37020.6,145279,591805
0.498,0.00170677,158809,49426.9,34938.3,665189,33025.3,137817,595291
0.5,0.00171908,151522,52891.1,34476.7,661399,30682.9,129996,598638
0.502,0.00173154,145784,52286.2,33229.6,657910,29201.9,122051,602883
0.504,0.00174394,141832,47319.9,28806.5,656095,24522.8,115216,613811
0.506,0.00175634,138150,42655.3,24636.3,654042,20173.4,108732,623998
0.508,0.00176866,136728,40516.3,22583.5,649996,18583.7,105192,627983
0.51,0.00178098,135306,38377.4,20530.6,645950,16994.1,101653,631969
0.512,0.0017933,133884,36238.4,18477.8,641905,15404.5,98112.6,635954
0.514,0.00180563,132462,34099.5,16424.9,637859,13814.8,94572.8,639940
0.516,0.00181795,131040,31960.6,14372.1,633814,12225.2,91032.9,643925
0.518,0.00183027,129618,29821.6,12319.2,629768,10635.6,87493,647911
0.52,0.0018426,128197,27682.7,10266.4,625722,9045.99,83953.1,651896
0.522,0.00185492,126775,25543.8,8213.55,621677,7456.34,80413.2,655882
0.524,0.00186724,125353,23404.9,6160.73,617631,5866.73,76873.3,659867
0.526,0.00187957,123931,21265.9,4107.85,613586,4277.08,73333.4,663853
0.528,0.00189196,122631,19937.9,2986.24,610437,3797.48,70511.4,667976
0.53,0.00190464,121844,22025.8,5787.35,611063,7993.76,70713.4,672683
0.532,0.00191733,121057,24113.9,8588.54,611690,12190.2,70915.3,677389
0.534,0.00193001,120269,26201.8,11389.6,612317,16386.4,71117.3,682095
0.536,0.00194269,119482,28289.8,14190.8,612944,20582.8,71319.3,686801
0.538,0.00195538,118695,30377.7,16991.9,613571,24779.1,71521.2,691508
0.54,0.00196807,117985,32339.5,19747.8,613635,28925.5,71754.5,695402
0.542,0.00198087,118685,31975.3,21668.4,603327,32149.9,72564.4,684341
0.544,0.00199392,118976,29610.6,21485.7,589170,34667.8,73101.8,673119
0.546,0.00200717,118953,25698.7,19676.1,572037,36639.1,73428.5,661772
0.548,0.00202041,118929,21786.9,17866.5,554905,38610.3,73755.2,650426
0.55,0.00203366,118905,17875,16056.9,537771,40581.7,74081.9,639079
0.552,0.00204691,118881,13963.2,14247.3,520639,42553,74408.6,627733
0.554,0.00206015,118857,10051.3,12437.7,503505,44524.3,74735.3,616386
0.556,0.00207355,118851,8493.93,14529.2,499455,45251.9,74376.8,636443
0.558,0.00208699,118850,7491.47,17540.3,498487,45686.5,73856.9,663903
0.56,0.00210043,118849,6489.05,20551.3,497520,46121,73337,691361
0.562,0.00211386,118847,5486.63,23562.4,496553,46555.5,72817.1,718820
0.564,0.0021273,118846,4484.17,26573.5,495585,46990,72297.2,746279
0.566,0.00214074,118845,3481.75,29584.5,494618,47424.6,71777.3,773738
0.568,0.00215418,118844,2479.3,32595.6,493651,47859.1,71257.4,801197
0.57,0.00216762,118842,1476.88,35606.6,492683,48293.6,70737.5,828656
0.572,0.00218106,118841,474.423,38617.7,491716,48728.2,70217.5,856115
0.574,0.00219463,117740,-8.27963,42072.8,479411,48740.2,66505.3,866036
0.576,0.00220833,114648,-788.583,45655,474094,48765.4,66098.4,864409
0.578,0.00222203,111395,-1648.48,49217.5,470574,48826.5,66366.4,862745
0.58,0.00223573,108142,-2508.36,52779.8,467055,48887.5,66634.5,861081
0.582,0.00224943,104889,-3368.25,56342.3,463536,48948.6,66902.6,859417
0.584,0.00226313,101636,-4228.13,59904.7,460017,49009.7,67170.7,857753
0.586,0.00227683,98383,-5088.03,63467.1,456498,49070.8,67438.8,856089
0.588,0.00229052,95130,-5947.9,67029.5,452979,49131.9,67706.9,854425
0.59,0.00230422,91877,-6807.77,70591.8,449460,49193,67975,852761
0.592,0.00231792,88623.9,-7667.67,74154.3,445941,49254,68243.1,851096
0.594,0.00233162,85370.9,-8527.55,77716.6,442422,49315.1,68511.2,849432
0.596,0.00234551,84774.2,-9008.67,79337.9,441882,51139.6,70829.5,845120
0.598,0.00235953,85912.5,-9242.41,79691.2,443288,54115.7,74486.8,839079
0.6,0.00237355,87050.8,-9476.15,80044.6,444694,57091.8,78144.2,833037
0.602,0.00238753,88470.6,-9534.88,79273.8,444077,60305.9,80907.6,821004
0.604,0.00240149,90024.5,-9510.28,77967.7,442498,63633.3,83245.4,806117
0.606,0.00241545,91578.4,-9485.68,76661.6,440918,66960.8,85583.3,791231
0.608,0.0024294,93132.2,-9461.08,75355.5,439339,70288.2,87921.1,776344
0.61,0.00244336,94686.1,-9436.48,74049.4,437760,73615.8,90259,761457
0.612,0.00245732,96240,-9411.88,72743.3,436180,76943.2,92596.8,746571
0.614,0.00247128,97793.9,-9387.28,71437.2,434601,80270.7,94934.7,731684
0.616,0.00248524,99347.7,-9362.68,70131.1,433021,83598.1,97272.5,716797
0.618,0.0024992,100902,-9338.08,68825,431442,86925.5,99610.3,701911
0.62,0.00251321,101349,-8729.44,66771.7,428414,90186.5,101521,692587
0.622,0.00252736,98017.6,-6126.63,62167.2,420442,93220.1,101972,702260
0.624,0.00254152,94686.3,-3523.73,57562.5,412469,96253.9,102424,711934
