"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.188,0.000324243,303122,-82645.4,-36898.4,824546,172703,107243,1.23388e+06
0.19,0.000331108,314131,-84062.3,-41366.1,862195,169833,119833,1.2573e+06
0.192,0.000337973,325141,-85479.2,-45833.9,899845,166963,132424,1.28072e+06
0.194,0.00034484,336150,-86896.1,-50301.7,937495,164094,145015,1.30414e+06
0.196,0.000351707,347160,-88313,-54769.4,975144,161224,157605,1.32757e+06
0.198,0.000358829,351586,-87203.1,-55401.1,985717,158162,162231,1.326e+06
0.2,0.000366048,353620,-85175.2,-54639,986453,155031,163962,1.31535e+06
0.202,0.000373272,355655,-83147.3,-53876.8,987189,151899,165693,1.3047e+06
0.204,0.000380499,357690,-81119.4,-53114.7,987925,148768,167424,1.29405e+06
0.206,0.00038773,359724,-79091.5,-52352.6,988661,145636,169155,1.2834e+06
0.208,0.000394965,361759,-77063.6,-51590.5,989397,142505,170886,1.27276e+06
0.21,0.000402203,363793,-75035.7,-50828.3,990133,139373,172617,1.26211e+06
0.212,0.000409445,365828,-73007.8,-50066.2,990869,136242,174348,1.25146e+06
0.214,0.000416689,367862,-70979.9,-49304.1,991605,133110,176079,1.24081e+06
0.216,0.000423937,369897,-68952,-48542,992341,129979,177811,1.23016e+06
0.218,0.000431187,371931,-66924.1,-47779.9,993076,126847,179542,1.21952e+06
0.22,0.00043844,373966,-64896.2,-47017.7,993812,123716,181273,1.20887e+06
0.222,0.000445696,376000,-62868.3,-46255.6,994548,120584,183004,1.19822e+06
0.224,0.000452954,378035,-60840.4,-45493.5,995284,117453,184735,1.18757e+06
0.226,0.000460774,364703,-57394.9,-36118.7,976918,113836,178493,1.17668e+06
0.228,0.000468608,351010,-53916.1,-26541.6,958102,110208,172063,1.16578e+06
0.23,0.000476443,337317,-50437.3,-16964.6,939287,106580,165634,1.15488e+06
0.232,0.000484278,323624,-46958.5,-7387.62,920472,102952,159205,1.14398e+06
0.234,0.000492113,309931,-43479.7,2189.42,901657,99324.4,152775,1.13308e+06
0.236,0.00049995,296238,-40000.9,11766.5,882842,95696.4,146346,1.12218e+06
0.238,0.000507786,282545,-36522.1,21343.5,864027,92068.4,139916,1.11128e+06
0.24,0.000515912,279796,-36060.3,27780.3,857263,90689.3,138879,1.12928e+06
0.242,0.000524102,279413,-36250.7,33538.4,853103,89796.3,139008,1.15353e+06
0.244,0.000532295,279030,-36441,39296.4,848944,88903.3,139137,1.17777e+06
0.246,0.000540491,278646,-36631.4,45054.4,844785,88010.3,139265,1.20202e+06
0.248,0.000548689,278263,-36821.8,50812.4,840625,87117.3,139394,1.22626e+06
0.25,0.000556889,277880,-37012.2,56570.5,836466,86224.3,139523,1.25051e+06
0.252,0.000565091,277497,-37202.5,62328.5,832307,85331.3,139651,1.27475e+06
0.254,0.000573295,277114,-37392.9,68086.5,828147,84438.3,139780,1.299e+06
0.256,0.000581501,276731,-37583.3,73844.5,823988,83545.3,139909,1.32324e+06
0.258,0.000589709,276348,-37773.7,79602.5,819829,82652.3,140037,1.34749e+06
0.26,0.000597919,275965,-37964,85360.5,815669,81759.3,140166,1.37173e+06
0.262,0.000606618,270431,-34711.6,88330.1,811490,86259.6,139653,1.38416e+06
0.264,0.000615414,263889,-30784.5,90753.4,807308,91816.7,139015,1.39427e+06
0.266,0.00062421,257346,-26857.4,93176.6,803125,97373.7,138376,1.40438e+06
0.268,0.000633007,250804,-22930.3,95599.8,798943,102931,137738,1.4145e+06
0.27,0.000641803,244261,-19003.2,98023.1,794760,108488,137099,1.42461e+06
0.272,0.0006506,237719,-15076.1,100446,790578,114045,136461,1.43472e+06
0.274,0.000659496,232378,-11038.4,102178,786726,118956,135961,1.44262e+06
0.276,0.000668853,232607,-6487.47,100706,784404,120872,136106,1.44026e+06
0.278,0.00067821,232836,-1936.55,99233.4,782082,122789,136251,1.43789e+06
0.28,0.000687568,233066,2614.38,97761,779760,124706,136395,1.43553e+06
0.282,0.00069733,239641,5788.69,93900.1,792943,121280,134928,1.41212e+06
0.284,0.000707249,248671,8430.5,89115.4,812123,115787,132838,1.38057e+06
0.286,0.000717168,257701,11072.3,84330.7,831304,110294,130748,1.34903e+06
0.288,0.000727087,266731,13714.1,79546,850484,104802,128657,1.31748e+06
0.29,0.000737007,275762,16355.9,74761.2,869664,99309.4,126567,1.28594e+06
0.292,0.000746927,284792,18997.7,69976.5,888844,93816.9,124477,1.25439e+06
0.294,0.00075694,288970,18371.8,65036,906489,93308,124120,1.23123e+06
0.296,0.00076697,292358,17214,60070.1,923884,93610.5,124046,1.20944e+06
0.298,0.000777002,295747,16056.1,55104.2,941279,93912.9,123972,1.18764e+06
0.3,0.000787036,299135,14898.3,50138.3,958674,94215.4,123898,1.16585e+06
0.302,0.000797072,302524,13740.5,45172.5,976068,94517.8,123824,1.14405e+06
0.304,0.000807109,305912,12582.7,40206.6,993463,94820.3,123750,1.12226e+06
0.306,0.000817148,309301,11424.9,35240.7,1.01086e+06,95122.7,123676,1.10046e+06
0.308,0.000827188,312689,10267,30274.8,1.02825e+06,95425.2,123602,1.07867e+06
0.31,0.00083723,316078,9109.21,25309,1.04565e+06,95727.6,123528,1.05688e+06
0.312,0.000847294,319494,7867.1,20037.2,1.06242e+06,96061.4,123660,1.03564e+06
0.314,0.000857932,323665,4300.49,6329.69,1.06188e+06,97260.3,129470,1.02993e+06
0.316,0.000868569,327837,733.879,-7377.81,1.06135e+06,98459.1,135281,1.02421e+06
0.318,0.000879208,332008,-2832.68,-21085.1,1.06081e+06,99657.9,141091,1.0185e+06
0.32,0.000889846,336180,-6399.29,-34792.6,1.06028e+06,100857,146902,1.01278e+06
0.322,0.000900485,340351,-9965.91,-48500.1,1.05975e+06,102055,152712,1.00707e+06
0.324,0.000911124,344523,-13532.5,-62207.6,1.05921e+06,103254,158523,1.00135e+06
0.326,0.000921792,347941,-16817.6,-74361.8,1.05637e+06,104155,164011,998780
0.328,0.000932708,344769,-17637.8,-72918.8,1.0333e+06,102444,166684,1.02374e+06
0.33,0.000943625,341597,-18458.1,-71475.8,1.01022e+06,100733,169356,1.04871e+06
