"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.49,0.00155102,187197,13243.3,33152.5,601920,55698.2,148182,517182
0.492,0.00156221,178924,19882.4,32959,597609,52210.8,141640,519321
0.494,0.00157339,170651,26521.5,32765.5,593298,48723.5,135099,521459
0.496,0.00158458,162378,33160.6,32572,588986,45236,128557,523598
0.498,0.00159577,154106,39799.8,32378.5,584675,41748.6,122015,525737
0.5,0.00160712,147486,42773.8,31870,580575,39688.6,115181,527880
0.502,0.00161859,142475,42195.9,30702.1,576969,38378,108260,530973
0.504,0.00163002,139203,37871.1,26875.1,575491,34341.3,102347,540314
0.506,0.00164144,136138,33805.2,23260.5,573787,30589.9,96734.2,549010
0.508,0.0016528,134799,31906.9,21424.1,570188,29227.7,93632.4,552300
0.51,0.00166415,133460,30008.7,19587.8,566589,27865.5,90530.8,555591
0.512,0.00167551,132121,28110.4,17751.4,562990,26503.3,87429,558881
0.514,0.00168687,130782,26212.2,15915.1,559391,25141.1,84327.4,562171
0.516,0.00169823,129443,24313.9,14078.8,555793,23778.9,81225.7,565461
0.518,0.00170959,128104,22415.6,12242.4,552193,22416.7,78124,568751
0.52,0.00172095,126765,20517.4,10406.1,548595,21054.5,75022.3,572041
0.522,0.00173231,125426,18619.1,8569.75,544996,19692.2,71920.6,575331
0.524,0.00174367,124087,16720.9,6733.44,541397,18330,68818.9,578621
0.526,0.00175503,122747,14822.6,4897.07,537798,16967.8,65717.2,581911
0.528,0.00176645,121552,13629,3870.67,534926,16557.8,63257.9,585292
0.53,0.00177812,120960,15403.5,6256.04,535119,20159,63504.4,589054
0.532,0.00178979,120367,17178.2,8641.48,535312,23760.2,63750.9,592816
0.534,0.00180145,119775,18952.7,11026.8,535506,27361.4,63997.5,596578
0.536,0.00181312,119183,20727.4,13412.3,535699,30962.7,64244,600341
0.538,0.00182479,118591,22501.9,15797.7,535892,34563.8,64490.6,604103
0.54,0.00183646,118034,24165.9,18144.5,535574,38123.8,64751.2,607158
0.542,0.00184823,118130,23791,19780.8,525842,40923.2,65271.1,597191
0.544,0.00186021,117800,21713.7,19628,512973,43110.6,65530.7,587370
0.546,0.00187237,117139,18319.7,18091.6,497678,44824.5,65588.9,577662
